time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little
2025/05/23/14:57:23.342372,15,1748005043,341867685,,1000,136,199,39,112,65,82,5,104,1000,0,0,992,999,999,999,999,759,683,331,13
2025/05/23/14:57:23.352177,16,1748005043,351640939,,1000,136,199,39,112,65,82,5,104,1000,0,0,990,999,999,999,999,759,682,331,13
2025/05/23/14:57:23.361991,17,1748005043,361589908,,1000,136,199,39,111,65,82,5,104,1000,0,0,990,999,999,999,999,759,682,331,13
2025/05/23/14:57:23.372148,18,1748005043,371624231,,1000,136,198,39,111,65,82,5,104,1000,0,0,990,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.382284,19,1748005043,381854772,,1000,136,198,39,111,65,82,5,104,1000,0,0,990,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.392157,20,1748005043,391692876,,1000,136,198,39,111,65,82,5,104,1000,0,0,990,999,999,999,999,759,682,331,13
2025/05/23/14:57:23.401886,21,1748005043,401557922,,1000,136,198,39,111,65,82,5,104,1000,0,0,990,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.412043,22,1748005043,411592483,,1000,136,198,39,111,65,82,5,104,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.422120,23,1748005043,421557426,,1000,136,198,39,111,65,82,5,104,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.432042,24,1748005043,431589126,,1000,136,198,39,111,65,82,5,104,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.441859,25,1748005043,441552639,,1000,136,198,39,111,65,82,5,104,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.451965,26,1748005043,451623439,,1000,136,198,39,111,65,82,5,104,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.461930,27,1748005043,461565971,,1000,136,198,39,111,65,82,5,104,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.471852,28,1748005043,471549510,,1000,136,198,39,111,65,82,5,104,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.481888,29,1748005043,481519937,,1000,136,198,39,111,65,82,5,104,1000,0,0,990,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.492030,30,1748005043,491650342,,1000,136,198,39,111,64,82,5,104,1000,0,0,991,999,999,999,999,758,682,331,14
2025/05/23/14:57:23.501916,31,1748005043,501528978,,1000,136,198,39,111,64,82,5,104,1000,0,0,991,999,999,999,999,758,682,331,14
2025/05/23/14:57:23.512049,32,1748005043,511552333,,1000,136,198,39,111,64,82,5,104,1000,0,0,991,999,999,999,999,758,682,331,14
2025/05/23/14:57:23.521856,33,1748005043,521538972,,1000,136,198,39,111,65,81,5,103,1000,0,0,992,999,999,999,999,758,682,331,14
2025/05/23/14:57:23.531849,34,1748005043,531526327,,1000,136,198,39,111,64,81,5,103,1000,0,0,992,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.541945,35,1748005043,541587829,,1000,136,197,39,111,64,81,5,103,1000,0,0,991,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.551814,36,1748005043,551517963,,1000,136,197,39,111,64,81,5,103,1000,0,0,991,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.561966,37,1748005043,561571598,,1000,136,197,39,111,64,81,5,103,1000,0,0,991,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.571929,38,1748005043,571542263,,1000,136,197,39,111,64,81,5,103,1000,0,0,991,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.581836,39,1748005043,581519126,,1000,136,197,39,111,64,81,5,103,1000,0,0,991,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.592288,40,1748005043,591692447,,1000,136,197,39,110,64,81,5,103,1000,0,0,991,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.602137,41,1748005043,601665019,,1000,136,197,39,110,64,81,5,103,1000,0,0,990,999,999,999,999,758,682,331,14
2025/05/23/14:57:23.612036,42,1748005043,611629724,,1000,136,197,39,110,64,81,5,103,1000,0,0,990,999,999,999,999,758,682,331,14
2025/05/23/14:57:23.622116,43,1748005043,621644496,,1000,136,197,39,110,64,81,5,103,1000,0,0,990,999,999,999,999,758,682,329,13
2025/05/23/14:57:23.632171,44,1748005043,631673812,,1000,136,197,39,110,64,81,5,103,1000,0,0,990,999,999,999,999,758,682,329,13
2025/05/23/14:57:23.642053,45,1748005043,641626358,,1000,136,197,39,110,64,81,5,103,1000,0,0,990,999,999,999,999,758,682,329,13
2025/05/23/14:57:23.651903,46,1748005043,651552677,,1000,136,197,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,683,331,13
2025/05/23/14:57:23.661805,47,1748005043,661531448,,1000,136,197,39,110,64,81,5,103,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.671891,48,1748005043,671540975,,1000,136,197,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.681864,49,1748005043,681537389,,1000,136,197,39,110,64,80,5,103,1000,0,0,990,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.691909,50,1748005043,691561460,,1000,136,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.701769,51,1748005043,701498508,,1000,136,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.711815,52,1748005043,711505174,,1000,136,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.721903,53,1748005043,721572399,,1000,136,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,329,13
2025/05/23/14:57:23.731983,54,1748005043,731569290,,1000,136,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.742074,55,1748005043,741637229,,1000,136,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,1,18688
2025/05/23/14:57:23.761886,56,1748005043,761504650,,1000,136,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,329,14
2025/05/23/14:57:23.771867,57,1748005043,771546602,,1000,135,196,39,110,64,80,5,103,1000,0,0,989,999,999,999,999,758,682,331,14
2025/05/23/14:57:23.781875,58,1748005043,781567573,,1000,135,196,39,110,64,80,5,103,1000,0,0,990,999,999,999,999,758,682,331,13
2025/05/23/14:57:23.792037,59,1748005043,791655540,,1000,135,196,39,110,64,80,5,103,1000,0,0,990,999,999,999,999,758,681,329,14
2025/05/23/14:57:23.801918,60,1748005043,801585435,,1000,135,196,39,110,64,80,5,102,1000,0,0,990,999,999,999,999,758,681,329,13
2025/05/23/14:57:24.091865,61,1748005044,91524839,,1000,139,219,38,111,59,81,1,104,1000,0,0,999,999,999,999,999,744,671,341,5
2025/05/23/14:57:24.102068,62,1748005044,101521253,,1000,139,219,38,111,59,81,1,105,1000,0,0,999,999,999,999,999,743,670,341,10
2025/05/23/14:57:24.111867,63,1748005044,111542224,,1000,140,220,38,111,58,81,1,105,1000,0,0,999,999,999,999,999,742,670,341,13
2025/05/23/14:57:24.121746,64,1748005044,121446847,,1000,140,220,38,111,58,81,1,105,1000,0,0,999,999,999,999,999,741,670,341,17
2025/05/23/14:57:24.131918,65,1748005044,131579875,,1000,140,220,38,111,58,81,1,105,1000,0,0,999,999,999,999,999,740,669,339,22
2025/05/23/14:57:24.141917,66,1748005044,141545295,,1000,141,221,38,111,57,80,1,106,1000,0,0,999,999,999,999,999,737,668,337,35
2025/05/23/14:57:24.151841,67,1748005044,151534795,,1000,141,221,37,111,57,81,1,106,1000,0,0,999,999,999,999,999,736,669,335,43
2025/05/23/14:57:24.161880,68,1748005044,161513805,,1000,141,221,37,110,57,80,1,107,1000,0,0,996,999,999,999,999,734,669,333,52
2025/05/23/14:57:24.171811,69,1748005044,171515703,,1000,141,221,37,110,56,81,1,107,1000,0,0,992,999,999,999,999,733,669,333,60
2025/05/23/14:57:24.181819,70,1748005044,181514024,,1000,141,222,37,110,56,80,0,107,1000,0,0,989,999,999,999,999,731,669,331,66
2025/05/23/14:57:24.192020,71,1748005044,191601991,,1000,141,222,37,110,56,80,0,107,1000,0,0,989,999,999,999,999,730,669,331,71
2025/05/23/14:57:24.202184,72,1748005044,201653242,,1000,140,222,37,111,56,81,0,107,1000,0,0,988,999,999,999,999,729,670,333,75
2025/05/23/14:57:24.211940,73,1748005044,211582183,,1000,140,222,37,111,55,81,0,107,1000,0,0,988,999,999,999,999,727,671,333,79
2025/05/23/14:57:24.222105,74,1748005044,221694231,,1000,140,222,37,110,55,81,0,107,1000,0,0,984,999,999,999,999,726,671,333,83
2025/05/23/14:57:24.231838,75,1748005044,231544017,,1000,140,221,37,110,55,81,0,107,1000,0,0,980,999,999,999,999,726,671,333,88
2025/05/23/14:57:24.241911,76,1748005044,241534233,,1000,140,221,37,110,55,82,0,107,1000,0,0,978,999,999,999,999,724,671,335,93
2025/05/23/14:57:24.251996,77,1748005044,251557826,,1000,140,221,37,110,55,82,0,107,1000,0,0,975,999,999,999,999,723,670,335,96
2025/05/23/14:57:24.262269,78,1748005044,261616230,,1000,140,222,37,111,55,82,0,107,1000,0,0,975,999,999,999,999,722,669,337,99
2025/05/23/14:57:24.271929,79,1748005044,271627187,,1000,140,221,36,110,54,82,0,107,1000,0,0,975,999,999,999,999,720,669,341,102
2025/05/23/14:57:24.281989,80,1748005044,281534910,,1000,140,221,36,110,54,82,0,107,1000,0,0,976,999,999,999,999,719,669,343,105
2025/05/23/14:57:24.292014,81,1748005044,291563749,,1000,140,221,36,110,54,82,0,107,1000,0,0,976,999,999,999,999,717,669,345,108
2025/05/23/14:57:24.301886,82,1748005044,301521301,,1000,140,221,36,110,54,82,0,107,1000,0,0,976,999,999,999,999,716,668,348,111
2025/05/23/14:57:24.312085,83,1748005044,311542510,,1000,140,221,36,110,54,82,0,106,1000,0,0,976,999,999,999,999,715,668,352,111
2025/05/23/14:57:24.321820,84,1748005044,321554899,,1000,140,222,36,110,54,82,0,105,1000,0,0,979,999,999,999,999,712,667,356,113
2025/05/23/14:57:24.331816,85,1748005044,331557035,,1000,140,222,36,110,54,82,0,105,1000,0,0,981,999,999,999,999,710,666,360,114
2025/05/23/14:57:24.342031,86,1748005044,341600179,,1000,140,223,36,110,54,82,0,104,1000,0,0,982,999,999,999,999,708,666,364,115
2025/05/23/14:57:24.351895,87,1748005044,351535320,,1000,140,224,36,110,54,82,0,103,1000,0,0,980,999,999,999,999,705,666,370,115
2025/05/23/14:57:24.361925,88,1748005044,361544609,,1000,140,224,36,110,54,82,0,103,1000,0,0,980,999,999,999,999,705,666,370,115
2025/05/23/14:57:24.371910,89,1748005044,371541738,,1000,140,225,35,110,53,82,0,101,1000,0,0,986,999,999,999,999,699,666,382,113
2025/05/23/14:57:24.381825,90,1748005044,381545305,,1000,140,225,35,109,53,82,0,100,1000,0,0,986,999,999,999,999,696,666,385,113
2025/05/23/14:57:24.391927,91,1748005044,391566038,,1000,139,226,35,109,53,83,0,98,1000,0,0,986,999,999,999,999,693,665,391,113
2025/05/23/14:57:24.402008,92,1748005044,401595354,,1000,139,226,35,109,53,83,0,97,1000,0,0,987,999,999,999,999,689,665,397,115
2025/05/23/14:57:24.412065,93,1748005044,411663532,,1000,139,227,35,110,52,83,0,96,1000,0,0,988,999,999,999,999,686,664,401,116
2025/05/23/14:57:24.422141,94,1748005044,421629905,,1000,139,227,35,110,52,84,0,95,1000,0,0,988,999,999,999,999,683,663,407,118
2025/05/23/14:57:24.432075,95,1748005044,431622743,,1000,138,227,35,110,52,84,0,93,1000,0,0,989,999,999,999,999,679,662,411,121
2025/05/23/14:57:24.442540,96,1748005044,441809415,,1000,138,228,35,110,51,84,0,91,1000,0,0,989,999,999,999,999,676,662,415,124
2025/05/23/14:57:24.452141,97,1748005044,451637744,,1000,137,228,34,111,51,83,0,89,1000,0,0,982,999,999,999,999,670,662,421,129
2025/05/23/14:57:24.462214,98,1748005044,461686372,,1000,136,229,34,111,50,83,0,88,1000,0,0,980,999,999,999,999,667,660,423,130
2025/05/23/14:57:24.471983,99,1748005044,471578359,,1000,136,231,33,112,50,83,0,86,1000,0,0,979,999,999,999,999,665,659,424,131
2025/05/23/14:57:24.481895,100,1748005044,481580495,,1000,136,233,33,113,49,83,0,86,1000,0,0,976,999,999,999,999,663,658,426,131
2025/05/23/14:57:24.492209,101,1748005044,491634607,,1000,136,235,33,113,49,83,0,85,1000,0,0,974,999,999,999,999,661,658,426,131
2025/05/23/14:57:24.501871,102,1748005044,501524448,,1000,135,237,33,114,48,84,0,84,1000,0,0,973,999,999,999,999,659,657,428,131
2025/05/23/14:57:24.511906,103,1748005044,511555433,,1000,135,240,33,114,47,84,0,83,1000,0,0,967,999,999,999,999,657,656,428,132
2025/05/23/14:57:24.521876,104,1748005044,521529912,,1000,135,243,32,115,47,83,0,83,1000,0,0,961,999,999,999,999,656,655,428,132
2025/05/23/14:57:24.531912,105,1748005044,531507968,,1000,135,248,32,115,47,84,0,81,1000,0,0,955,999,999,999,999,654,654,428,132
2025/05/23/14:57:24.542158,106,1748005044,541670799,,1000,135,253,32,116,46,84,0,81,1000,0,0,952,999,999,999,999,653,653,428,132
2025/05/23/14:57:24.551897,107,1748005044,551533222,,1000,135,260,32,116,46,84,0,80,1000,0,0,948,999,999,999,999,652,653,428,132
2025/05/23/14:57:24.561918,108,1748005044,561544656,,1000,135,268,32,117,45,84,0,79,1000,0,0,947,999,999,999,999,651,652,428,132
2025/05/23/14:57:24.571876,109,1748005044,571546792,,1000,135,276,32,117,45,84,0,78,1000,0,0,948,999,999,999,999,650,651,426,132
2025/05/23/14:57:24.581957,110,1748005044,581565856,,1000,135,283,32,117,44,85,0,78,1000,0,0,950,999,999,999,999,649,650,426,131
2025/05/23/14:57:24.591970,111,1748005044,591611623,,1000,135,291,31,118,44,85,0,77,1000,0,0,951,999,999,999,999,647,650,426,131
2025/05/23/14:57:24.601796,112,1748005044,601531744,,1000,135,301,31,119,44,86,0,76,1000,0,0,951,999,999,999,999,646,650,424,131
2025/05/23/14:57:24.611972,113,1748005044,611517429,,1000,134,312,31,119,43,86,0,75,1000,0,0,951,999,999,999,999,645,649,424,131
2025/05/23/14:57:24.622352,114,1748005044,621778726,,1000,134,326,31,121,43,87,0,75,1000,0,0,952,999,999,999,999,644,649,424,133
2025/05/23/14:57:24.632314,115,1748005044,631645441,,1000,134,341,31,122,43,88,0,75,1000,0,0,953,999,999,999,999,644,648,423,135
2025/05/23/14:57:24.642223,116,1748005044,641730546,,1000,134,358,31,123,42,88,0,74,1000,0,0,954,999,999,999,999,642,648,423,137
2025/05/23/14:57:24.651840,117,1748005044,651526927,,1000,134,380,31,124,42,88,0,73,1000,0,0,955,999,999,999,999,642,647,423,139
2025/05/23/14:57:24.661811,118,1748005044,661526441,,1000,134,380,31,124,42,88,0,73,1000,0,0,955,999,999,999,999,642,647,423,139
2025/05/23/14:57:24.671831,119,1748005044,671516895,,1000,133,416,31,127,41,89,0,72,1000,0,0,959,999,999,999,999,640,644,423,143
2025/05/23/14:57:24.681983,120,1748005044,681522846,,1000,133,436,31,130,41,90,0,72,1000,0,0,963,999,999,999,999,639,642,423,146
2025/05/23/14:57:24.691982,121,1748005044,691619634,,1000,133,458,31,133,42,90,0,71,1000,0,0,971,999,999,999,999,638,642,421,149
2025/05/23/14:57:24.701777,122,1748005044,701509237,,1000,133,479,31,136,42,91,0,71,1000,0,0,982,999,999,999,999,637,640,423,153
2025/05/23/14:57:24.711798,123,1748005044,711531639,,1000,133,501,31,142,42,91,0,70,1000,0,0,988,999,999,999,999,636,639,423,157
2025/05/23/14:57:24.721797,124,1748005044,721506357,,1000,132,541,31,154,42,93,0,69,1000,0,0,987,999,999,999,999,635,635,421,166
2025/05/23/14:57:24.731953,125,1748005044,731538772,,1000,132,557,31,162,43,94,0,69,1000,0,0,986,999,999,999,999,634,633,419,169
2025/05/23/14:57:24.742086,126,1748005044,741715669,,1000,132,573,31,171,43,95,0,69,1000,0,0,984,999,999,999,999,633,632,421,171
2025/05/23/14:57:24.751795,127,1748005044,751537322,,1000,132,590,31,183,43,97,0,69,1000,0,0,983,999,999,999,999,631,629,421,176
2025/05/23/14:57:24.761882,128,1748005044,761551856,,1000,132,602,31,193,43,99,0,69,1000,0,0,982,999,999,999,999,631,628,421,180
2025/05/23/14:57:24.771924,129,1748005044,771542310,,1000,132,615,31,203,44,101,0,69,1000,0,0,981,999,999,999,999,630,627,421,186
2025/05/23/14:57:24.781989,130,1748005044,781606435,,1000,131,629,31,215,44,103,0,69,1000,0,0,981,999,999,999,999,629,625,419,193
2025/05/23/14:57:24.792068,131,1748005044,791589975,,1000,131,644,31,227,44,105,0,69,1000,0,0,981,999,999,999,999,628,624,417,202
2025/05/23/14:57:24.802435,132,1748005044,801664590,,1000,131,657,31,239,44,107,0,69,1000,0,0,980,999,999,999,999,627,623,415,210
2025/05/23/14:57:24.812138,133,1748005044,811664581,,1000,131,668,31,251,44,110,0,69,1000,0,0,979,999,999,999,999,627,622,415,221
2025/05/23/14:57:24.821993,134,1748005044,821581125,,1000,131,680,31,262,43,113,0,69,1000,0,0,977,999,999,999,999,626,622,413,231
2025/05/23/14:57:24.831922,135,1748005044,831620693,,1000,131,691,31,273,43,116,0,69,1000,0,0,978,999,999,999,999,625,621,413,242
2025/05/23/14:57:24.842148,136,1748005044,841680288,,1000,131,701,30,283,44,120,0,69,1000,0,0,979,999,999,999,999,624,621,413,252
2025/05/23/14:57:24.852196,137,1748005044,851675510,,1000,131,710,30,293,44,123,0,69,1000,0,0,980,999,999,999,999,624,620,411,260
2025/05/23/14:57:24.862111,138,1748005044,861668825,,1000,131,717,31,303,44,127,0,69,1000,0,0,980,999,999,999,999,623,620,411,266
2025/05/23/14:57:24.872009,139,1748005044,871576070,,1000,131,725,30,315,44,132,0,70,1000,0,0,983,999,999,999,999,622,619,409,272
2025/05/23/14:57:24.881938,140,1748005044,881549358,,1000,131,730,30,324,44,136,0,70,1000,0,0,984,999,999,999,999,621,618,409,278
2025/05/23/14:57:24.892311,141,1748005044,891764640,,1000,130,734,30,332,44,140,0,71,1000,0,0,983,999,999,999,999,621,618,407,283
2025/05/23/14:57:24.901960,142,1748005044,901623249,,1000,130,739,31,340,44,146,0,72,1000,0,0,982,999,999,999,999,620,618,407,289
2025/05/23/14:57:24.911964,143,1748005044,911528110,,1000,130,743,30,347,44,151,0,73,1000,0,0,981,999,999,999,999,620,617,409,295
2025/05/23/14:57:24.921853,144,1748005044,921523094,,1000,130,747,30,354,44,157,0,74,1000,0,0,980,999,999,999,999,620,617,407,302
2025/05/23/14:57:24.931848,145,1748005044,931523084,,1000,130,751,30,361,44,163,0,75,1000,0,0,979,999,999,999,999,619,614,407,308
2025/05/23/14:57:24.942066,146,1748005044,941592931,,1000,130,751,30,361,44,163,0,75,1000,0,0,979,999,999,999,999,619,614,407,308
2025/05/23/14:57:24.952038,147,1748005044,951618671,,1000,130,759,30,375,44,176,0,79,1000,0,0,978,999,999,999,999,618,613,405,325
2025/05/23/14:57:24.962188,148,1748005044,961707353,,1000,130,762,30,383,44,183,0,80,1000,0,0,977,999,999,999,999,617,612,403,332
2025/05/23/14:57:24.971821,149,1748005044,971558094,,1000,130,766,30,389,45,189,0,81,1000,0,0,977,999,999,999,999,616,612,403,338
2025/05/23/14:57:24.981952,150,1748005044,981546401,,1000,130,770,30,396,45,197,0,83,1000,0,0,978,999,999,999,999,616,610,403,346
2025/05/23/14:57:24.992097,151,1748005044,991588592,,1000,130,772,30,402,45,204,0,86,1000,0,0,977,999,999,999,999,615,609,403,354
2025/05/23/14:57:25.001853,152,1748005045,1563549,,1000,130,774,30,408,45,210,0,88,1000,0,0,977,999,999,999,999,615,608,403,362
2025/05/23/14:57:25.011872,153,1748005045,11525392,,1000,130,777,30,413,45,218,0,90,1000,0,0,977,999,999,999,999,614,608,401,370
2025/05/23/14:57:25.021770,154,1748005045,21508455,,1000,130,780,30,425,46,233,0,95,1000,0,0,978,999,999,999,999,613,607,399,386
2025/05/23/14:57:25.032053,155,1748005045,31518459,,1000,130,782,30,431,46,241,0,97,1000,0,0,978,999,999,999,999,613,606,399,393
2025/05/23/14:57:25.041989,156,1748005045,41639089,,1000,130,783,30,436,46,248,0,98,1000,0,0,978,999,999,999,999,612,605,397,398
2025/05/23/14:57:25.051821,157,1748005045,51523923,,1000,130,784,30,442,46,256,0,100,1000,0,0,979,999,999,999,999,612,604,399,404
2025/05/23/14:57:25.061888,158,1748005045,61545133,,1000,130,784,30,446,47,264,0,101,1000,0,0,980,999,999,999,999,612,604,397,407
2025/05/23/14:57:25.071905,159,1748005045,71532964,,1000,130,785,30,452,47,271,0,102,1000,0,0,982,999,999,999,999,612,603,397,407
2025/05/23/14:57:25.081836,160,1748005045,81527471,,1000,130,786,30,456,47,278,0,102,1000,0,0,984,999,999,999,999,611,602,397,406
2025/05/23/14:57:25.092135,161,1748005045,91671705,,1000,130,787,30,462,48,287,0,103,1000,0,0,985,999,999,999,999,610,602,399,397
2025/05/23/14:57:25.102171,162,1748005045,101634502,,1000,130,789,30,467,48,294,0,103,1000,0,0,986,999,999,999,999,610,601,401,388
2025/05/23/14:57:25.112168,163,1748005045,111612081,,1000,130,792,30,473,49,302,0,104,1000,0,0,986,999,999,999,999,609,601,403,382
2025/05/23/14:57:25.122074,164,1748005045,121592760,,1000,130,795,30,479,49,311,0,104,1000,1,0,985,999,999,999,999,609,601,405,377
2025/05/23/14:57:25.132125,165,1748005045,131633758,,1000,130,798,30,487,50,318,0,104,1000,1,0,987,999,999,999,999,609,601,407,372
2025/05/23/14:57:25.142270,166,1748005045,141647338,,1000,130,802,30,494,50,326,0,105,1000,2,0,989,999,999,999,999,609,600,409,367
2025/05/23/14:57:25.151813,167,1748005045,151548147,,1000,130,806,30,502,51,333,0,105,1000,3,0,991,999,999,999,999,608,598,413,362
2025/05/23/14:57:25.161985,168,1748005045,161552429,,1000,130,810,31,511,51,340,0,105,1000,3,0,993,999,999,999,999,608,598,415,357
2025/05/23/14:57:25.171918,169,1748005045,171526908,,1000,130,813,31,521,51,348,0,105,1000,4,0,996,999,999,999,999,607,598,419,355
2025/05/23/14:57:25.181828,170,1748005045,181551456,,1000,130,817,31,532,52,356,0,106,1000,5,0,997,999,999,999,999,607,598,421,353
2025/05/23/14:57:25.191959,171,1748005045,191576719,,1000,130,822,31,543,52,363,0,106,1000,5,0,998,999,999,999,999,607,597,421,351
2025/05/23/14:57:25.201769,172,1748005045,201524734,,1000,130,826,31,556,53,373,0,106,1000,6,0,995,999,999,999,999,606,597,423,349
2025/05/23/14:57:25.212213,173,1748005045,211751461,,1000,130,828,30,566,54,380,0,106,1000,7,0,992,999,999,999,999,605,596,423,347
2025/05/23/14:57:25.222042,174,1748005045,221670150,,1000,130,830,30,575,55,387,0,106,1000,8,0,991,999,999,999,999,604,595,423,345
2025/05/23/14:57:25.231929,175,1748005045,231536626,,1000,130,831,30,582,55,394,0,107,1000,8,0,991,999,999,999,999,604,595,423,344
2025/05/23/14:57:25.242194,176,1748005045,241625070,,1000,130,831,30,582,55,394,0,107,1000,8,0,991,999,999,999,999,604,595,423,344
2025/05/23/14:57:25.252032,177,1748005045,251764535,,1000,130,833,31,595,57,407,0,107,1000,10,0,992,999,999,999,999,603,595,424,343
2025/05/23/14:57:25.261858,178,1748005045,261486768,,1000,130,834,31,601,58,413,0,108,1000,11,0,992,999,999,999,999,603,595,424,343
2025/05/23/14:57:25.271939,179,1748005045,271567583,,1000,130,836,31,608,59,418,0,109,1000,12,0,991,999,999,999,999,603,595,424,343
2025/05/23/14:57:25.281851,180,1748005045,281550884,,1000,130,837,31,613,60,422,0,109,1000,13,0,989,999,999,999,999,603,594,424,344
2025/05/23/14:57:25.292148,181,1748005045,291712284,,1000,130,839,31,618,62,426,0,109,1000,14,0,989,999,999,999,999,602,593,424,346
2025/05/23/14:57:25.301932,182,1748005045,301609039,,1000,131,842,31,628,65,433,0,111,1000,15,0,987,999,999,999,999,601,593,424,349
2025/05/23/14:57:25.311822,183,1748005045,311517477,,1000,131,842,31,628,65,433,0,111,1000,15,0,987,999,999,999,999,601,593,424,349
2025/05/23/14:57:25.321910,184,1748005045,321547031,,1000,131,848,31,643,68,442,0,112,1000,16,0,980,999,999,999,999,600,592,423,355
2025/05/23/14:57:25.331818,185,1748005045,331539154,,1000,131,851,31,650,69,446,0,112,1000,17,0,980,999,999,999,999,600,592,423,357
2025/05/23/14:57:25.341922,186,1748005045,341582536,,1000,131,854,31,657,71,451,0,112,1000,17,0,984,999,999,999,999,599,592,421,360
2025/05/23/14:57:25.351802,187,1748005045,351527929,,1000,131,858,31,666,72,457,0,113,1000,18,0,989,999,999,999,999,599,592,421,364
2025/05/23/14:57:25.361987,188,1748005045,361573219,,1000,131,861,31,674,74,464,0,114,1000,20,0,993,999,999,999,999,598,592,419,370
2025/05/23/14:57:25.371964,189,1748005045,371598005,,1000,131,863,31,682,76,472,0,115,1000,21,0,996,999,999,999,999,598,592,419,378
