time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little
2025/05/23/15:05:06.460931,40,1748005506,460423707,,1000,111,130,46,77,45,56,35,47,1000,0,0,999,999,999,870,999,761,675,66,276
2025/05/23/15:05:06.470709,41,1748005506,470379590,,1000,111,130,46,77,45,56,35,47,1000,0,0,999,999,999,864,999,760,675,66,276
2025/05/23/15:05:06.480743,42,1748005506,480393409,,1000,111,130,46,77,45,56,35,47,1000,0,0,999,999,999,855,999,760,675,66,277
2025/05/23/15:05:06.490651,43,1748005506,490345716,,1000,111,129,46,77,45,56,35,47,1000,0,0,999,999,999,847,999,760,675,66,277
2025/05/23/15:05:06.500765,44,1748005506,500313282,,1000,111,129,46,77,45,56,35,47,1000,0,0,999,999,999,841,999,760,675,66,277
2025/05/23/15:05:06.510751,45,1748005506,510413646,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,838,999,760,674,64,277
2025/05/23/15:05:06.520974,46,1748005506,520453214,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,837,999,760,674,64,278
2025/05/23/15:05:06.530941,47,1748005506,530438184,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,836,999,760,674,64,278
2025/05/23/15:05:06.540854,48,1748005506,540416717,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,835,999,760,673,64,278
2025/05/23/15:05:06.550814,49,1748005506,550462245,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,835,999,760,674,64,278
2025/05/23/15:05:06.560740,50,1748005506,560357332,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,835,999,760,673,64,278
2025/05/23/15:05:06.571062,51,1748005506,570475339,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,837,999,760,673,64,278
2025/05/23/15:05:06.580706,52,1748005506,580338001,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,843,999,760,673,64,278
2025/05/23/15:05:06.590827,53,1748005506,590464115,,1000,111,129,46,77,45,56,35,46,1000,0,0,999,999,999,856,999,760,673,62,278
2025/05/23/15:05:06.600848,54,1748005506,600441694,,1000,111,129,46,76,45,56,35,46,1000,0,0,999,999,999,870,999,760,673,62,278
2025/05/23/15:05:06.610767,55,1748005506,610353469,,1000,111,129,46,76,45,56,35,46,1000,0,0,999,999,999,874,999,760,673,62,277
2025/05/23/15:05:06.640633,56,1748005506,640357017,,1000,111,130,46,76,45,56,35,46,1000,0,0,999,999,999,873,999,760,673,64,274
2025/05/23/15:05:06.650833,57,1748005506,650404691,,1000,111,130,46,76,45,56,35,46,1000,0,0,999,999,999,876,999,760,672,64,271
2025/05/23/15:05:06.660782,58,1748005506,660366296,,1000,111,131,46,76,45,56,35,46,1000,0,0,999,999,999,875,999,759,673,66,268
2025/05/23/15:05:06.670850,59,1748005506,670424222,,1000,111,131,46,76,45,55,35,46,1000,0,0,999,999,999,870,999,759,673,66,266
2025/05/23/15:05:06.680756,60,1748005506,680336236,,1000,111,131,46,76,45,55,35,46,1000,0,0,999,999,999,864,999,759,673,66,263
2025/05/23/15:05:07.310874,61,1748005507,310428857,,1000,110,110,45,69,44,49,33,42,1000,0,0,999,999,999,999,999,752,667,74,223
2025/05/23/15:05:07.320764,62,1748005507,320320844,,1000,110,109,45,69,44,49,33,42,1000,0,0,999,999,999,999,999,752,667,76,223
2025/05/23/15:05:07.330795,63,1748005507,330344200,,1000,110,109,45,69,44,49,32,42,1000,0,0,999,999,999,999,999,751,667,76,222
2025/05/23/15:05:07.341012,64,1748005507,340456008,,1000,110,109,45,69,44,49,32,42,1000,0,0,999,999,999,999,999,751,667,76,221
2025/05/23/15:05:07.350740,65,1748005507,350334644,,1000,110,109,45,69,44,50,33,42,1000,0,0,999,999,999,999,999,751,667,77,219
2025/05/23/15:05:07.360878,66,1748005507,360493898,,1000,110,109,45,68,44,50,33,42,1000,0,0,996,999,999,999,999,750,667,79,218
2025/05/23/15:05:07.370915,67,1748005507,370544672,,1000,110,109,45,68,44,50,33,42,1000,0,0,992,999,999,999,999,750,666,79,216
2025/05/23/15:05:07.380769,68,1748005507,380416154,,1000,110,109,45,68,44,50,33,42,1000,0,0,990,999,999,999,999,749,666,79,214
2025/05/23/15:05:07.391060,69,1748005507,390586137,,1000,110,109,45,68,44,50,33,42,1000,0,0,990,999,999,999,999,749,666,79,211
2025/05/23/15:05:07.400714,70,1748005507,400350093,,1000,110,108,45,68,44,50,33,42,1000,0,0,990,999,999,999,999,749,666,81,209
2025/05/23/15:05:07.410792,71,1748005507,410361528,,1000,110,108,45,68,44,50,33,42,1000,0,0,992,999,999,999,999,749,666,81,207
2025/05/23/15:05:07.420794,72,1748005507,420413494,,1000,110,109,45,68,44,50,33,41,1000,0,0,993,999,999,999,999,749,667,83,205
2025/05/23/15:05:07.430880,73,1748005507,430429697,,1000,110,109,45,68,44,50,33,41,1000,0,0,995,999,999,999,999,748,667,81,203
2025/05/23/15:05:07.440944,74,1748005507,440511703,,1000,110,109,45,68,44,50,33,41,1000,0,0,998,999,999,999,999,748,667,83,201
2025/05/23/15:05:07.450828,75,1748005507,450360774,,1000,110,108,45,68,44,50,33,41,1000,0,0,999,999,999,999,999,748,667,83,200
2025/05/23/15:05:07.460825,76,1748005507,460399389,,1000,110,109,45,68,44,50,33,41,1000,0,0,999,999,999,999,999,748,667,83,200
2025/05/23/15:05:07.470819,77,1748005507,470339059,,1000,110,109,45,68,44,49,33,41,1000,0,0,999,999,999,999,999,748,667,83,199
2025/05/23/15:05:07.480677,78,1748005507,480338573,,1000,110,109,45,68,44,49,32,41,1000,0,0,999,999,999,999,999,748,667,85,199
2025/05/23/15:05:07.490848,79,1748005507,490438938,,1000,110,109,45,68,44,49,32,41,1000,0,0,999,999,999,999,999,748,667,85,198
2025/05/23/15:05:07.501104,80,1748005507,500709772,,1000,110,109,45,68,44,49,32,41,1000,0,0,999,999,999,999,999,748,667,85,198
2025/05/23/15:05:07.511023,81,1748005507,510481834,,1000,110,110,45,68,44,49,32,41,1000,0,0,999,999,999,999,999,748,668,85,197
2025/05/23/15:05:07.520785,82,1748005507,520430564,,1000,110,110,45,68,44,49,32,41,1000,0,0,999,999,999,999,999,749,668,83,197
2025/05/23/15:05:07.530972,83,1748005507,530511617,,1000,110,110,45,68,44,49,32,41,1000,0,0,999,999,999,999,999,749,668,83,197
2025/05/23/15:05:07.540774,84,1748005507,540465831,,1000,110,110,45,68,43,49,32,41,1000,0,0,999,999,999,999,999,752,671,79,198
2025/05/23/15:05:07.550837,85,1748005507,550376892,,1000,110,109,45,68,43,49,32,41,1000,0,0,999,999,999,999,999,754,673,76,199
2025/05/23/15:05:07.560710,86,1748005507,560354471,,1000,110,109,45,68,43,50,33,41,1000,0,0,999,999,999,999,999,757,675,74,202
2025/05/23/15:05:07.570664,87,1748005507,570311069,,1000,110,109,45,68,43,50,32,41,1000,0,0,999,999,999,999,999,759,678,72,208
2025/05/23/15:05:07.580921,88,1748005507,580410480,,1000,111,109,45,68,43,50,32,41,1000,0,0,999,999,999,999,999,761,679,68,223
2025/05/23/15:05:07.590928,89,1748005507,590395450,,1000,111,109,45,68,43,51,33,41,1000,0,0,999,999,999,999,999,760,679,66,234
2025/05/23/15:05:07.600757,90,1748005507,600418090,,1000,111,109,45,68,43,51,33,41,1000,0,0,999,999,999,999,999,760,679,66,234
2025/05/23/15:05:07.610764,91,1748005507,610396862,,1000,111,109,44,68,43,51,33,41,1000,0,0,999,999,999,999,999,757,678,68,263
2025/05/23/15:05:07.620655,92,1748005507,620357513,,1000,111,109,44,68,43,52,34,41,1000,0,0,999,999,999,999,999,756,678,66,279
2025/05/23/15:05:07.630702,93,1748005507,630420207,,1000,111,109,44,68,43,52,34,41,1000,0,0,999,999,999,999,999,755,677,66,299
2025/05/23/15:05:07.640718,94,1748005507,640465974,,1000,111,109,44,68,43,52,34,41,1000,0,0,999,999,999,999,999,754,675,64,320
2025/05/23/15:05:07.650826,95,1748005507,650361776,,1000,111,109,44,68,43,52,34,41,1000,0,0,999,999,999,999,999,753,674,64,338
2025/05/23/15:05:07.660996,96,1748005507,660500049,,1000,111,109,44,68,43,52,34,41,1000,0,0,999,999,999,999,999,751,673,62,349
2025/05/23/15:05:07.670892,97,1748005507,670426845,,1000,111,109,44,68,43,52,34,41,1000,0,0,999,999,999,999,999,750,672,62,353
2025/05/23/15:05:07.680677,98,1748005507,680343866,,1000,111,109,44,68,43,52,34,41,1000,0,0,999,999,999,999,999,749,670,60,355
2025/05/23/15:05:07.690816,99,1748005507,690395355,,1000,111,110,44,68,44,52,34,41,1000,0,0,999,999,999,999,999,747,668,62,357
2025/05/23/15:05:07.700908,100,1748005507,700356006,,1000,111,110,44,68,44,52,34,41,1000,0,0,999,999,999,999,999,746,667,62,359
2025/05/23/15:05:07.710672,101,1748005507,710348606,,1000,111,110,44,68,44,52,34,41,1000,0,0,999,999,999,999,999,744,665,60,361
2025/05/23/15:05:07.720713,102,1748005507,720392942,,1000,111,110,44,68,44,53,34,41,1000,0,0,997,999,999,999,999,742,664,62,362
2025/05/23/15:05:07.730605,103,1748005507,730309486,,1000,111,110,44,68,43,53,34,41,1000,0,0,993,999,999,999,999,741,663,62,361
2025/05/23/15:05:07.740631,104,1748005507,740314483,,1000,111,110,44,68,43,54,34,41,1000,0,0,990,999,999,999,999,740,662,62,360
2025/05/23/15:05:07.750699,105,1748005507,750303030,,1000,111,110,44,68,44,54,34,41,1000,0,0,986,999,999,999,999,738,662,62,360
2025/05/23/15:05:07.760685,106,1748005507,760318040,,1000,111,111,43,68,44,54,34,41,1000,0,0,975,999,999,999,999,737,660,60,363
2025/05/23/15:05:07.770592,107,1748005507,770299434,,1000,111,110,43,67,43,54,34,41,1000,0,0,967,999,999,999,999,735,659,60,365
2025/05/23/15:05:07.780609,108,1748005507,780301094,,1000,111,110,43,67,43,55,34,41,1000,0,0,966,999,999,999,999,733,659,60,365
2025/05/23/15:05:07.790817,109,1748005507,790467977,,1000,111,110,43,67,43,55,34,41,1000,0,0,968,999,999,999,999,732,657,58,363
2025/05/23/15:05:07.800809,110,1748005507,800441265,,1000,111,110,43,67,43,55,34,41,1000,0,0,968,999,999,999,999,732,657,58,363
2025/05/23/15:05:07.810691,111,1748005507,810359716,,1000,111,110,43,67,43,55,34,40,1000,0,0,975,999,999,999,999,729,656,56,365
2025/05/23/15:05:07.820524,112,1748005507,820301294,,1000,111,109,43,67,43,55,33,40,1000,0,0,981,999,999,999,999,726,656,52,370
2025/05/23/15:05:07.830616,113,1748005507,830307722,,1000,111,109,43,67,43,55,33,40,1000,0,0,981,999,999,999,999,726,656,52,370
2025/05/23/15:05:07.841075,114,1748005507,840454101,,1000,111,109,43,67,43,56,34,40,1000,0,0,979,999,999,999,999,722,657,54,391
2025/05/23/15:05:07.850859,115,1748005507,850522041,,1000,111,108,43,67,43,57,34,40,1000,0,0,976,999,999,999,999,721,657,56,403
2025/05/23/15:05:07.860820,116,1748005507,860325813,,1000,111,108,43,67,43,57,34,40,1000,0,0,977,999,999,999,999,719,656,56,416
2025/05/23/15:05:07.871047,117,1748005507,870480537,,1000,111,108,43,67,43,58,34,40,1000,0,0,978,999,999,999,999,717,655,58,427
2025/05/23/15:05:07.900720,118,1748005507,900319337,,1000,111,108,42,67,43,59,34,40,1000,0,0,967,999,999,999,999,711,654,58,480
2025/05/23/15:05:07.910808,119,1748005507,910395383,,1000,111,108,42,67,43,59,34,39,1000,0,0,949,999,999,999,999,709,654,58,501
2025/05/23/15:05:07.920786,120,1748005507,920395374,,1000,111,108,42,67,43,60,34,39,1000,0,0,937,999,999,999,999,707,653,60,521
2025/05/23/15:05:07.930606,121,1748005507,930326700,,1000,111,107,42,67,43,60,34,39,1000,0,0,936,999,999,999,999,705,652,60,538
2025/05/23/15:05:07.940803,122,1748005507,940369606,,1000,111,107,42,67,43,60,34,39,1000,0,0,934,999,999,999,999,703,651,60,555
2025/05/23/15:05:08.601029,123,1748005508,600554704,,1000,111,124,38,102,33,80,1,50,1000,833,53,939,999,999,999,999,611,616,109,832
2025/05/23/15:05:08.610997,124,1748005508,610504150,,1000,111,123,38,105,33,84,1,52,1000,836,52,920,999,999,999,999,610,617,111,832
2025/05/23/15:05:08.620722,125,1748005508,620429515,,1000,111,123,39,107,33,87,1,53,1000,839,52,921,999,999,999,999,610,619,113,833
2025/05/23/15:05:08.630787,126,1748005508,630478858,,1000,111,123,39,110,33,92,1,55,1000,842,50,926,999,999,999,999,609,619,113,834
2025/05/23/15:05:08.640947,127,1748005508,640522241,,1000,111,123,39,113,34,97,1,58,1000,846,50,933,999,999,999,999,608,619,115,836
2025/05/23/15:05:08.650748,128,1748005508,650439023,,1000,111,124,39,116,34,105,1,60,1000,851,50,940,999,999,999,999,607,619,116,839
2025/05/23/15:05:08.660672,129,1748005508,660422086,,1000,111,124,39,121,34,115,1,62,1000,856,50,937,999,999,999,999,606,619,118,842
2025/05/23/15:05:08.670568,130,1748005508,670306205,,1000,111,125,39,125,35,130,1,64,1000,861,50,930,999,999,999,999,605,619,122,844
2025/05/23/15:05:08.680863,131,1748005508,680489540,,1000,111,126,39,130,35,150,1,66,1000,866,50,926,999,999,999,999,604,619,126,845
2025/05/23/15:05:08.690898,132,1748005508,690462350,,1000,111,126,39,134,36,177,1,68,1000,872,50,928,999,999,999,999,603,620,128,846
2025/05/23/15:05:08.700773,133,1748005508,700404405,,1000,111,127,39,140,37,212,1,70,1000,878,50,929,999,999,999,999,602,620,130,847
2025/05/23/15:05:08.710739,134,1748005508,710411548,,1000,111,128,39,147,37,252,1,72,1000,884,50,932,999,999,999,999,600,619,134,847
2025/05/23/15:05:08.720754,135,1748005508,720353603,,1000,111,129,39,155,38,304,1,75,1000,891,50,946,999,999,999,999,599,619,142,849
2025/05/23/15:05:08.730744,136,1748005508,730406761,,1000,111,130,39,161,39,342,1,78,1000,898,50,952,999,999,999,999,598,618,150,851
2025/05/23/15:05:08.740772,137,1748005508,740379571,,1000,111,130,39,161,39,342,1,78,1000,898,50,952,999,999,999,999,598,618,150,851
2025/05/23/15:05:08.750576,138,1748005508,750304460,,1000,112,132,39,172,41,409,1,82,1000,915,50,952,999,999,999,999,595,617,169,856
2025/05/23/15:05:08.760581,139,1748005508,760271072,,1000,112,134,39,178,42,439,1,84,1000,923,51,956,999,999,999,999,593,616,179,859
2025/05/23/15:05:08.770647,140,1748005508,770282268,,1000,113,135,39,184,43,468,1,86,1000,931,52,962,999,999,999,999,591,614,189,862
2025/05/23/15:05:08.780655,141,1748005508,780285596,,1000,113,137,39,189,44,494,1,86,1000,938,52,965,999,999,999,999,588,612,198,865
2025/05/23/15:05:08.790800,142,1748005508,790421485,,1000,114,141,39,200,47,538,1,88,1000,949,57,949,999,999,999,999,583,608,216,869
2025/05/23/15:05:08.800677,143,1748005508,800335884,,1000,114,144,39,207,48,558,2,90,1000,952,59,941,999,999,999,999,581,606,222,871
2025/05/23/15:05:08.810894,144,1748005508,810392379,,1000,114,147,39,214,50,577,2,90,1000,954,62,937,999,999,999,999,578,604,228,874
2025/05/23/15:05:08.820792,145,1748005508,820336103,,1000,114,152,38,225,52,599,2,91,1000,956,67,922,988,999,999,999,575,602,235,876
2025/05/23/15:05:08.830679,146,1748005508,830357313,,1000,114,158,38,234,53,614,2,92,1000,958,70,902,983,999,999,999,573,601,241,877
2025/05/23/15:05:08.840811,147,1748005508,840338230,,1000,114,165,38,244,55,628,3,93,1000,960,74,893,985,999,999,999,571,600,249,879
2025/05/23/15:05:08.850688,148,1748005508,850325584,,1000,114,174,38,255,58,641,3,94,1000,961,78,895,983,999,999,999,570,597,255,880
2025/05/23/15:05:08.860586,149,1748005508,860309600,,1000,115,184,38,266,60,654,4,94,1000,962,82,890,981,999,999,999,568,596,261,882
2025/05/23/15:05:08.870554,150,1748005508,870301008,,1000,115,198,38,277,63,665,4,95,1000,963,85,884,979,999,999,999,566,594,265,884
2025/05/23/15:05:08.880643,151,1748005508,880295991,,1000,115,219,38,288,66,676,5,96,1000,962,88,880,979,999,999,999,564,594,267,886
2025/05/23/15:05:08.890915,152,1748005508,890477657,,1000,115,247,38,299,69,687,5,97,1000,961,92,887,977,999,999,999,562,593,269,888
2025/05/23/15:05:08.900753,153,1748005508,900323629,,1000,115,284,38,311,74,698,6,98,1000,960,95,895,975,999,999,999,561,592,272,889
2025/05/23/15:05:08.910840,154,1748005508,910324573,,1000,116,334,38,324,79,707,7,99,1000,960,98,899,975,999,999,999,559,591,274,891
2025/05/23/15:05:08.920749,155,1748005508,920364141,,1000,116,395,38,338,85,713,9,100,1000,959,101,909,973,999,999,999,558,590,276,892
2025/05/23/15:05:08.930718,156,1748005508,930317878,,1000,116,474,38,355,92,717,10,101,1000,958,104,916,971,999,999,999,556,590,284,892
2025/05/23/15:05:08.940874,157,1748005508,940367460,,1000,116,531,38,369,98,719,12,101,1000,956,107,910,973,999,999,999,555,590,288,893
2025/05/23/15:05:08.950703,158,1748005508,950320482,,1000,116,580,38,384,104,722,14,102,1000,955,110,911,976,994,999,999,554,591,292,893
2025/05/23/15:05:08.960734,159,1748005508,960312366,,1000,116,623,38,402,111,726,15,102,1000,954,112,903,978,991,999,999,552,592,296,894
2025/05/23/15:05:08.970597,160,1748005508,970313072,,1000,116,655,38,422,118,730,17,103,1000,952,113,905,980,993,999,999,551,593,298,896
2025/05/23/15:05:08.980599,161,1748005508,980289220,,1000,116,679,39,443,125,735,18,104,1000,952,114,904,985,996,999,999,550,594,300,897
2025/05/23/15:05:08.990985,162,1748005508,990577697,,1000,116,696,39,466,133,739,20,106,1000,950,115,907,988,991,999,999,548,594,302,900
2025/05/23/15:05:09.000708,163,1748005509,355005,,1000,116,708,39,489,140,744,21,107,1000,949,116,908,985,986,999,999,546,594,302,902
2025/05/23/15:05:09.010889,164,1748005509,10328292,,1000,116,708,39,489,140,744,21,107,1000,949,116,908,985,986,999,999,546,594,302,902
2025/05/23/15:05:09.020943,165,1748005509,20370483,,1000,116,722,40,544,158,753,24,110,1000,948,118,914,978,978,999,999,544,593,304,907
2025/05/23/15:05:09.030831,166,1748005509,30405521,,1000,116,726,40,574,168,757,25,112,1000,948,119,907,978,977,999,999,543,593,306,909
2025/05/23/15:05:09.040843,167,1748005509,40408134,,1000,116,726,40,574,168,757,25,112,1000,948,119,907,978,977,999,999,543,593,306,909
2025/05/23/15:05:09.050790,168,1748005509,50367832,,1000,116,728,40,641,188,763,28,115,1000,946,121,902,975,985,999,999,539,592,307,911
2025/05/23/15:05:09.061116,169,1748005509,60564279,,1000,117,728,40,674,197,765,30,117,1000,946,122,901,968,990,991,999,537,592,306,911
2025/05/23/15:05:09.070843,170,1748005509,70382833,,1000,116,728,41,709,207,767,32,119,1000,944,122,906,959,997,944,999,535,592,304,913
2025/05/23/15:05:09.080765,171,1748005509,80325841,,1000,116,729,41,744,217,768,34,122,1000,942,121,911,949,999,874,999,532,593,294,915
2025/05/23/15:05:09.090921,172,1748005509,90437412,,1000,116,733,44,795,244,769,38,132,1000,939,120,938,953,999,675,999,528,594,284,919
2025/05/23/15:05:09.100916,173,1748005509,100477933,,1000,116,735,45,814,259,769,40,140,1000,938,118,956,951,916,579,999,525,594,284,920
2025/05/23/15:05:09.110819,174,1748005509,110326051,,1000,116,738,48,827,274,770,43,152,1000,937,117,975,951,740,506,999,523,594,286,920
2025/05/23/15:05:09.121200,175,1748005509,120701789,,1000,116,740,52,835,288,772,46,169,1000,935,116,992,958,544,460,999,521,595,288,921
2025/05/23/15:05:09.130862,176,1748005509,130375146,,1000,116,743,58,841,300,774,48,186,1000,934,114,999,967,403,428,999,518,595,290,922
2025/05/23/15:05:09.141207,177,1748005509,140413045,,1000,116,745,65,848,314,776,52,206,1000,931,112,999,976,298,396,999,516,596,292,925
2025/05/23/15:05:09.150886,178,1748005509,150494098,,1000,116,746,69,852,325,777,55,223,1000,929,110,970,988,247,378,999,514,596,294,926
2025/05/23/15:05:09.160836,179,1748005509,160435438,,1000,116,747,75,857,336,779,58,242,1000,926,108,915,997,215,359,999,512,597,296,927
2025/05/23/15:05:09.190935,180,1748005509,190422773,,1000,116,753,84,867,358,781,64,287,1000,921,102,737,999,162,319,999,509,598,296,928
2025/05/23/15:05:09.200987,181,1748005509,200588226,,1000,115,755,88,870,368,782,67,312,1000,918,99,632,999,139,297,999,508,600,298,928
2025/05/23/15:05:09.210817,182,1748005509,210332155,,1000,115,758,92,873,377,784,70,339,1000,914,97,544,999,123,276,999,506,601,302,929
2025/05/23/15:05:09.220839,183,1748005509,220364093,,1000,115,760,97,876,385,786,72,367,1000,912,93,478,999,110,261,999,504,602,304,929
2025/05/23/15:05:09.230720,184,1748005509,230386257,,1000,115,762,101,878,392,787,75,391,1000,909,91,430,999,100,249,999,502,603,304,927
2025/05/23/15:05:09.671118,185,1748005509,670577764,,1000,115,799,194,830,452,739,234,593,1000,815,10,60,987,80,85,999,445,679,101,905
2025/05/23/15:05:09.680719,186,1748005509,680354356,,1000,115,800,195,829,453,739,236,601,1000,814,9,60,987,79,84,999,445,681,99,904
2025/05/23/15:05:09.690981,187,1748005509,690499782,,1000,115,800,195,828,453,740,238,607,1000,814,9,60,987,77,84,999,444,681,99,904
2025/05/23/15:05:09.700864,188,1748005509,700463056,,1000,115,800,195,828,453,740,238,607,1000,814,9,60,987,77,84,999,444,681,99,904
2025/05/23/15:05:09.710961,189,1748005509,710453987,,1000,115,800,197,826,455,741,241,617,1000,814,8,61,987,73,84,999,444,684,95,904
