time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little
2025/05/23/15:01:18.891438,14,1748005278,891114950,,1000,143,66,32,45,28,25,0,33,1000,0,0,983,999,999,999,999,730,777,397,0
2025/05/23/15:01:18.901735,15,1748005278,901294231,,1000,143,66,32,45,28,25,0,33,1000,0,0,980,999,999,999,999,730,777,397,0
2025/05/23/15:01:18.911574,16,1748005278,911141157,,1000,143,66,32,45,28,25,0,33,1000,0,0,980,999,999,999,999,730,777,397,0
2025/05/23/15:01:18.921459,17,1748005278,921160459,,1000,143,66,32,46,28,25,0,33,1000,0,0,972,999,999,999,999,730,777,395,0
2025/05/23/15:01:18.931682,18,1748005278,931256055,,1000,143,66,32,46,28,25,0,33,1000,0,0,965,999,999,999,999,730,777,395,0
2025/05/23/15:01:18.941664,19,1748005278,941299438,,1000,143,66,32,45,28,25,0,33,1000,0,0,960,999,999,999,999,730,776,397,0
2025/05/23/15:01:18.951936,20,1748005278,951464414,,1000,143,66,32,45,28,25,0,33,1000,0,0,959,999,999,999,999,730,776,397,0
2025/05/23/15:01:18.961685,21,1748005278,961298942,,1000,143,66,32,45,28,25,0,33,1000,0,0,960,999,999,999,999,730,776,395,0
2025/05/23/15:01:18.971607,22,1748005278,971138000,,1000,143,66,32,45,28,25,0,33,1000,0,0,961,999,999,999,999,731,776,397,0
2025/05/23/15:01:18.981580,23,1748005278,981069564,,1000,143,66,32,45,28,25,0,33,1000,0,0,959,999,999,999,999,731,776,395,0
2025/05/23/15:01:18.992162,24,1748005278,991088151,,1000,143,66,32,45,28,25,0,33,1000,0,0,961,999,999,999,999,731,776,397,0
2025/05/23/15:01:19.001610,25,1748005279,1242637,,1000,143,66,32,45,28,25,0,33,1000,0,0,964,999,999,999,999,731,776,397,0
2025/05/23/15:01:19.011562,26,1748005279,11138916,,1000,143,66,32,45,28,25,0,33,1000,0,0,965,999,999,999,999,731,777,397,0
2025/05/23/15:01:19.021408,27,1748005279,21090269,,1000,143,66,32,45,28,25,0,33,1000,0,0,965,999,999,999,999,730,776,397,0
2025/05/23/15:01:19.031423,28,1748005279,31063318,,1000,143,66,32,45,28,25,0,33,1000,0,0,974,999,999,999,999,730,776,397,0
2025/05/23/15:01:19.041419,29,1748005279,41092157,,1000,143,66,32,45,28,25,0,33,1000,0,0,983,999,999,999,999,731,776,397,0
2025/05/23/15:01:19.051681,30,1748005279,51190614,,1000,143,66,32,45,28,25,0,33,1000,0,0,989,999,999,999,999,731,776,397,0
2025/05/23/15:01:19.061429,31,1748005279,61113595,,1000,143,66,32,45,28,25,0,33,1000,0,0,990,999,999,999,999,731,776,397,0
2025/05/23/15:01:19.071427,32,1748005279,71090698,,1000,143,66,32,45,28,25,0,33,1000,0,0,994,999,999,999,999,731,776,395,0
2025/05/23/15:01:19.081838,33,1748005279,81245899,,1000,143,66,32,45,27,25,0,33,1000,0,0,997,999,999,999,999,732,777,395,0
2025/05/23/15:01:19.091659,34,1748005279,91240167,,1000,143,66,32,45,27,25,0,32,1000,0,0,997,999,999,999,999,732,777,395,0
2025/05/23/15:01:19.101659,35,1748005279,101201295,,1000,143,66,32,45,27,25,0,32,1000,0,0,991,999,999,999,999,732,777,395,0
2025/05/23/15:01:19.111700,36,1748005279,111222982,,1000,143,66,32,45,27,25,0,32,1000,0,0,991,999,999,999,999,732,777,395,0
2025/05/23/15:01:19.121749,37,1748005279,121265411,,1000,143,66,32,45,27,25,0,32,1000,0,0,987,999,999,999,999,733,777,393,0
2025/05/23/15:01:19.131813,38,1748005279,131255149,,1000,143,66,32,45,27,25,0,32,1000,0,0,981,999,999,999,999,734,777,393,0
2025/05/23/15:01:19.141713,39,1748005279,141216039,,1000,143,66,32,45,27,25,0,32,1000,0,0,981,999,999,999,999,734,777,393,0
2025/05/23/15:01:19.151608,40,1748005279,151273727,,1000,143,66,32,45,28,24,0,32,1000,0,0,985,999,999,999,999,736,778,391,0
2025/05/23/15:01:19.161617,41,1748005279,161173343,,1000,143,66,32,45,28,25,0,32,1000,0,0,991,999,999,999,999,736,779,391,0
2025/05/23/15:01:19.171659,42,1748005279,171209573,,1000,143,66,32,45,28,24,0,32,1000,0,0,991,999,999,999,999,737,779,391,0
2025/05/23/15:01:19.181597,43,1748005279,181105136,,1000,143,66,32,45,28,25,0,32,1000,0,0,983,999,999,999,999,737,779,389,0
2025/05/23/15:01:19.191760,44,1748005279,191238641,,1000,143,67,32,45,28,24,0,32,1000,0,0,977,999,999,999,999,738,778,387,0
2025/05/23/15:01:19.201769,45,1748005279,201256752,,1000,143,68,32,45,28,24,0,32,1000,0,0,984,999,999,999,999,738,779,387,0
2025/05/23/15:01:19.211528,46,1748005279,211213827,,1000,143,69,32,45,28,24,0,32,1000,0,0,988,999,999,999,999,738,779,387,0
2025/05/23/15:01:19.221627,47,1748005279,221189737,,1000,143,69,32,45,28,24,0,32,1000,0,0,983,999,999,999,999,739,779,387,0
2025/05/23/15:01:19.231688,48,1748005279,231182813,,1000,143,69,32,45,28,24,0,32,1000,0,0,982,999,999,999,999,739,779,385,0
2025/05/23/15:01:19.241720,49,1748005279,241222381,,1000,143,68,32,45,28,24,0,32,1000,0,0,975,999,999,999,999,739,779,385,0
2025/05/23/15:01:19.251663,50,1748005279,251222133,,1000,143,67,32,45,28,24,0,32,1000,0,0,970,999,999,999,999,739,777,385,0
2025/05/23/15:01:19.261747,51,1748005279,261279344,,1000,143,66,32,45,28,24,0,32,1000,0,0,969,999,999,999,999,740,776,384,0
2025/05/23/15:01:19.271944,52,1748005279,271355867,,1000,143,66,32,45,28,24,0,32,1000,0,0,970,999,999,999,999,740,775,384,0
2025/05/23/15:01:19.281703,53,1748005279,281225919,,1000,143,65,32,45,29,24,0,32,1000,0,0,972,999,999,999,999,741,775,384,0
2025/05/23/15:01:19.291812,54,1748005279,291319370,,1000,143,64,32,45,29,24,0,32,1000,0,0,975,999,999,999,999,741,774,382,0
2025/05/23/15:01:19.321637,55,1748005279,321203947,,1000,142,63,32,45,29,24,0,32,1000,0,0,985,999,999,999,999,742,775,380,0
2025/05/23/15:01:19.331618,56,1748005279,331266164,,1000,142,63,32,45,29,24,0,32,1000,0,0,994,999,999,999,999,743,775,380,0
2025/05/23/15:01:19.341814,57,1748005279,341212272,,1000,142,63,32,45,29,24,0,32,1000,0,0,999,999,999,999,999,743,777,380,0
2025/05/23/15:01:19.351768,58,1748005279,351263999,,1000,142,62,32,45,29,24,0,32,1000,0,0,999,999,999,999,999,744,778,378,0
2025/05/23/15:01:19.361702,59,1748005279,361242055,,1000,142,62,32,45,29,24,0,32,1000,0,0,999,999,999,999,999,745,778,378,0
2025/05/23/15:01:19.841450,60,1748005279,841140985,,1000,140,80,34,65,45,47,0,82,1000,0,0,963,999,999,999,999,753,782,387,138
2025/05/23/15:01:19.851528,61,1748005279,851156234,,1000,141,89,34,68,46,54,0,89,1000,0,0,963,999,999,999,999,752,782,397,190
2025/05/23/15:01:19.861435,62,1748005279,861147642,,1000,141,101,34,71,46,63,0,96,1000,0,0,962,999,999,999,999,751,782,407,242
2025/05/23/15:01:19.871542,63,1748005279,871168851,,1000,141,120,34,76,47,81,0,105,1000,0,0,966,999,999,999,999,750,782,419,307
2025/05/23/15:01:19.881497,64,1748005279,881194353,,1000,141,142,34,80,47,109,0,112,1000,0,0,968,999,999,999,999,748,782,430,355
2025/05/23/15:01:19.891699,65,1748005279,891292572,,1000,141,174,34,83,47,155,0,121,1000,0,0,967,999,999,999,999,747,781,442,399
2025/05/23/15:01:19.901781,66,1748005279,901300430,,1000,141,263,34,94,47,276,0,137,1000,0,0,967,999,999,999,999,745,780,465,478
2025/05/23/15:01:19.911511,67,1748005279,911211252,,1000,141,312,34,102,46,332,0,145,1000,0,0,972,999,999,999,999,743,779,477,512
2025/05/23/15:01:19.921458,68,1748005279,921223640,,1000,141,359,34,112,46,378,0,154,1000,1,0,978,999,999,999,999,742,778,489,543
2025/05/23/15:01:19.931426,69,1748005279,931152343,,1000,141,401,33,123,45,413,0,161,1000,5,0,977,999,999,999,999,740,776,500,569
2025/05/23/15:01:19.941516,70,1748005279,941217422,,1000,141,435,33,135,45,438,0,168,1000,10,0,973,999,999,999,999,739,775,508,591
2025/05/23/15:01:19.951612,71,1748005279,951178312,,1000,141,460,33,151,44,455,0,174,1000,13,0,968,999,999,999,999,738,773,516,610
2025/05/23/15:01:19.961731,72,1748005279,961236238,,1000,142,480,33,170,44,469,0,178,1000,17,0,966,999,999,999,999,736,771,524,626
2025/05/23/15:01:19.971661,73,1748005279,971335172,,1000,142,499,33,190,44,479,0,181,1000,21,0,964,999,999,999,999,735,768,530,643
2025/05/23/15:01:19.981548,74,1748005279,981076478,,1000,142,521,33,213,43,489,0,183,1000,27,0,952,999,999,999,999,733,765,536,666
2025/05/23/15:01:19.991834,75,1748005279,991278409,,1000,142,537,33,230,42,494,0,184,1000,31,0,944,999,999,999,999,732,763,539,682
2025/05/23/15:01:20.001728,76,1748005280,1241445,,1000,142,550,33,247,42,499,0,185,1000,36,0,942,999,999,999,999,731,761,541,697
2025/05/23/15:01:20.011516,77,1748005280,11192321,,1000,142,562,33,263,42,502,0,185,1000,41,0,941,999,999,999,999,730,758,543,710
2025/05/23/15:01:20.021485,78,1748005280,21152973,,1000,142,570,33,278,41,505,0,185,1000,46,0,941,999,999,999,999,729,756,545,722
2025/05/23/15:01:20.031359,79,1748005280,31076431,,1000,142,579,33,293,41,508,0,185,1000,50,0,942,999,999,999,999,728,754,549,732
2025/05/23/15:01:20.041439,80,1748005280,41113376,,1000,142,589,33,307,41,511,0,184,1000,54,0,945,999,999,999,999,727,751,549,741
2025/05/23/15:01:20.051487,81,1748005280,51090955,,1000,142,600,33,323,40,513,0,183,1000,58,0,945,999,999,999,999,726,749,549,749
2025/05/23/15:01:20.061490,82,1748005280,61167478,,1000,142,611,33,339,40,515,0,183,1000,62,0,944,999,999,999,999,725,747,549,757
2025/05/23/15:01:20.071604,83,1748005280,71219444,,1000,142,621,32,357,40,517,0,183,1000,67,0,942,999,999,999,999,724,745,549,764
2025/05/23/15:01:20.081441,84,1748005280,81110239,,1000,142,630,32,374,39,519,0,183,1000,72,0,941,999,999,999,999,724,744,549,771
2025/05/23/15:01:20.091585,85,1748005280,91175317,,1000,142,637,32,394,39,522,0,183,1000,77,0,940,999,999,999,999,722,741,547,778
2025/05/23/15:01:20.101704,86,1748005280,101148366,,1000,142,641,32,408,39,523,0,183,1000,80,0,939,999,999,999,999,721,739,545,782
2025/05/23/15:01:20.111646,87,1748005280,111263275,,1000,142,641,32,408,39,523,0,183,1000,80,0,939,999,999,999,999,721,739,545,782
2025/05/23/15:01:20.121525,88,1748005280,121137142,,1000,142,644,32,428,39,527,0,184,1000,86,0,937,999,999,999,999,720,735,545,788
2025/05/23/15:01:20.131645,89,1748005280,131075859,,1000,142,644,32,433,39,529,0,185,1000,89,0,937,999,999,999,999,719,733,545,792
2025/05/23/15:01:20.141632,90,1748005280,141221284,,1000,142,642,32,434,39,529,0,186,1000,91,0,936,999,999,999,999,718,732,543,794
2025/05/23/15:01:20.151491,91,1748005280,151163816,,1000,142,636,32,433,39,527,0,186,1000,91,0,936,999,999,999,999,717,730,541,798
2025/05/23/15:01:20.161484,92,1748005280,161117553,,1000,142,628,32,430,39,524,0,187,1000,92,0,933,999,999,999,999,717,729,541,802
2025/05/23/15:01:20.171793,93,1748005280,171244144,,1000,142,613,32,422,40,515,0,187,1000,94,0,924,999,999,999,999,715,726,541,808
2025/05/23/15:01:20.181771,94,1748005280,181332111,,1000,142,608,32,418,40,510,0,188,1000,95,0,923,999,999,999,999,715,722,541,809
2025/05/23/15:01:20.191810,95,1748005280,191386461,,1000,142,605,31,416,41,505,0,188,1000,97,0,923,999,999,999,999,714,721,541,810
2025/05/23/15:01:20.201349,96,1748005280,201103448,,1000,142,602,31,412,41,499,0,188,1000,98,0,925,999,999,999,999,713,718,539,810
2025/05/23/15:01:20.211713,97,1748005280,211245775,,1000,142,599,32,410,42,494,0,188,1000,100,0,924,999,999,999,999,713,717,539,810
2025/05/23/15:01:20.221671,98,1748005280,221182107,,1000,142,596,31,407,42,487,0,188,1000,102,0,922,999,999,999,999,712,715,539,809
2025/05/23/15:01:20.231363,99,1748005280,231097459,,1000,142,594,31,404,42,479,0,187,1000,103,0,919,999,999,999,999,711,713,539,810
2025/05/23/15:01:20.241436,100,1748005280,241081953,,1000,142,591,31,401,43,470,0,186,1000,105,0,919,999,999,999,999,710,711,539,810
2025/05/23/15:01:20.251702,101,1748005280,251318454,,1000,142,588,31,396,43,460,0,184,1000,107,0,918,999,999,999,999,710,710,538,810
2025/05/23/15:01:20.261597,102,1748005280,261168718,,1000,142,584,31,391,43,448,0,182,1000,108,0,917,999,999,999,999,709,708,538,808
2025/05/23/15:01:20.271740,103,1748005280,271243810,,1000,142,579,31,383,43,435,0,180,1000,110,0,917,999,999,999,999,708,708,536,806
2025/05/23/15:01:20.281521,104,1748005280,281165599,,1000,142,573,31,375,43,421,0,178,1000,112,0,918,999,999,999,999,708,706,536,803
2025/05/23/15:01:20.291566,105,1748005280,291187047,,1000,142,568,31,366,43,406,0,176,1000,113,0,918,999,999,999,999,707,705,536,801
2025/05/23/15:01:20.301479,106,1748005280,301096677,,1000,142,563,31,354,44,390,0,174,1000,114,0,918,999,999,999,999,706,704,534,798
2025/05/23/15:01:20.311702,107,1748005280,311113119,,1000,142,557,31,337,44,371,0,172,1000,116,0,918,999,999,999,999,705,703,534,793
2025/05/23/15:01:20.321523,108,1748005280,321143627,,1000,141,554,31,324,44,357,0,170,1000,117,0,922,999,999,999,999,705,702,534,790
2025/05/23/15:01:20.331503,109,1748005280,331211805,,1000,141,551,31,312,44,343,0,168,1000,117,0,924,999,999,999,999,704,700,534,786
2025/05/23/15:01:20.341506,110,1748005280,341161727,,1000,141,550,31,299,44,330,0,166,1000,117,0,925,999,999,999,999,704,699,532,782
2025/05/23/15:01:20.351370,111,1748005280,351083517,,1000,141,549,31,288,44,317,0,164,1000,118,0,925,999,999,999,999,703,697,530,778
2025/05/23/15:01:20.361623,112,1748005280,361271858,,1000,141,547,30,276,44,303,0,162,1000,118,0,924,999,999,999,999,703,696,530,775
2025/05/23/15:01:20.371664,113,1748005280,371200084,,1000,141,544,30,265,44,291,0,161,1000,117,0,925,999,999,999,999,702,695,530,769
2025/05/23/15:01:20.381555,114,1748005280,381157636,,1000,141,540,30,255,44,279,0,159,1000,116,0,928,999,999,999,999,701,695,530,765
2025/05/23/15:01:20.391428,115,1748005280,391102552,,1000,141,540,30,255,44,279,0,159,1000,116,0,928,999,999,999,999,701,695,530,765
2025/05/23/15:01:20.401413,116,1748005280,401156902,,1000,141,527,30,237,44,256,0,156,1000,114,0,936,999,999,999,999,700,694,530,757
2025/05/23/15:01:20.411453,117,1748005280,411078691,,1000,141,520,30,229,44,245,0,154,1000,113,0,936,999,999,999,999,700,694,530,752
2025/05/23/15:01:20.441451,118,1748005280,441105127,,1000,141,500,30,213,45,225,0,151,1000,109,0,934,999,999,999,999,698,693,530,743
2025/05/23/15:01:20.452006,119,1748005280,451389551,,1000,141,492,30,207,45,217,0,150,1000,108,0,938,999,999,999,999,698,693,530,738
2025/05/23/15:01:20.461541,120,1748005280,461222171,,1000,141,484,30,202,45,209,0,148,1000,108,0,944,999,999,999,999,697,693,530,735
2025/05/23/15:01:20.471642,121,1748005280,471213340,,1000,141,478,30,197,45,202,0,146,1000,107,0,947,999,999,999,999,697,693,528,731
2025/05/23/15:01:21.331969,122,1748005281,331455945,,1000,138,445,25,298,37,207,0,115,1000,163,0,981,999,999,999,999,639,706,473,520
2025/05/23/15:01:21.341480,123,1748005281,341168880,,1000,138,445,25,298,37,207,0,115,1000,163,0,981,999,999,999,999,639,706,473,520
2025/05/23/15:01:21.351564,124,1748005281,351178169,,1000,138,448,25,311,37,207,0,114,1000,164,0,980,999,999,999,999,637,703,489,515
2025/05/23/15:01:21.361828,125,1748005281,361212968,,1000,138,450,25,318,37,206,0,114,1000,165,0,979,999,999,999,999,636,703,499,511
2025/05/23/15:01:21.371802,126,1748005281,371337413,,1000,138,450,25,318,37,206,0,114,1000,165,0,979,999,999,999,999,636,703,499,511
2025/05/23/15:01:21.381606,127,1748005281,381149768,,1000,138,452,25,325,37,204,0,112,1000,166,0,979,999,999,999,999,634,704,510,504
2025/05/23/15:01:21.391514,128,1748005281,391195058,,1000,138,454,25,328,38,202,0,112,1000,167,0,983,999,999,999,999,633,705,516,501
2025/05/23/15:01:21.401567,129,1748005281,401154041,,1000,138,456,25,332,38,201,0,112,1000,168,0,987,999,999,999,999,632,708,522,497
2025/05/23/15:01:21.411701,130,1748005281,411258220,,1000,138,458,25,337,39,200,0,111,1000,169,0,987,999,999,999,999,631,711,526,493
2025/05/23/15:01:21.421753,131,1748005281,421392202,,1000,138,467,25,352,40,200,0,111,1000,171,0,985,999,999,999,999,628,715,538,484
2025/05/23/15:01:21.431380,132,1748005281,431117057,,1000,138,472,25,362,41,201,0,110,1000,171,0,981,999,999,999,999,626,716,541,479
2025/05/23/15:01:21.441649,133,1748005281,441322326,,1000,138,477,25,373,42,202,0,110,1000,172,0,965,999,999,999,999,625,718,543,474
2025/05/23/15:01:21.451516,134,1748005281,451213359,,1000,138,482,25,384,43,204,0,109,1000,173,0,951,999,999,999,999,623,718,545,469
2025/05/23/15:01:21.461436,135,1748005281,461197853,,1000,138,487,25,396,44,205,0,109,1000,173,0,951,999,999,999,999,621,718,545,466
2025/05/23/15:01:21.471635,136,1748005281,471198797,,1000,138,496,25,409,45,206,0,108,1000,173,0,961,999,999,999,999,620,718,547,463
2025/05/23/15:01:21.481760,137,1748005281,481280326,,1000,138,504,25,419,46,207,0,107,1000,173,0,971,999,999,999,999,619,718,547,461
2025/05/23/15:01:21.491579,138,1748005281,491199254,,1000,138,512,25,431,48,208,0,107,1000,174,0,986,999,999,999,999,618,719,549,459
2025/05/23/15:01:21.501741,139,1748005281,501264572,,1000,138,519,25,443,49,208,0,107,1000,176,0,996,999,999,999,999,617,718,551,457
2025/05/23/15:01:21.511802,140,1748005281,511272192,,1000,138,526,25,455,50,208,0,107,1000,177,0,999,999,999,999,999,616,718,553,455
2025/05/23/15:01:21.521777,141,1748005281,521301031,,1000,137,533,24,468,51,209,0,106,1000,177,0,996,999,999,999,999,615,717,555,453
2025/05/23/15:01:21.531903,142,1748005281,531255960,,1000,137,541,24,483,52,210,0,105,1000,177,0,985,999,999,999,999,613,716,555,451
2025/05/23/15:01:21.541641,143,1748005281,541222333,,1000,137,549,24,498,54,211,0,105,1000,177,0,975,999,999,999,999,612,715,555,449
2025/05/23/15:01:21.551576,144,1748005281,551231145,,1000,137,557,24,515,54,212,0,104,1000,177,0,968,999,999,999,999,611,714,555,447
2025/05/23/15:01:21.561635,145,1748005281,561218261,,1000,137,566,24,532,55,212,0,104,1000,177,0,966,999,999,999,999,610,713,553,446
2025/05/23/15:01:21.571946,146,1748005281,571293354,,1000,137,576,24,551,56,213,0,103,1000,177,0,962,999,999,999,999,609,711,551,445
2025/05/23/15:01:21.581626,147,1748005281,581194639,,1000,136,587,24,574,57,215,0,102,1000,177,0,955,999,999,999,999,608,709,549,444
2025/05/23/15:01:21.591528,148,1748005281,591199159,,1000,136,595,24,592,58,217,0,102,1000,177,0,950,999,999,999,999,607,706,547,444
2025/05/23/15:01:21.601535,149,1748005281,601230382,,1000,136,604,24,609,58,219,0,102,1000,178,0,944,999,999,999,999,606,704,545,443
2025/05/23/15:01:21.611631,150,1748005281,611251354,,1000,136,612,24,627,59,221,0,101,1000,178,0,945,999,999,999,999,605,702,541,443
2025/05/23/15:01:21.622004,151,1748005281,621336936,,1000,136,620,24,645,59,223,0,100,1000,178,0,943,999,997,999,999,605,701,538,443
2025/05/23/15:01:21.631638,152,1748005281,631258249,,1000,136,629,24,660,59,225,0,100,1000,178,0,946,999,977,999,999,604,699,536,443
2025/05/23/15:01:21.641559,153,1748005281,641185522,,1000,136,629,24,660,59,225,0,100,1000,178,0,946,999,977,999,999,604,699,536,443
2025/05/23/15:01:21.651730,154,1748005281,651153564,,1000,136,647,24,686,60,229,0,99,1000,179,0,945,999,832,999,999,602,695,528,444
2025/05/23/15:01:21.662173,155,1748005281,661222219,,1000,136,656,24,696,61,232,0,98,1000,179,0,940,999,743,999,999,601,691,526,444
2025/05/23/15:01:21.671662,156,1748005281,671284675,,1000,136,665,24,705,61,234,0,97,1000,179,0,942,999,657,999,999,600,689,522,446
2025/05/23/15:01:21.681569,157,1748005281,681080341,,1000,136,674,24,713,62,238,0,97,1000,180,0,945,999,587,999,999,600,687,518,448
2025/05/23/15:01:21.691573,158,1748005281,691171646,,1000,136,685,24,722,63,241,0,96,1000,181,0,943,999,520,999,999,599,685,514,451
2025/05/23/15:01:21.701545,159,1748005281,701143503,,1000,136,693,24,729,63,244,0,96,1000,182,0,933,999,481,999,999,598,684,514,453
2025/05/23/15:01:21.711578,160,1748005281,711155891,,1000,136,700,24,738,64,247,0,96,1000,182,0,919,999,451,999,999,597,683,512,455
2025/05/23/15:01:21.721869,161,1748005281,721273899,,1000,136,715,24,752,64,256,0,95,1000,182,0,900,999,399,999,999,596,680,506,460
2025/05/23/15:01:21.731550,162,1748005281,731167078,,1000,136,722,24,759,65,261,0,94,1000,182,0,883,999,375,999,999,596,679,502,462
2025/05/23/15:01:21.741602,163,1748005281,741190671,,1000,137,730,24,765,65,266,0,94,1000,182,0,868,999,354,999,999,595,678,500,466
2025/05/23/15:01:21.751560,164,1748005281,751178741,,1000,136,736,24,771,66,271,0,93,1000,182,0,859,999,333,999,999,594,677,500,470
2025/05/23/15:01:21.761770,165,1748005281,761220932,,1000,136,741,24,775,66,278,0,93,1000,183,0,855,999,315,999,999,594,675,499,475
2025/05/23/15:01:21.771881,166,1748005281,771293163,,1000,136,747,24,779,67,285,0,92,1000,183,0,843,999,295,999,999,593,674,497,480
2025/05/23/15:01:21.781842,167,1748005281,781275987,,1000,136,753,24,783,67,292,0,92,1000,183,0,829,999,280,999,999,592,673,497,486
2025/05/23/15:01:21.791465,168,1748005281,791100978,,1000,136,759,24,786,68,299,0,91,1000,184,0,829,999,272,999,999,591,673,497,492
2025/05/23/15:01:21.801429,169,1748005281,801084041,,1000,137,768,24,790,69,307,0,91,1000,185,0,837,999,261,999,999,591,674,495,500
2025/05/23/15:01:21.811466,170,1748005281,811106204,,1000,136,774,24,792,71,314,0,91,1000,186,0,821,999,250,999,999,590,674,493,506
2025/05/23/15:01:21.821738,171,1748005281,821232080,,1000,136,782,24,794,72,322,0,91,1000,187,0,806,999,239,999,999,590,674,493,512
2025/05/23/15:01:21.831548,172,1748005281,831220626,,1000,136,791,25,797,73,333,0,90,1000,188,0,794,999,229,999,999,589,677,493,519
2025/05/23/15:01:21.841633,173,1748005281,841096401,,1000,136,801,25,799,74,345,0,90,1000,189,0,795,999,220,999,999,589,680,495,528
2025/05/23/15:01:21.851374,174,1748005281,851091384,,1000,136,812,25,800,77,358,0,89,1000,190,0,806,999,209,999,999,589,685,497,538
2025/05/23/15:01:21.861366,175,1748005281,861077547,,1000,136,821,26,800,79,373,0,89,1000,192,0,811,999,201,999,999,589,688,499,547
2025/05/23/15:01:21.871710,176,1748005281,871216058,,1000,136,825,26,799,82,390,0,88,1000,194,0,806,999,195,999,999,588,690,500,555
2025/05/23/15:01:21.881450,177,1748005281,881099939,,1000,136,824,26,798,85,406,0,88,1000,196,0,805,999,190,999,999,588,691,502,558
2025/05/23/15:01:21.891479,178,1748005281,891133546,,1000,136,822,27,797,89,423,0,87,1000,199,0,805,999,184,999,999,587,693,504,560
2025/05/23/15:01:21.921784,179,1748005281,921290159,,1000,136,815,27,796,101,463,0,86,1000,202,0,807,999,169,999,999,586,691,508,558
2025/05/23/15:01:21.931569,180,1748005281,931176900,,1000,136,812,27,795,106,482,0,86,1000,203,0,825,999,163,999,999,586,690,512,559
2025/05/23/15:01:21.941464,181,1748005281,941145181,,1000,136,810,27,794,111,499,0,86,1000,205,0,866,999,159,999,999,585,689,512,560
2025/05/23/15:01:21.951495,182,1748005281,951190710,,1000,136,810,27,794,111,499,0,86,1000,205,0,866,999,159,999,999,585,689,512,560
2025/05/23/15:01:21.961498,183,1748005281,961183786,,1000,136,806,27,792,119,535,0,85,1000,209,0,956,999,151,999,999,583,687,514,559
2025/05/23/15:01:22.572152,184,1748005282,571462154,,1000,132,783,29,714,274,750,0,695,1000,465,0,43,979,71,54,228,544,647,475,552
2025/05/23/15:01:22.581709,185,1748005282,581250667,,1000,132,783,29,713,275,749,0,695,1000,459,0,43,980,71,54,187,544,645,473,553
2025/05/23/15:01:22.591413,186,1748005282,591141462,,1000,132,783,29,713,277,747,0,694,1000,453,0,43,978,71,54,146,544,645,471,554
2025/05/23/15:01:22.601373,187,1748005282,601104497,,1000,132,783,29,713,279,746,0,693,1000,449,0,42,978,71,53,128,544,645,471,555
2025/05/23/15:01:22.611414,188,1748005282,611082792,,1000,132,783,29,713,280,744,0,693,1000,446,0,42,980,70,53,128,543,644,469,555
2025/05/23/15:01:22.621661,189,1748005282,621255159,,1000,132,782,29,712,283,742,0,692,1000,446,0,42,983,70,53,128,543,643,467,557
