time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little
2025/05/23/15:05:51.798244,65,1748005551,797869205,,1000,110,123,50,68,47,26,7,30,1000,0,0,999,999,999,999,999,776,611,76,0
2025/05/23/15:05:51.808387,66,1748005551,807864427,,1000,110,123,50,68,47,26,7,30,1000,0,0,999,999,999,999,999,774,612,76,0
2025/05/23/15:05:51.818033,67,1748005551,817800521,,1000,111,123,50,68,48,26,7,29,1000,0,0,999,999,999,999,999,773,611,74,17
2025/05/23/15:05:51.828089,68,1748005551,827834367,,1000,111,122,49,68,48,26,7,29,1000,0,0,999,999,999,999,999,771,610,72,39
2025/05/23/15:05:51.838442,69,1748005551,837943315,,1000,111,122,49,68,48,25,8,28,1000,0,0,999,999,999,999,999,770,609,70,57
2025/05/23/15:05:51.848196,70,1748005551,847912788,,1000,112,121,49,68,48,25,8,28,1000,0,0,999,999,999,999,999,768,608,68,77
2025/05/23/15:05:51.858206,71,1748005551,857898235,,1000,112,121,49,68,48,25,8,28,1000,0,0,999,999,999,999,999,766,607,66,98
2025/05/23/15:05:51.868613,72,1748005551,868067264,,1000,112,120,49,68,47,25,8,27,1000,0,0,999,999,999,999,999,764,607,66,120
2025/05/23/15:05:51.878131,73,1748005551,877804279,,1000,113,120,49,68,47,25,8,26,1000,0,0,999,999,999,999,999,762,606,66,141
2025/05/23/15:05:51.888151,74,1748005551,887847661,,1000,113,120,49,68,47,25,8,26,1000,0,0,999,999,999,999,999,761,605,64,161
2025/05/23/15:05:51.898058,75,1748005551,897759437,,1000,113,120,49,68,46,24,8,26,1000,0,0,999,999,999,999,999,759,605,66,179
2025/05/23/15:05:51.908016,76,1748005551,907735347,,1000,113,120,49,68,46,24,8,26,1000,0,0,999,999,999,999,999,757,604,66,195
2025/05/23/15:05:51.918027,77,1748005551,917772531,,1000,113,119,49,67,46,24,8,25,1000,0,0,999,999,999,999,999,754,602,66,208
2025/05/23/15:05:51.928186,78,1748005551,927817821,,1000,113,119,49,67,46,24,7,24,1000,0,0,999,999,999,999,999,752,601,66,219
2025/05/23/15:05:51.938129,79,1748005551,937786579,,1000,113,118,49,67,45,23,7,24,1000,0,0,999,999,999,999,999,750,598,66,228
2025/05/23/15:05:51.948036,80,1748005551,947756528,,1000,113,118,48,66,45,23,7,23,1000,0,0,999,999,999,999,999,747,596,68,236
2025/05/23/15:05:51.958170,81,1748005551,957794666,,1000,113,118,48,66,45,22,7,23,1000,0,0,999,999,999,999,999,745,595,66,240
2025/05/23/15:05:51.968093,82,1748005551,967759370,,1000,113,118,48,66,45,22,6,22,1000,0,0,999,999,999,999,999,742,593,66,243
2025/05/23/15:05:51.978023,83,1748005551,977745294,,1000,113,118,48,65,46,22,6,22,1000,0,0,999,999,999,999,999,739,591,68,244
2025/05/23/15:05:51.988061,84,1748005551,987776279,,1000,113,118,47,65,46,22,6,21,1000,0,0,999,999,999,999,999,736,590,70,242
2025/05/23/15:05:51.997977,85,1748005551,997718095,,1000,113,118,47,65,46,22,6,21,1000,0,0,999,999,999,999,999,736,590,70,242
2025/05/23/15:05:52.008096,86,1748005552,7751703,,1000,113,119,47,64,48,21,6,21,1000,0,0,999,999,999,999,999,730,587,76,240
2025/05/23/15:05:52.017985,87,1748005552,17716169,,1000,114,119,47,63,48,20,6,20,1000,0,0,999,999,999,999,999,727,585,77,238
2025/05/23/15:05:52.028348,88,1748005552,27848482,,1000,114,119,46,63,48,20,6,20,1000,0,0,999,999,999,999,999,724,582,81,237
2025/05/23/15:05:52.038360,89,1748005552,37853479,,1000,114,120,46,63,49,20,5,19,1000,0,0,999,999,999,999,999,720,581,87,235
2025/05/23/15:05:52.048305,90,1748005552,47851800,,1000,114,120,46,63,49,19,5,19,1000,0,0,999,999,999,999,999,717,580,91,233
2025/05/23/15:05:52.058173,91,1748005552,57868719,,1000,114,120,45,63,48,19,5,18,1000,0,0,999,999,999,999,999,713,579,93,232
2025/05/23/15:05:52.068411,92,1748005552,67853450,,1000,114,120,45,63,48,19,5,17,1000,0,0,999,999,999,999,999,710,578,95,231
2025/05/23/15:05:52.078390,93,1748005552,77943325,,1000,115,120,45,63,48,18,5,17,1000,0,0,999,999,999,999,999,707,578,95,231
2025/05/23/15:05:52.088133,94,1748005552,87803840,,1000,115,120,44,62,46,18,4,15,1000,0,0,999,999,999,999,999,701,580,97,230
2025/05/23/15:05:52.098009,95,1748005552,97766637,,1000,115,120,44,62,44,18,3,15,1000,0,0,999,999,999,999,999,698,582,97,229
2025/05/23/15:05:52.108023,96,1748005552,107751607,,1000,115,120,44,62,43,18,3,14,1000,0,0,999,999,999,999,999,695,586,99,228
2025/05/23/15:05:52.118010,97,1748005552,117738008,,1000,115,120,43,61,42,18,3,14,1000,0,0,999,999,999,999,999,692,590,99,227
2025/05/23/15:05:52.128057,98,1748005552,127758264,,1000,115,119,43,59,41,18,2,13,1000,0,0,999,999,999,999,999,689,597,101,225
2025/05/23/15:05:52.138120,99,1748005552,137772083,,1000,115,119,43,59,39,17,2,13,1000,0,0,999,999,999,999,999,687,606,99,222
2025/05/23/15:05:52.147988,100,1748005552,147728919,,1000,115,119,42,58,38,17,2,12,1000,0,0,999,999,999,999,999,683,614,97,220
2025/05/23/15:05:52.158091,101,1748005552,157787084,,1000,116,119,42,57,37,17,2,12,1000,0,0,999,999,999,999,999,681,623,95,217
2025/05/23/15:05:52.168130,102,1748005552,167724132,,1000,116,119,42,56,36,17,2,11,1000,0,0,999,999,999,999,999,677,632,91,214
2025/05/23/15:05:52.178189,103,1748005552,177760601,,1000,116,119,42,55,35,17,1,11,1000,0,0,999,999,999,999,999,675,637,89,212
2025/05/23/15:05:52.188315,104,1748005552,187805175,,1000,116,118,42,55,34,16,1,11,1000,0,0,999,999,999,999,999,673,641,89,208
2025/05/23/15:05:52.198118,105,1748005552,197789430,,1000,116,118,42,54,32,16,1,10,1000,0,0,999,999,999,999,999,671,643,87,204
2025/05/23/15:05:52.208049,106,1748005552,207758426,,1000,116,118,42,53,31,16,1,10,1000,0,0,999,999,999,999,999,669,643,83,199
2025/05/23/15:05:52.218084,107,1748005552,217759132,,1000,116,118,42,53,31,16,0,10,1000,0,4,999,999,999,999,999,668,643,83,194
2025/05/23/15:05:52.228090,108,1748005552,227762460,,1000,116,117,41,52,30,16,0,10,1000,0,6,999,999,999,999,999,666,643,81,189
2025/05/23/15:05:52.238098,109,1748005552,237768650,,1000,116,117,41,52,29,16,0,10,1000,0,7,999,999,999,999,999,665,642,77,184
2025/05/23/15:05:52.248040,110,1748005552,247773170,,1000,116,117,41,51,28,16,0,9,1000,0,8,999,999,999,999,999,664,640,76,178
2025/05/23/15:05:52.258102,111,1748005552,257770299,,1000,116,116,41,51,27,15,0,9,1000,0,7,999,999,999,999,999,662,639,76,171
2025/05/23/15:05:52.267956,112,1748005552,267749786,,1000,116,116,41,50,26,15,0,9,1000,0,6,999,999,999,999,999,661,639,77,165
2025/05/23/15:05:52.278134,113,1748005552,277801990,,1000,116,116,41,50,26,15,0,9,1000,0,5,999,999,999,999,999,660,639,77,158
2025/05/23/15:05:52.288101,114,1748005552,287762880,,1000,116,116,41,49,25,15,0,9,1000,0,4,999,999,999,999,999,659,638,77,153
2025/05/23/15:05:52.298034,115,1748005552,297744750,,1000,116,116,41,49,25,15,0,9,1000,0,4,999,999,999,999,999,659,638,77,153
2025/05/23/15:05:52.308071,116,1748005552,307737588,,1000,116,115,41,49,25,15,0,8,1000,0,0,999,999,999,999,999,657,637,81,143
2025/05/23/15:05:52.318104,117,1748005552,317791700,,1000,116,115,41,48,25,14,0,8,1000,0,0,999,999,999,999,999,656,636,83,138
2025/05/23/15:05:52.348174,118,1748005552,347792625,,1000,116,114,41,47,26,14,0,8,1000,0,0,999,999,999,999,999,655,635,87,127
2025/05/23/15:05:52.358046,119,1748005552,357762336,,1000,115,113,41,47,26,14,0,9,1000,0,0,999,999,999,999,999,653,632,89,115
2025/05/23/15:05:52.368185,120,1748005552,367747068,,1000,115,113,41,47,26,14,0,9,1000,0,0,999,999,999,999,999,652,626,81,111
2025/05/23/15:05:52.378077,121,1748005552,377755165,,1000,115,112,42,46,26,14,0,10,1000,0,0,999,999,999,999,999,652,621,74,107
2025/05/23/15:05:52.388147,122,1748005552,387825727,,1000,115,112,42,46,26,14,0,10,1000,0,0,999,999,999,999,999,651,618,68,102
2025/05/23/15:05:53.048380,123,1748005553,47885656,,1000,123,775,53,919,97,909,7,599,1000,946,0,999,999,999,182,999,578,683,222,907
2025/05/23/15:05:53.058281,124,1748005553,57914733,,1000,123,787,54,925,101,911,7,609,1000,948,0,999,999,997,160,999,577,682,224,909
2025/05/23/15:05:53.068777,125,1748005553,67899227,,1000,123,800,55,929,106,912,7,618,1000,951,0,999,999,974,145,999,576,681,228,913
2025/05/23/15:05:53.078601,126,1748005553,78217267,,1000,123,816,57,933,113,912,7,629,1000,954,0,999,999,948,132,999,575,680,230,917
2025/05/23/15:05:53.088401,127,1748005553,87992668,,1000,123,829,59,936,120,911,8,637,1000,954,0,977,999,916,125,999,573,680,230,920
2025/05/23/15:05:53.098302,128,1748005553,97965478,,1000,123,841,60,938,128,911,8,643,1000,954,0,918,999,858,121,999,572,680,228,921
2025/05/23/15:05:53.108528,129,1748005553,108055114,,1000,123,853,63,940,137,910,8,649,1000,954,0,831,999,760,117,999,571,679,228,922
2025/05/23/15:05:53.118349,130,1748005553,117998361,,1000,123,864,66,941,147,909,9,654,1000,952,0,733,999,666,114,999,570,679,228,922
2025/05/23/15:05:53.128518,131,1748005553,128016710,,1000,123,875,69,943,156,907,10,657,1000,951,0,652,999,614,112,999,568,679,226,924
2025/05/23/15:05:53.138382,132,1748005553,137927532,,1000,123,885,72,944,167,904,10,659,1000,948,0,588,999,574,111,999,566,679,226,926
2025/05/23/15:05:53.148414,133,1748005553,147951841,,1000,123,894,75,945,178,902,12,659,1000,947,0,535,999,530,109,999,565,678,228,928
2025/05/23/15:05:53.158355,134,1748005553,157883644,,1000,123,903,77,946,190,898,14,660,1000,946,0,488,999,489,107,999,563,677,226,930
2025/05/23/15:05:53.168465,135,1748005553,168055057,,1000,123,903,77,946,190,898,14,660,1000,946,0,488,999,489,107,999,563,677,226,930
2025/05/23/15:05:53.181834,136,1748005553,180805444,,1000,123,919,81,949,221,891,18,663,1000,943,0,414,999,415,102,999,560,677,226,934
2025/05/23/15:05:53.188945,137,1748005553,188480138,,1000,123,928,84,950,240,888,22,667,1000,940,0,387,999,372,97,999,558,677,224,936
2025/05/23/15:05:53.198319,138,1748005553,197886705,,1000,123,928,84,950,240,888,22,667,1000,940,0,387,999,372,97,999,558,677,224,936
2025/05/23/15:05:53.208479,139,1748005553,207915067,,1000,122,939,88,953,264,884,29,672,1000,933,0,362,999,320,92,999,554,674,218,934
2025/05/23/15:05:53.218403,140,1748005553,217900037,,1000,122,945,90,955,274,882,34,674,1000,929,0,343,999,295,90,999,552,673,214,933
2025/05/23/15:05:53.228256,141,1748005553,227810859,,1000,122,951,91,955,286,880,39,677,1000,926,0,314,999,269,89,999,550,673,212,933
2025/05/23/15:05:53.238124,142,1748005553,237775087,,1000,122,955,93,956,299,879,45,678,1000,924,0,285,999,242,87,999,549,673,210,932
2025/05/23/15:05:53.248094,143,1748005553,247747182,,1000,122,965,96,958,325,877,55,682,1000,921,0,249,999,194,84,999,545,674,204,930
2025/05/23/15:05:53.258198,144,1748005553,257840871,,1000,122,969,98,960,338,876,60,683,1000,920,0,241,999,184,83,999,544,674,204,929
2025/05/23/15:05:53.268148,145,1748005553,267838716,,1000,121,972,99,961,350,876,65,686,1000,920,0,233,999,179,82,999,543,674,204,926
2025/05/23/15:05:53.278284,146,1748005553,277789115,,1000,121,974,101,963,362,876,70,689,1000,920,0,225,999,177,81,999,541,673,202,924
2025/05/23/15:05:53.288217,147,1748005553,287763357,,1000,121,977,103,964,378,878,76,694,1000,919,0,216,999,177,80,999,540,672,204,919
2025/05/23/15:05:53.298210,148,1748005553,297749757,,1000,121,979,105,966,390,879,80,699,1000,919,0,210,999,176,80,999,539,672,204,916
2025/05/23/15:05:53.308300,149,1748005553,307892560,,1000,121,981,106,967,402,882,85,706,1000,918,0,201,999,173,80,999,537,671,206,913
2025/05/23/15:05:53.318175,150,1748005553,317762136,,1000,121,984,109,970,414,885,90,716,1000,918,0,190,999,168,79,999,536,672,208,910
2025/05/23/15:05:53.328361,151,1748005553,327951908,,1000,121,985,111,971,425,889,95,727,1000,918,0,179,999,163,78,999,534,671,210,907
2025/05/23/15:05:53.338345,152,1748005553,337891578,,1000,121,987,113,973,435,892,99,741,1000,917,0,169,999,162,78,999,533,672,212,904
2025/05/23/15:05:53.348085,153,1748005553,347776651,,1000,121,988,116,975,444,895,104,754,1000,916,0,157,999,166,79,999,532,673,214,901
2025/05/23/15:05:53.358176,154,1748005553,357819795,,1000,121,989,119,976,451,898,108,766,1000,915,0,146,999,169,79,999,530,675,214,899
2025/05/23/15:05:53.368323,155,1748005553,367798089,,1000,121,990,123,978,458,900,113,779,1000,913,0,137,999,167,79,999,528,679,212,895
2025/05/23/15:05:53.378231,156,1748005553,377823114,,1000,121,990,127,979,465,902,118,791,1000,912,0,128,999,166,79,999,527,683,212,891
2025/05/23/15:05:53.388202,157,1748005553,387896537,,1000,121,990,131,980,472,903,123,805,1000,911,0,117,999,168,78,999,525,688,210,888
2025/05/23/15:05:53.398083,158,1748005553,397786378,,1000,121,990,136,981,481,904,131,822,1000,911,0,105,999,167,78,999,524,693,208,883
2025/05/23/15:05:53.408163,159,1748005553,407795190,,1000,121,990,141,982,488,906,138,836,1000,913,0,95,999,165,78,999,522,695,210,880
2025/05/23/15:05:53.418345,160,1748005553,417880773,,1000,121,991,145,982,496,907,146,849,1000,917,0,85,999,161,77,999,521,698,212,878
2025/05/23/15:05:53.428371,161,1748005553,427853345,,1000,121,991,149,982,502,908,155,864,1000,921,0,77,999,159,77,999,519,701,216,877
2025/05/23/15:05:53.438279,162,1748005553,437866926,,1000,121,991,154,982,508,909,165,877,1000,925,0,72,999,156,77,999,518,704,218,877
2025/05/23/15:05:53.448203,163,1748005553,447821617,,1000,121,991,157,983,513,910,175,888,1000,927,0,70,999,154,76,999,516,708,218,875
2025/05/23/15:05:53.458455,164,1748005553,457914352,,1000,121,992,162,983,518,911,185,898,1000,928,0,69,999,154,76,999,515,711,220,874
2025/05/23/15:05:53.468331,165,1748005553,467934608,,1000,121,992,162,983,518,911,185,898,1000,928,0,69,999,154,76,999,515,711,220,874
2025/05/23/15:05:53.478287,166,1748005553,477832555,,1000,122,992,170,983,528,913,205,914,1000,929,0,70,999,151,75,999,512,717,224,871
2025/05/23/15:05:53.488208,167,1748005553,487895250,,1000,122,992,174,984,533,913,215,921,1000,929,0,71,999,149,74,999,510,718,226,869
2025/05/23/15:05:53.498345,168,1748005553,497860431,,1000,122,992,177,985,537,914,224,928,1000,928,0,71,999,143,73,999,508,720,230,865
2025/05/23/15:05:53.508302,169,1748005553,507852554,,1000,122,992,180,984,542,915,235,935,1000,928,0,73,999,137,72,999,507,721,231,862
2025/05/23/15:05:53.518328,170,1748005553,517809391,,1000,122,992,182,984,546,915,242,941,1000,927,0,75,999,135,72,999,505,721,235,861
2025/05/23/15:05:53.528199,171,1748005553,527782917,,1000,123,992,185,984,548,915,248,946,1000,928,0,76,999,132,72,999,503,724,237,860
2025/05/23/15:05:53.538178,172,1748005553,537792205,,1000,123,992,187,984,551,915,255,951,1000,928,0,77,999,129,72,999,502,725,239,860
2025/05/23/15:05:53.548246,173,1748005553,547892332,,1000,123,993,192,983,555,915,267,960,1000,929,0,78,999,127,71,999,499,728,245,860
2025/05/23/15:05:53.558186,174,1748005553,557796955,,1000,123,994,195,984,557,917,273,964,1000,929,0,80,999,125,70,999,498,729,247,859
2025/05/23/15:05:53.568205,175,1748005553,567808866,,1000,123,995,197,984,559,917,279,968,1000,929,0,81,999,123,70,999,496,731,249,859
2025/05/23/15:05:53.578566,176,1748005553,577972173,,1000,124,995,199,984,560,918,283,972,1000,930,0,82,999,121,69,999,495,732,251,859
2025/05/23/15:05:53.588084,177,1748005553,587773799,,1000,124,995,201,984,561,918,287,975,1000,931,0,83,999,120,69,999,493,733,251,859
2025/05/23/15:05:53.598184,178,1748005553,597790718,,1000,124,995,203,984,562,918,290,979,1000,932,0,83,999,120,68,999,492,734,251,859
2025/05/23/15:05:53.608239,179,1748005553,607845067,,1000,124,996,204,984,562,919,295,982,1000,934,0,83,999,118,68,999,490,736,251,859
2025/05/23/15:05:53.638106,180,1748005553,637758255,,1000,124,996,207,983,564,919,301,984,1000,935,0,83,999,115,68,999,487,739,253,858
2025/05/23/15:05:53.648149,181,1748005553,647834062,,1000,124,997,208,983,565,919,305,985,1000,934,0,84,999,113,67,999,487,741,253,858
2025/05/23/15:05:53.658189,182,1748005553,657829284,,1000,124,997,209,983,567,919,309,986,1000,934,0,83,999,111,67,999,486,743,255,859
2025/05/23/15:05:53.668242,183,1748005553,667782545,,1000,125,998,211,983,568,919,312,986,1000,935,0,83,999,111,66,999,485,744,255,859
2025/05/23/15:05:53.678144,184,1748005553,677759408,,1000,125,998,212,983,570,919,315,988,1000,935,0,83,995,111,66,999,484,745,255,859
2025/05/23/15:05:54.338196,185,1748005554,337784051,,1000,142,1000,269,996,612,929,448,980,1000,880,0,78,846,51,49,999,419,814,267,824
2025/05/23/15:05:54.348120,186,1748005554,347824096,,1000,142,1000,270,996,613,929,450,981,1000,881,0,78,847,50,48,999,418,816,267,824
2025/05/23/15:05:54.358304,187,1748005554,357850790,,1000,142,1000,272,996,614,929,451,982,1000,882,0,77,851,50,48,999,417,816,267,823
2025/05/23/15:05:54.368264,188,1748005554,367824792,,1000,143,1000,274,996,615,929,452,983,1000,884,0,77,852,50,48,999,416,816,267,822
2025/05/23/15:05:54.378306,189,1748005554,377889633,,1000,143,1000,276,996,616,930,453,985,1000,887,0,77,851,50,48,999,415,816,269,822
