time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little
2025/05/23/14:58:38.883327,24,1748005118,882956981,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.893442,25,1748005118,892895936,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.903368,26,1748005118,902920007,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.913389,27,1748005118,912939310,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.923380,28,1748005118,922967433,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.933243,29,1748005118,932912349,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.943282,30,1748005118,942889451,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.953093,31,1748005118,952795028,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.963251,32,1748005118,962840557,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.973198,33,1748005118,972823858,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.983156,34,1748005118,982857704,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:38.993207,35,1748005118,992877006,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.003043,36,1748005119,2815008,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.013213,37,1748005119,12867927,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.023224,38,1748005119,22881507,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.033168,39,1748005119,32863855,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.043093,40,1748005119,42821407,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.053110,41,1748005119,52857875,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.063087,42,1748005119,62808513,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.073206,43,1748005119,72860240,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.083075,44,1748005119,82815170,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.093158,45,1748005119,92843532,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.103222,46,1748005119,102883338,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.113179,47,1748005119,112857103,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.123161,48,1748005119,122816085,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.133148,49,1748005119,132828712,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.143101,50,1748005119,142839908,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.153076,51,1748005119,152807235,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.163170,52,1748005119,162846326,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.173347,53,1748005119,172908067,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.203111,54,1748005119,202816724,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.213165,55,1748005119,212840557,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.223094,56,1748005119,222814559,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.233100,57,1748005119,232819795,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.243325,58,1748005119,242945432,,1000,123,134,32,52,26,39,0,59,1000,0,0,990,999,999,999,999,794,644,378,0
2025/05/23/14:58:39.873798,59,1748005119,873114109,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.883394,60,1748005119,882979154,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.893491,61,1748005119,892967224,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.903508,62,1748005119,903044462,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.913676,63,1748005119,913175106,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.923444,64,1748005119,923024177,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.933653,65,1748005119,933058500,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.943487,66,1748005119,943070650,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.953480,67,1748005119,952994346,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.963223,68,1748005119,962892293,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.973212,69,1748005119,972855329,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.983472,70,1748005119,983037471,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:39.993509,71,1748005119,993073701,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.003569,72,1748005120,3044843,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.013847,73,1748005120,13429164,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.023219,74,1748005120,22956848,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.033303,75,1748005120,32873868,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.043368,76,1748005120,42937040,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.053247,77,1748005120,52885293,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.063257,78,1748005120,62960386,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.073200,79,1748005120,72869539,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.083308,80,1748005120,82921266,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.093303,81,1748005120,92934846,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.103282,82,1748005120,102885961,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.113217,83,1748005120,112834930,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.123237,84,1748005120,122904539,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.133235,85,1748005120,132838726,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.143339,86,1748005120,142899274,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.153052,87,1748005120,152812004,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.163218,88,1748005120,162881135,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.173182,89,1748005120,172810316,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.183278,90,1748005120,182890892,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.193289,91,1748005120,192922592,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.203188,92,1748005120,202865123,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.213280,93,1748005120,212901353,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.223316,94,1748005120,222905397,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.233234,95,1748005120,232848405,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.243340,96,1748005120,242880582,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.253124,97,1748005120,252844095,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.263109,98,1748005120,262808084,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.273304,99,1748005120,272906780,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.283304,100,1748005120,282904863,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.293291,101,1748005120,292934417,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.303266,102,1748005120,302849054,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.313314,103,1748005120,312871456,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.323204,104,1748005120,322843551,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.333217,105,1748005120,332870483,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.343364,106,1748005120,342939615,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.353186,107,1748005120,352879047,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.363231,108,1748005120,362896919,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.373156,109,1748005120,372841358,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.383257,110,1748005120,382852315,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.393376,111,1748005120,392897844,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.403296,112,1748005120,402897596,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.413309,113,1748005120,412891387,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.423177,114,1748005120,422848463,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.433363,115,1748005120,432914972,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.463530,116,1748005120,462955236,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.473230,117,1748005120,472863197,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.483343,118,1748005120,482920646,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.493302,119,1748005120,492946147,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:40.503191,120,1748005120,502850055,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.163186,121,1748005121,162910223,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.173275,122,1748005121,172911405,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.183502,123,1748005121,182916879,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.193776,124,1748005121,193239688,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.203314,125,1748005121,202970981,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.213375,126,1748005121,212944746,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.223462,127,1748005121,223004102,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.233384,128,1748005121,232953071,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.243626,129,1748005121,243014097,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.253683,130,1748005121,253192424,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.263536,131,1748005121,263068914,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.290109,132,1748005121,289435625,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.290491,133,1748005121,290220260,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.293564,134,1748005121,293038845,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.303809,135,1748005121,303138494,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.313585,136,1748005121,313004970,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.323568,137,1748005121,323005437,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.333607,138,1748005121,333048820,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.343534,139,1748005121,342990875,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.353523,140,1748005121,352991342,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.363275,141,1748005121,362895965,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.373340,142,1748005121,372883081,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.383275,143,1748005121,382894277,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.393422,144,1748005121,392986774,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.403327,145,1748005121,402928113,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.413280,146,1748005121,412863969,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.423173,147,1748005121,422863721,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.433207,148,1748005121,432846784,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.443348,149,1748005121,442906618,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.453187,150,1748005121,452894687,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.463122,151,1748005121,462833881,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.473243,152,1748005121,472831726,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.483194,153,1748005121,482902288,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.493271,154,1748005121,492847442,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.503356,155,1748005121,502970695,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.513311,156,1748005121,512894630,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.523334,157,1748005121,522926568,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.533226,158,1748005121,532858848,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.543388,159,1748005121,542966842,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.553253,160,1748005121,552868843,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.563166,161,1748005121,562834739,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.573142,162,1748005121,572871208,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.583238,163,1748005121,582884550,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.593521,164,1748005121,592916250,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.603236,165,1748005121,602902889,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.613180,166,1748005121,612847566,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.623176,167,1748005121,622850894,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.633244,168,1748005121,632897377,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.643348,169,1748005121,642969131,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.653188,170,1748005121,652826309,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.663269,171,1748005121,662900924,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.673180,172,1748005121,672870397,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.683306,173,1748005121,682860851,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.693279,174,1748005121,692891597,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.703086,175,1748005121,702843427,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.713249,176,1748005121,712852716,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.723326,177,1748005121,722899436,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.753242,178,1748005121,752861499,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.763379,179,1748005121,762996196,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.773293,180,1748005121,772869825,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.783283,181,1748005121,782870292,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:41.793418,182,1748005121,792977571,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:42.033122,183,1748005122,32815933,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:42.043136,184,1748005122,42865991,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:42.053722,185,1748005122,52984476,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:42.063376,186,1748005122,62968492,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:42.073246,187,1748005122,72903633,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:42.083389,188,1748005122,82931280,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
2025/05/23/14:58:42.093555,189,1748005122,93062400,,1000,123,134,32,52,26,39,0,59,1000,0,0,991,999,999,999,999,794,645,378,0
