timestamp,joint_name,position,velocity,effort
1744649050.188138,thumb_1,0.0,,
1744649050.188138,thumb_2,44.0,,
1744649050.188138,index_1,228.0,,
1744649050.188138,index_2,255.0,,
1744649050.188138,middle_1,255.0,,
1744649050.188138,middle_2,67.0,,
1744649050.188138,ring_1,20.0,,
1744649050.188138,ring_2,0.0,,
1744649050.188138,little_1,0.0,,
1744649050.188138,little_2,118.0,,
1744649050.188138,palm_arch,175.0,,
1744649050.188138,thumb_crossover,255.0,,
1744649050.188138,abd_thumb,255.0,,
1744649050.188138,abd_index,138.0,,
1744649050.188138,abd_ring,199.0,,
1744649050.188138,abd_little,0.0,,
1744649050.188138,press_thumb,0.0,,
1744649050.188138,press_index,59.0,,
1744649050.188138,press_middle,10.0,,
1744649050.188138,press_ring,255.0,,
1744649050.188138,press_little,255.0,,
1744649050.207943,thumb_1,35.0,,
1744649050.207943,thumb_2,102.0,,
1744649050.207943,index_1,0.0,,
1744649050.207943,index_2,0.0,,
1744649050.207943,middle_1,94.0,,
1744649050.207943,middle_2,117.0,,
1744649050.207943,ring_1,255.0,,
1744649050.207943,ring_2,255.0,,
1744649050.207943,little_1,189.0,,
1744649050.207943,little_2,53.0,,
1744649050.207943,palm_arch,3.0,,
1744649050.207943,thumb_crossover,232.0,,
1744649050.207943,abd_thumb,0.0,,
1744649050.207943,abd_index,180.0,,
1744649050.207943,abd_ring,2.0,,
1744649050.207943,abd_little,115.0,,
1744649050.207943,press_thumb,0.0,,
1744649050.207943,press_index,71.0,,
1744649050.207943,press_middle,2.0,,
1744649050.207943,press_ring,43.0,,
1744649050.207943,press_little,0.0,,
1744649050.2278278,thumb_1,248.0,,
1744649050.2278278,thumb_2,1.0,,
1744649050.2278278,index_1,159.0,,
1744649050.2278278,index_2,0.0,,
1744649050.2278278,middle_1,83.0,,
1744649050.2278278,middle_2,1.0,,
1744649050.2278278,ring_1,152.0,,
1744649050.2278278,ring_2,3.0,,
1744649050.2278278,little_1,232.0,,
1744649050.2278278,little_2,0.0,,
1744649050.2278278,palm_arch,170.0,,
1744649050.2278278,thumb_crossover,2.0,,
1744649050.2278278,abd_thumb,238.0,,
1744649050.2278278,abd_index,0.0,,
1744649050.2278278,abd_ring,0.0,,
1744649050.2278278,abd_little,2.0,,
1744649050.2278278,press_thumb,154.0,,
1744649050.2278278,press_index,3.0,,
1744649050.2278278,press_middle,215.0,,
1744649050.2278278,press_ring,3.0,,
1744649050.2278278,press_little,231.0,,
1744649050.247981,thumb_1,3.0,,
1744649050.247981,thumb_2,231.0,,
1744649050.247981,index_1,3.0,,
1744649050.247981,index_2,231.0,,
1744649050.247981,middle_1,3.0,,
1744649050.247981,middle_2,231.0,,
1744649050.247981,ring_1,1.0,,
1744649050.247981,ring_2,57.0,,
1744649050.247981,little_1,2.0,,
1744649050.247981,little_2,61.0,,
1744649050.247981,palm_arch,0.0,,
1744649050.247981,thumb_crossover,0.0,,
1744649050.247981,abd_thumb,0.0,,
1744649050.247981,abd_index,3.0,,
1744649050.247981,abd_ring,3.0,,
1744649050.247981,abd_little,40.0,,
1744649050.247981,press_thumb,71.0,,
1744649050.247981,press_index,35.0,,
1744649050.247981,press_middle,36.0,,
1744649050.247981,press_ring,10.0,,
1744649050.247981,press_little,89.0,,
1744649050.2678387,thumb_1,1.0,,
1744649050.2678387,thumb_2,0.0,,
1744649050.2678387,index_1,1.0,,
1744649050.2678387,index_2,0.0,,
1744649050.2678387,middle_1,0.0,,
1744649050.2678387,middle_2,0.0,,
1744649050.2678387,ring_1,10.0,,
1744649050.2678387,ring_2,0.0,,
1744649050.2678387,little_1,0.0,,
1744649050.2678387,little_2,69.0,,
1744649050.2678387,palm_arch,110.0,,
1744649050.2678387,thumb_crossover,255.0,,
1744649050.2678387,abd_thumb,255.0,,
1744649050.2678387,abd_index,73.0,,
1744649050.2678387,abd_ring,160.0,,
1744649050.2678387,abd_little,0.0,,
1744649050.2678387,press_thumb,0.0,,
1744649050.2678387,press_index,134.0,,
1744649050.2678387,press_middle,218.0,,
1744649050.2678387,press_ring,255.0,,
1744649050.2678387,press_little,255.0,,
1744649050.2896042,thumb_1,159.0,,
1744649050.2896042,thumb_2,187.0,,
1744649050.2896042,index_1,0.0,,
1744649050.2896042,index_2,0.0,,
1744649050.2896042,middle_1,59.0,,
1744649050.2896042,middle_2,10.0,,
1744649050.2896042,ring_1,255.0,,
1744649050.2896042,ring_2,255.0,,
1744649050.2896042,little_1,35.0,,
1744649050.2896042,little_2,102.0,,
1744649050.2896042,palm_arch,0.0,,
1744649050.2896042,thumb_crossover,0.0,,
1744649050.2896042,abd_thumb,94.0,,
1744649050.2896042,abd_index,117.0,,
1744649050.2896042,abd_ring,255.0,,
1744649050.2896042,abd_little,255.0,,
1744649050.2896042,press_thumb,189.0,,
1744649050.2896042,press_index,53.0,,
1744649050.2896042,press_middle,3.0,,
1744649050.2896042,press_ring,232.0,,
1744649050.2896042,press_little,0.0,,
1744649050.3077943,thumb_1,180.0,,
1744649050.3077943,thumb_2,2.0,,
1744649050.3077943,index_1,115.0,,
1744649050.3077943,index_2,0.0,,
1744649050.3077943,middle_1,71.0,,
1744649050.3077943,middle_2,2.0,,
1744649050.3077943,ring_1,43.0,,
1744649050.3077943,ring_2,0.0,,
1744649050.3077943,little_1,248.0,,
1744649050.3077943,little_2,1.0,,
1744649050.3077943,palm_arch,159.0,,
1744649050.3077943,thumb_crossover,0.0,,
1744649050.3077943,abd_thumb,83.0,,
1744649050.3077943,abd_index,1.0,,
1744649050.3077943,abd_ring,152.0,,
1744649050.3077943,abd_little,3.0,,
1744649050.3077943,press_thumb,232.0,,
1744649050.3077943,press_index,0.0,,
1744649050.3077943,press_middle,170.0,,
1744649050.3077943,press_ring,2.0,,
1744649050.3077943,press_little,238.0,,
1744649050.327629,thumb_1,0.0,,
1744649050.327629,thumb_2,0.0,,
1744649050.327629,index_1,2.0,,
1744649050.327629,index_2,154.0,,
1744649050.327629,middle_1,3.0,,
1744649050.327629,middle_2,215.0,,
1744649050.327629,ring_1,3.0,,
1744649050.327629,ring_2,231.0,,
1744649050.327629,little_1,3.0,,
1744649050.327629,little_2,231.0,,
1744649050.327629,palm_arch,3.0,,
1744649050.327629,thumb_crossover,231.0,,
1744649050.327629,abd_thumb,3.0,,
1744649050.327629,abd_index,231.0,,
1744649050.327629,abd_ring,1.0,,
1744649050.327629,abd_little,57.0,,
1744649050.327629,press_thumb,2.0,,
1744649050.327629,press_index,61.0,,
1744649050.327629,press_middle,0.0,,
1744649050.327629,press_ring,0.0,,
1744649050.327629,press_little,0.0,,
1744649050.3478074,thumb_1,3.0,,
1744649050.3478074,thumb_2,3.0,,
1744649050.3478074,index_1,37.0,,
1744649050.3478074,index_2,199.0,,
1744649050.3478074,middle_1,35.0,,
1744649050.3478074,middle_2,36.0,,
1744649050.3478074,ring_1,10.0,,
1744649050.3478074,ring_2,89.0,,
1744649050.3478074,little_1,1.0,,
1744649050.3478074,little_2,0.0,,
1744649050.3478074,palm_arch,1.0,,
1744649050.3478074,thumb_crossover,0.0,,
1744649050.3478074,abd_thumb,0.0,,
1744649050.3478074,abd_index,0.0,,
1744649050.3478074,abd_ring,20.0,,
1744649050.3478074,abd_little,0.0,,
1744649050.3478074,press_thumb,0.0,,
1744649050.3478074,press_index,89.0,,
1744649050.3478074,press_middle,136.0,,
1744649050.3478074,press_ring,255.0,,
1744649050.3478074,press_little,255.0,,
1744649050.368512,thumb_1,82.0,,
1744649050.368512,thumb_2,74.0,,
1744649050.368512,index_1,0.0,,
1744649050.368512,index_2,0.0,,
1744649050.368512,middle_1,146.0,,
1744649050.368512,middle_2,208.0,,
1744649050.368512,ring_1,255.0,,
1744649050.368512,ring_2,255.0,,
1744649050.368512,little_1,179.0,,
1744649050.368512,little_2,235.0,,
1744649050.368512,palm_arch,0.0,,
1744649050.368512,thumb_crossover,0.0,,
1744649050.368512,abd_thumb,59.0,,
1744649050.368512,abd_index,10.0,,
1744649050.368512,abd_ring,255.0,,
1744649050.368512,abd_little,255.0,,
1744649050.368512,press_thumb,35.0,,
1744649050.368512,press_index,102.0,,
1744649050.368512,press_middle,0.0,,
1744649050.368512,press_ring,0.0,,
1744649050.368512,press_little,94.0,,
1744649050.3878915,thumb_1,117.0,,
1744649050.3878915,thumb_2,255.0,,
1744649050.3878915,index_1,255.0,,
1744649050.3878915,index_2,189.0,,
1744649050.3878915,middle_1,53.0,,
1744649050.3878915,middle_2,3.0,,
1744649050.3878915,ring_1,232.0,,
1744649050.3878915,ring_2,0.0,,
1744649050.3878915,little_1,180.0,,
1744649050.3878915,little_2,2.0,,
1744649050.3878915,palm_arch,115.0,,
1744649050.3878915,thumb_crossover,0.0,,
1744649050.3878915,abd_thumb,71.0,,
1744649050.3878915,abd_index,2.0,,
1744649050.3878915,abd_ring,43.0,,
1744649050.3878915,abd_little,0.0,,
1744649050.3878915,press_thumb,248.0,,
1744649050.3878915,press_index,1.0,,
1744649050.3878915,press_middle,159.0,,
1744649050.3878915,press_ring,0.0,,
1744649050.3878915,press_little,83.0,,
