timestamp,joint_name,position,velocity,effort
1744648803.9375548,thumb_1,112.0,,
1744648803.9375548,thumb_2,85.0,,
1744648803.9375548,index_1,255.0,,
1744648803.9375548,index_2,255.0,,
1744648803.9375548,middle_1,108.0,,
1744648803.9375548,middle_2,40.0,,
1744648803.9375548,ring_1,255.0,,
1744648803.9375548,ring_2,255.0,,
1744648803.9375548,little_1,133.0,,
1744648803.9375548,little_2,236.0,,
1744648803.9375548,palm_arch,3.0,,
1744648803.9375548,thumb_crossover,232.0,,
1744648803.9375548,abd_thumb,0.0,,
1744648803.9375548,abd_index,182.0,,
1744648803.9375548,abd_ring,2.0,,
1744648803.9375548,abd_little,249.0,,
1744648803.9375548,press_thumb,0.0,,
1744648803.9375548,press_index,101.0,,
1744648803.9375548,press_middle,1.0,,
1744648803.9375548,press_ring,92.0,,
1744648803.9375548,press_little,1.0,,
1744648803.9579556,thumb_1,116.0,,
1744648803.9579556,thumb_2,1.0,,
1744648803.9579556,index_1,173.0,,
1744648803.9579556,index_2,0.0,,
1744648803.9579556,middle_1,157.0,,
1744648803.9579556,middle_2,2.0,,
1744648803.9579556,ring_1,6.0,,
1744648803.9579556,ring_2,3.0,,
1744648803.9579556,little_1,232.0,,
1744648803.9579556,little_2,0.0,,
1744648803.9579556,palm_arch,114.0,,
1744648803.9579556,thumb_crossover,2.0,,
1744648803.9579556,abd_thumb,238.0,,
1744648803.9579556,abd_index,0.0,,
1744648803.9579556,abd_ring,0.0,,
1744648803.9579556,abd_little,2.0,,
1744648803.9579556,press_thumb,154.0,,
1744648803.9579556,press_index,3.0,,
1744648803.9579556,press_middle,209.0,,
1744648803.9579556,press_ring,3.0,,
1744648803.9579556,press_little,231.0,,
1744648803.9781034,thumb_1,3.0,,
1744648803.9781034,thumb_2,231.0,,
1744648803.9781034,index_1,3.0,,
1744648803.9781034,index_2,231.0,,
1744648803.9781034,middle_1,3.0,,
1744648803.9781034,middle_2,231.0,,
1744648803.9781034,ring_1,0.0,,
1744648803.9781034,ring_2,249.0,,
1744648803.9781034,little_1,2.0,,
1744648803.9781034,little_2,172.0,,
1744648803.9781034,palm_arch,0.0,,
1744648803.9781034,thumb_crossover,0.0,,
1744648803.9781034,abd_thumb,0.0,,
1744648803.9781034,abd_index,165.0,,
1744648803.9781034,abd_ring,3.0,,
1744648803.9781034,abd_little,30.0,,
1744648803.9781034,press_thumb,200.0,,
1744648803.9781034,press_index,35.0,,
1744648803.9781034,press_middle,36.0,,
1744648803.9781034,press_ring,10.0,,
1744648803.9781034,press_little,89.0,,
1744648804.0000505,thumb_1,1.0,,
1744648804.0000505,thumb_2,0.0,,
1744648804.0000505,index_1,1.0,,
