timestamp,joint_name,position,velocity,effort
1744648718.5875485,thumb_1,3.0,,
1744648718.5875485,thumb_2,161.0,,
1744648718.5875485,index_1,3.0,,
1744648718.5875485,index_2,195.0,,
1744648718.5875485,middle_1,3.0,,
1744648718.5875485,middle_2,59.0,,
1744648718.5875485,ring_1,1.0,,
1744648718.5875485,ring_2,48.0,,
1744648718.5875485,little_1,2.0,,
1744648718.5875485,little_2,20.0,,
1744648718.5875485,palm_arch,0.0,,
1744648718.5875485,thumb_crossover,0.0,,
1744648718.5875485,abd_thumb,0.0,,
1744648718.5875485,abd_index,32.0,,
1744648718.5875485,abd_ring,3.0,,
1744648718.5875485,abd_little,30.0,,
1744648718.5875485,press_thumb,255.0,,
1744648718.5875485,press_index,35.0,,
1744648718.5875485,press_middle,36.0,,
1744648718.5875485,press_ring,10.0,,
1744648718.5875485,press_little,89.0,,
1744648718.607247,thumb_1,1.0,,
1744648718.607247,thumb_2,0.0,,
1744648718.607247,index_1,1.0,,
1744648718.607247,index_2,0.0,,
1744648718.607247,middle_1,0.0,,
1744648718.607247,middle_2,0.0,,
1744648718.607247,ring_1,10.0,,
1744648718.607247,ring_2,0.0,,
1744648718.607247,little_1,0.0,,
1744648718.607247,little_2,103.0,,
1744648718.607247,palm_arch,173.0,,
1744648718.607247,thumb_crossover,255.0,,
1744648718.607247,abd_thumb,255.0,,
1744648718.607247,abd_index,215.0,,
1744648718.607247,abd_ring,149.0,,
1744648718.607247,abd_little,0.0,,
1744648718.607247,press_thumb,0.0,,
1744648718.607247,press_index,213.0,,
1744648718.607247,press_middle,123.0,,
1744648718.607247,press_ring,255.0,,
1744648718.607247,press_little,255.0,,
1744648718.6270478,thumb_1,168.0,,
1744648718.6270478,thumb_2,243.0,,
1744648718.6270478,index_1,0.0,,
1744648718.6270478,index_2,0.0,,
1744648718.6270478,middle_1,56.0,,
1744648718.6270478,middle_2,50.0,,
1744648718.6270478,ring_1,0.0,,
1744648718.6270478,ring_2,0.0,,
1744648718.6270478,little_1,147.0,,
1744648718.6270478,little_2,109.0,,
1744648718.6270478,palm_arch,0.0,,
1744648718.6270478,thumb_crossover,0.0,,
1744648718.6270478,abd_thumb,35.0,,
1744648718.6270478,abd_index,51.0,,
1744648718.6270478,abd_ring,0.0,,
1744648718.6270478,abd_little,0.0,,
1744648718.6270478,press_thumb,198.0,,
1744648718.6270478,press_index,129.0,,
1744648718.6270478,press_middle,3.0,,
