timestamp,joint_name,position,velocity,effort
1744647804.983841,thumb_1,3.0,,
1744647804.983841,thumb_2,231.0,,
1744647804.983841,index_1,3.0,,
1744647804.983841,index_2,231.0,,
1744647804.983841,middle_1,3.0,,
1744647804.983841,middle_2,231.0,,
1744647804.983841,ring_1,1.0,,
1744647804.983841,ring_2,192.0,,
1744647804.983841,little_1,2.0,,
1744647804.983841,little_2,214.0,,
1744647804.983841,palm_arch,0.0,,
1744647804.983841,thumb_crossover,40.0,,
1744647804.983841,abd_thumb,0.0,,
1744647804.983841,abd_index,0.0,,
1744647804.983841,abd_ring,3.0,,
1744647804.983841,abd_little,33.0,,
1744647804.983841,press_thumb,95.0,,
1744647804.983841,press_index,35.0,,
1744647804.983841,press_middle,36.0,,
1744647804.983841,press_ring,10.0,,
1744647804.983841,press_little,89.0,,
1744647805.0037503,thumb_1,1.0,,
1744647805.0037503,thumb_2,0.0,,
1744647805.0037503,index_1,1.0,,
1744647805.0037503,index_2,0.0,,
1744647805.0037503,middle_1,0.0,,
1744647805.0037503,middle_2,0.0,,
1744647805.0037503,ring_1,10.0,,
1744647805.0037503,ring_2,255.0,,
1744647805.0037503,little_1,255.0,,
1744647805.0037503,little_2,228.0,,
1744647805.0037503,palm_arch,112.0,,
1744647805.0037503,thumb_crossover,0.0,,
1744647805.0037503,abd_thumb,0.0,,
1744647805.0037503,abd_index,229.0,,
1744647805.0037503,abd_ring,145.0,,
1744647805.0037503,abd_little,0.0,,
1744647805.0037503,press_thumb,0.0,,
1744647805.0037503,press_index,16.0,,
1744647805.0037503,press_middle,161.0,,
1744647805.0037503,press_ring,0.0,,
1744647805.0037503,press_little,0.0,,
1744647805.023264,thumb_1,108.0,,
1744647805.023264,thumb_2,158.0,,
1744647805.023264,index_1,0.0,,
1744647805.023264,index_2,0.0,,
1744647805.023264,middle_1,24.0,,
1744647805.023264,middle_2,62.0,,
1744647805.023264,ring_1,255.0,,
1744647805.023264,ring_2,255.0,,
1744647805.023264,little_1,37.0,,
1744647805.023264,little_2,50.0,,
1744647805.023264,palm_arch,0.0,,
1744647805.023264,thumb_crossover,0.0,,
1744647805.023264,abd_thumb,23.0,,
1744647805.023264,abd_index,26.0,,
1744647805.023264,abd_ring,255.0,,
1744647805.023264,abd_little,255.0,,
1744647805.023264,press_thumb,127.0,,
1744647805.023264,press_index,103.0,,
1744647805.023264,press_middle,3.0,,
1744647805.023264,press_ring,232.0,,
1744647805.023264,press_little,0.0,,
1744647805.0432513,thumb_1,184.0,,
1744647805.0432513,thumb_2,0.0,,
1744647805.0432513,index_1,210.0,,
1744647805.0432513,index_2,0.0,,
1744647805.0432513,middle_1,66.0,,
1744647805.0432513,middle_2,0.0,,
1744647805.0432513,ring_1,99.0,,
1744647805.0432513,ring_2,0.0,,
1744647805.0432513,little_1,118.0,,
1744647805.0432513,little_2,0.0,,
1744647805.0432513,palm_arch,151.0,,
1744647805.0432513,thumb_crossover,0.0,,
1744647805.0432513,abd_thumb,26.0,,
1744647805.0432513,abd_index,0.0,,
1744647805.0432513,abd_ring,122.0,,
1744647805.0432513,abd_little,3.0,,
1744647805.0432513,press_thumb,232.0,,
1744647805.0432513,press_index,0.0,,
1744647805.0432513,press_middle,0.0,,
1744647805.0432513,press_ring,2.0,,
1744647805.0432513,press_little,238.0,,
1744647805.0688567,thumb_1,0.0,,
1744647805.0688567,thumb_2,0.0,,
1744647805.0688567,index_1,3.0,,
1744647805.0688567,index_2,232.0,,
1744647805.0688567,middle_1,3.0,,
1744647805.0688567,middle_2,211.0,,
1744647805.0688567,ring_1,3.0,,
1744647805.0688567,ring_2,231.0,,
1744647805.0688567,little_1,3.0,,
1744647805.0688567,little_2,231.0,,
1744647805.0688567,palm_arch,3.0,,
1744647805.0688567,thumb_crossover,231.0,,
1744647805.0688567,abd_thumb,3.0,,
1744647805.0688567,abd_index,231.0,,
1744647805.0688567,abd_ring,1.0,,
1744647805.0688567,abd_little,192.0,,
1744647805.0688567,press_thumb,2.0,,
1744647805.0688567,press_index,214.0,,
1744647805.0688567,press_middle,0.0,,
1744647805.0688567,press_ring,40.0,,
1744647805.0688567,press_little,0.0,,
1744647805.0866652,thumb_1,0.0,,
1744647805.0866652,thumb_2,3.0,,
1744647805.0866652,index_1,33.0,,
1744647805.0866652,index_2,186.0,,
1744647805.0866652,middle_1,35.0,,
1744647805.0866652,middle_2,36.0,,
1744647805.0866652,ring_1,10.0,,
1744647805.0866652,ring_2,89.0,,
1744647805.0866652,little_1,1.0,,
1744647805.0866652,little_2,0.0,,
1744647805.0866652,palm_arch,1.0,,
1744647805.0866652,thumb_crossover,0.0,,
1744647805.0866652,abd_thumb,0.0,,
1744647805.0866652,abd_index,0.0,,
1744647805.0866652,abd_ring,20.0,,
1744647805.0866652,abd_little,255.0,,
1744647805.0866652,press_thumb,255.0,,
1744647805.0866652,press_index,221.0,,
1744647805.0866652,press_middle,208.0,,
1744647805.0866652,press_ring,0.0,,
1744647805.0866652,press_little,0.0,,
1744647805.1041043,thumb_1,234.0,,
1744647805.1041043,thumb_2,147.0,,
1744647805.1041043,index_1,0.0,,
1744647805.1041043,index_2,0.0,,
1744647805.1041043,middle_1,12.0,,
1744647805.1041043,middle_2,56.0,,
1744647805.1041043,ring_1,0.0,,
1744647805.1041043,ring_2,0.0,,
1744647805.1041043,little_1,95.0,,
1744647805.1041043,little_2,224.0,,
1744647805.1041043,palm_arch,0.0,,
1744647805.1041043,thumb_crossover,0.0,,
1744647805.1041043,abd_thumb,27.0,,
1744647805.1041043,abd_index,165.0,,
1744647805.1041043,abd_ring,255.0,,
1744647805.1041043,abd_little,255.0,,
1744647805.1041043,press_thumb,37.0,,
1744647805.1041043,press_index,202.0,,
1744647805.1041043,press_middle,0.0,,
1744647805.1041043,press_ring,0.0,,
1744647805.1041043,press_little,25.0,,
1744647805.1240702,thumb_1,10.0,,
1744647805.1240702,thumb_2,255.0,,
1744647805.1240702,index_1,255.0,,
1744647805.1240702,index_2,127.0,,
