time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:05:24.142280,1,1748005524,141785860,,1000,110,177,59,90,136,62,45,86,1000,125,0,961,999,999,999,999,597,641,167,589,1,1,1
2025/05/23/15:05:24.152153,2,1748005524,151763200,,1000,113,210,55,82,91,49,34,61,1000,33,0,984,999,999,999,999,646,645,161,317,1,1,1
2025/05/23/15:05:24.162333,3,1748005524,161857366,,1000,112,210,55,82,91,49,34,61,1000,31,0,981,999,999,999,999,646,645,159,315,1,1,1
2025/05/23/15:05:24.172138,4,1748005524,171695947,,1000,112,210,55,82,91,49,34,61,1000,29,0,980,999,999,999,999,647,645,161,313,1,1,1
2025/05/23/15:05:24.182211,5,1748005524,181842803,,1000,113,210,55,82,91,49,34,61,1000,28,0,980,999,999,999,999,648,644,161,312,1,1,1
2025/05/23/15:05:24.192513,6,1748005524,191887617,,1000,113,210,55,82,91,49,34,61,1000,28,0,980,999,999,999,999,648,644,161,312,1,1,1
2025/05/23/15:05:24.202365,7,1748005524,201898574,,1000,112,209,55,82,91,48,34,60,1000,23,0,977,999,999,999,999,649,643,159,309,1,1,1
2025/05/23/15:05:24.212499,8,1748005524,211845636,,1000,112,209,55,82,91,48,34,60,1000,22,0,976,999,999,999,999,650,642,161,307,1,1,1
2025/05/23/15:05:24.222288,9,1748005524,221853494,,1000,112,209,55,82,91,48,34,60,1000,22,0,976,999,999,999,999,650,642,161,307,1,1,1
2025/05/23/15:05:24.232273,10,1748005524,231830835,,1000,113,209,55,82,90,48,34,60,1000,19,0,979,999,999,999,999,651,642,161,305,1,1,1
