time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:24:35.321652,1,1748006675,320938348,,1000,120,111,52,77,84,30,61,48,1000,0,0,999,999,999,967,999,674,696,298,63,0,0,0
2025/05/23/15:24:35.331563,2,1748006675,330991029,,1000,120,111,52,77,83,30,61,48,1000,0,0,999,999,999,968,999,674,698,296,63,0,0,0
2025/05/23/15:24:35.341145,3,1748006675,340748548,,1000,119,86,55,69,83,24,56,44,1000,0,0,999,999,999,868,999,745,733,288,66,0,0,0
2025/05/23/15:24:35.351115,4,1748006675,350718736,,1000,119,86,55,69,83,24,56,44,1000,0,0,999,999,999,868,999,745,733,288,66,0,0,0
2025/05/23/15:24:35.361215,5,1748006675,360809326,,1000,118,85,55,68,83,24,56,43,1000,0,0,999,999,999,862,999,745,732,288,66,0,0,0
2025/05/23/15:24:35.371058,6,1748006675,370659112,,1000,118,85,55,68,83,24,56,43,1000,0,0,999,999,999,863,999,745,732,288,66,0,0,0
2025/05/23/15:24:35.381558,7,1748006675,380916118,,1000,118,85,55,68,83,24,56,43,1000,0,0,999,999,999,867,999,745,732,288,66,0,0,0
2025/05/23/15:24:35.391025,8,1748006675,390705585,,1000,118,84,55,68,83,24,56,43,1000,0,0,999,999,999,871,999,746,732,288,66,0,0,0
2025/05/23/15:24:35.401478,9,1748006675,400837898,,1000,118,84,55,68,83,24,56,43,1000,0,0,999,999,999,872,999,746,732,286,66,0,0,0
2025/05/23/15:24:35.411248,10,1748006675,410892486,,1000,118,84,55,68,83,24,56,43,1000,0,0,999,999,999,872,999,746,731,286,66,0,0,0
2025/05/23/15:24:35.421150,11,1748006675,420738458,,1000,118,84,55,68,83,23,56,43,1000,0,0,999,999,999,870,999,747,731,284,66,0,0,0
2025/05/23/15:24:35.431497,12,1748006675,430996656,,1000,118,83,55,68,83,23,56,43,1000,0,0,999,999,999,868,999,747,730,284,66,0,0,0
2025/05/23/15:24:35.441297,13,1748006675,440692186,,1000,118,83,55,68,83,23,56,43,1000,0,0,999,999,999,867,999,748,730,284,67,0,0,0
2025/05/23/15:24:35.451205,14,1748006675,450720787,,1000,118,83,55,68,83,23,56,43,1000,0,0,999,999,999,865,999,748,729,286,67,0,0,0
2025/05/23/15:24:35.460952,15,1748006675,460668563,,1000,118,83,55,68,83,23,56,43,1000,0,0,999,999,999,861,999,748,729,286,68,0,0,0
2025/05/23/15:24:35.471152,16,1748006675,470713376,,1000,118,83,55,68,83,23,56,43,1000,0,0,999,999,999,856,999,749,730,286,69,0,0,0
2025/05/23/15:24:35.481389,17,1748006675,480806112,,1000,118,82,55,68,83,23,56,43,1000,0,0,999,999,999,854,999,749,730,284,69,0,0,0
2025/05/23/15:24:35.491251,18,1748006675,490716695,,1000,118,82,55,68,83,23,56,43,1000,0,0,999,999,999,854,999,750,729,284,70,0,0,0
2025/05/23/15:24:35.501227,19,1748006675,500820398,,1000,118,82,55,68,83,23,56,43,1000,0,0,999,999,999,854,999,751,729,284,71,0,0,0
2025/05/23/15:24:35.511135,20,1748006675,510731697,,1000,118,82,55,68,84,23,56,43,1000,0,0,999,999,999,854,999,751,729,284,72,0,0,0
2025/05/23/15:24:35.521307,21,1748006675,520833730,,1000,118,81,55,68,84,23,56,43,1000,0,0,999,999,999,853,999,752,729,284,73,0,0,0
2025/05/23/15:24:35.531471,22,1748006675,530795812,,1000,118,81,55,68,84,23,56,43,1000,0,0,999,999,999,851,999,753,730,286,74,0,0,0
2025/05/23/15:24:35.541117,23,1748006675,540803670,,1000,118,81,55,67,84,23,56,43,1000,0,0,999,999,999,849,999,754,730,286,74,0,0,0
2025/05/23/15:24:35.550978,24,1748006675,550669908,,1000,118,81,55,67,84,23,55,43,1000,0,0,999,999,999,844,999,756,730,286,75,0,0,0
2025/05/23/15:24:35.561035,25,1748006675,560642004,,1000,118,81,55,67,84,23,55,43,1000,0,0,999,999,999,838,999,757,729,286,76,0,0,0
2025/05/23/15:24:35.571000,26,1748006675,570696115,,1000,118,81,55,67,84,23,55,43,1000,0,0,999,999,999,833,999,758,729,288,77,0,0,0
2025/05/23/15:24:35.581363,27,1748006675,580798864,,1000,118,81,55,67,85,23,55,43,1000,0,0,999,999,999,836,999,759,729,288,79,0,0,0
2025/05/23/15:24:35.591094,28,1748006675,590716123,,1000,118,80,55,67,85,22,55,43,1000,0,0,999,999,999,839,999,760,728,288,79,0,0,0
2025/05/23/15:24:35.601112,29,1748006675,600799798,,1000,118,80,55,67,85,22,55,43,1000,0,0,999,999,999,843,999,761,727,288,80,0,0,0
2025/05/23/15:24:35.610913,30,1748006675,610605239,,1000,118,79,55,67,85,22,55,43,1000,0,0,999,999,999,842,999,761,727,288,81,0,0,0
2025/05/23/15:24:35.621043,31,1748006675,620710134,,1000,118,79,55,67,85,22,55,43,1000,0,0,999,999,999,842,999,761,727,288,81,0,0,0
2025/05/23/15:24:35.631460,32,1748006675,630781173,,1000,118,79,55,66,85,22,55,43,1000,0,0,999,999,999,835,999,763,727,286,81,0,0,0
2025/05/23/15:24:35.640977,33,1748006675,640676021,,1000,118,78,55,66,85,22,55,43,1000,0,0,999,999,999,832,999,763,727,286,82,0,0,0
2025/05/23/15:24:35.650907,34,1748006675,650633573,,1000,118,78,55,66,85,22,55,43,1000,0,0,999,999,999,832,999,763,727,286,82,0,0,0
2025/05/23/15:24:35.660984,35,1748006675,660641908,,1000,118,78,55,66,85,22,55,43,1000,0,0,999,999,999,823,999,765,726,286,83,0,0,0
2025/05/23/15:24:35.671085,36,1748006675,670719861,,1000,118,78,55,66,85,22,55,43,1000,0,0,999,999,999,817,999,766,725,286,83,0,0,0
2025/05/23/15:24:35.681564,37,1748006675,680934906,,1000,118,78,55,66,85,22,55,43,1000,0,0,999,999,999,814,999,767,725,284,84,0,0,0
2025/05/23/15:24:35.691234,38,1748006675,690787553,,1000,118,77,55,66,85,22,55,42,1000,0,0,999,999,999,810,999,767,724,284,84,0,0,0
2025/05/23/15:24:35.701409,39,1748006675,700920343,,1000,118,77,55,66,85,22,55,42,1000,0,0,999,999,999,807,999,768,722,284,85,0,0,0
2025/05/23/15:24:35.711276,40,1748006675,710794925,,1000,118,77,55,66,85,22,55,42,1000,0,0,999,999,999,806,999,769,722,284,86,0,0,0
2025/05/23/15:24:35.721323,41,1748006675,720806121,,1000,118,76,55,66,85,22,55,42,1000,0,0,999,999,999,807,999,769,721,282,87,0,0,0
2025/05/23/15:24:35.731450,42,1748006675,730910301,,1000,118,76,55,66,85,22,55,42,1000,0,0,999,999,999,808,999,770,720,282,87,0,0,0
2025/05/23/15:24:35.741838,43,1748006675,741181850,,1000,118,76,55,66,85,22,55,42,1000,0,0,999,999,999,808,999,770,719,282,87,0,0,0
2025/05/23/15:24:35.751363,44,1748006675,750759601,,1000,117,75,55,66,85,22,55,42,1000,0,0,999,999,999,804,999,770,719,282,88,0,0,0
2025/05/23/15:24:35.761500,45,1748006675,760924100,,1000,117,76,55,66,85,22,55,42,1000,0,0,999,999,999,801,999,771,718,280,88,0,0,0
2025/05/23/15:24:35.771345,46,1748006675,770851373,,1000,117,75,55,65,85,22,55,42,1000,0,0,999,999,999,800,999,772,719,280,88,0,0,0
2025/05/23/15:24:35.781206,47,1748006675,780815124,,1000,117,75,55,65,85,22,55,42,1000,0,0,999,999,999,805,999,772,718,280,89,0,0,0
2025/05/23/15:24:35.791190,48,1748006675,790778398,,1000,117,75,55,65,85,22,55,42,1000,0,0,999,999,999,816,999,772,718,280,89,0,0,0
2025/05/23/15:24:35.801254,49,1748006675,800735712,,1000,117,75,55,65,85,22,55,42,1000,0,0,999,999,999,825,999,773,717,280,89,0,0,0
2025/05/23/15:24:35.811311,50,1748006675,810786247,,1000,118,75,55,65,84,21,55,42,1000,0,0,999,999,999,828,999,773,717,280,89,0,0,0
2025/05/23/15:24:35.821111,51,1748006675,820741415,,1000,118,75,55,65,84,21,55,41,1000,0,0,999,999,999,828,999,773,716,280,89,0,0,0
2025/05/23/15:24:35.831296,52,1748006675,830780267,,1000,117,74,55,65,84,21,55,42,1000,0,0,999,999,999,823,999,774,716,278,89,0,0,0
2025/05/23/15:24:35.841045,53,1748006675,840673446,,1000,117,74,55,65,84,21,55,41,1000,0,0,999,999,999,817,999,774,716,278,89,0,0,0
2025/05/23/15:24:35.851050,54,1748006675,850671529,,1000,117,74,55,65,84,21,55,41,1000,0,0,999,999,999,814,999,774,715,278,89,0,0,0
2025/05/23/15:24:35.861138,55,1748006675,860685586,,1000,117,74,55,65,84,21,55,41,1000,0,0,999,999,999,819,999,775,715,278,90,0,0,0
2025/05/23/15:24:35.891101,56,1748006675,890716314,,1000,117,74,55,65,84,21,54,41,1000,0,0,999,999,999,827,999,775,714,276,90,0,0,0
2025/05/23/15:24:35.901012,57,1748006675,900691986,,1000,117,73,55,65,84,21,54,41,1000,0,0,999,999,999,827,999,775,713,278,91,0,0,0
2025/05/23/15:24:35.911296,58,1748006675,910748481,,1000,117,73,55,65,84,21,54,41,1000,0,0,999,999,999,830,999,775,713,278,91,0,0,0
2025/05/23/15:24:35.921186,59,1748006675,920776605,,1000,117,73,55,65,84,21,54,41,1000,0,0,999,999,999,830,999,775,713,278,91,0,0,0
2025/05/23/15:24:35.931181,60,1748006675,930781841,,1000,117,73,55,65,84,21,54,41,1000,0,0,999,999,999,839,999,775,713,276,91,0,0,0
2025/05/23/15:24:36.651185,61,1748006676,650743484,,1000,116,73,53,67,86,18,49,38,1000,0,0,999,999,999,999,999,764,686,280,160,0,0,0
2025/05/23/15:24:36.661213,62,1748006676,660810232,,1000,116,73,52,67,86,18,49,38,1000,0,0,999,999,999,999,999,763,684,282,160,0,0,0
2025/05/23/15:24:36.671196,63,1748006676,670804738,,1000,116,74,52,67,86,19,49,38,1000,0,0,999,999,999,999,999,763,683,284,160,0,0,0
2025/05/23/15:24:36.681247,64,1748006676,680798053,,1000,116,75,52,67,87,19,49,38,1000,0,0,999,999,999,999,999,762,681,286,161,0,0,0
2025/05/23/15:24:36.691197,65,1748006676,690737724,,1000,116,75,53,67,88,19,49,38,1000,0,0,999,999,999,999,999,761,681,290,161,0,0,0
2025/05/23/15:24:36.701335,66,1748006676,700851440,,1000,116,76,53,67,88,19,48,37,1000,0,0,999,999,999,999,999,761,681,296,161,0,0,0
2025/05/23/15:24:36.711213,67,1748006676,710757732,,1000,116,77,53,67,88,19,48,37,1000,0,0,999,999,999,999,999,760,681,300,160,0,0,0
2025/05/23/15:24:36.721512,68,1748006676,720953702,,1000,116,77,53,67,88,19,48,37,1000,0,0,999,999,999,999,999,759,679,302,158,0,0,0
2025/05/23/15:24:36.731091,69,1748006676,730757236,,1000,116,78,53,67,88,19,48,37,1000,0,0,999,999,999,999,999,758,679,304,156,0,0,0
2025/05/23/15:24:36.741767,70,1748006676,740793943,,1000,117,78,52,67,88,20,48,37,1000,0,0,999,999,999,999,999,757,679,307,155,0,0,0
2025/05/23/15:24:36.750944,71,1748006676,750679969,,1000,117,79,53,68,88,20,49,37,1000,0,0,999,999,999,999,999,756,679,311,153,0,0,0
