time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:52:01.343176,1,1748011921,342584848,,1000,832,628,172,543,258,583,126,267,1000,78,34,912,999,999,999,999,225,463,167,0,1,1,1
2025/05/23/16:52:01.352808,2,1748011921,352446794,,1000,832,620,169,533,237,576,122,268,1000,73,51,901,999,999,999,999,209,453,148,0,1,1,1
2025/05/23/16:52:01.362935,3,1748011921,362558603,,1000,832,620,169,533,237,577,122,268,1000,73,51,901,999,999,999,999,209,453,148,0,1,1,1
2025/05/23/16:52:01.372784,4,1748011921,372393131,,1000,832,620,169,532,237,577,122,268,1000,73,51,901,999,999,999,999,209,453,148,0,1,1,1
2025/05/23/16:52:01.382756,5,1748011921,382403612,,1000,832,620,169,532,237,576,122,268,1000,74,51,900,999,999,999,999,209,453,150,0,1,1,1
2025/05/23/16:52:01.392932,6,1748011921,392468452,,1000,832,620,169,533,237,577,122,268,1000,74,51,902,999,999,999,999,209,453,150,0,1,1,1
2025/05/23/16:52:01.402742,7,1748011921,402393817,,1000,832,620,169,533,237,577,122,268,1000,74,51,902,999,999,999,999,209,453,150,0,1,1,1
2025/05/23/16:52:01.412857,8,1748011921,412463903,,1000,832,620,169,533,237,577,121,268,1000,74,51,904,999,999,999,999,208,453,150,0,1,1,1
2025/05/23/16:52:01.423019,9,1748011921,422545433,,1000,832,619,169,533,237,577,121,268,1000,74,51,903,999,999,999,999,208,454,150,0,1,1,1
2025/05/23/16:52:01.433020,10,1748011921,432629585,,1000,832,620,169,533,237,577,121,268,1000,74,51,900,999,999,999,999,208,454,150,0,1,1,1
2025/05/23/16:52:01.443112,11,1748011921,442657709,,1000,832,620,169,533,237,577,121,268,1000,74,52,896,999,999,999,999,208,454,148,0,1,1,1
2025/05/23/16:52:01.453063,12,1748011921,452568531,,1000,832,619,169,533,237,577,121,268,1000,74,52,895,999,999,999,999,208,454,146,0,1,1,1
