time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:02:30.497478,1,1748005350,496924400,,1000,125,370,32,207,41,169,0,113,1000,226,0,999,999,999,999,999,601,665,181,0,1,0
2025/05/23/15:02:30.507212,2,1748005350,506728172,,1000,125,363,33,199,43,162,0,106,1000,212,0,999,999,999,999,999,593,665,181,0,1,0
2025/05/23/15:02:30.517198,3,1748005350,516705274,,1000,125,363,33,199,43,162,0,106,1000,211,0,999,999,999,999,999,592,665,183,0,1,0
2025/05/23/15:02:30.527104,4,1748005350,526685714,,1000,125,363,33,199,43,162,0,105,1000,211,0,999,999,999,999,999,592,665,181,0,1,0
2025/05/23/15:02:30.537157,5,1748005350,536831855,,1000,125,363,33,199,43,161,0,105,1000,211,0,999,999,999,999,999,592,665,181,0,1,0
2025/05/23/15:02:30.547298,6,1748005350,546673297,,1000,125,363,33,199,43,161,0,106,1000,210,0,999,999,999,999,999,592,665,181,0,1,0
2025/05/23/15:02:30.557199,7,1748005350,556745290,,1000,125,363,33,199,43,161,0,106,1000,210,0,999,999,999,999,999,592,664,181,0,1,0
2025/05/23/15:02:30.567545,8,1748005350,566965818,,1000,125,363,33,199,43,161,0,105,1000,209,0,999,999,999,999,999,591,664,181,0,1,0
2025/05/23/15:02:30.577227,9,1748005350,576738119,,1000,125,363,33,199,43,161,0,105,1000,209,0,999,999,999,999,999,591,664,181,0,1,0
2025/05/23/15:02:30.586926,10,1748005350,586649894,,1000,125,363,33,199,43,161,0,105,1000,209,0,999,999,999,999,999,591,663,181,0,1,0
2025/05/23/15:02:30.596895,11,1748005350,596576213,,1000,125,363,33,199,43,161,0,105,1000,208,0,999,999,999,999,999,591,663,181,0,1,0
2025/05/23/15:02:30.607069,12,1748005350,606645107,,1000,125,363,33,199,43,161,0,105,1000,208,0,999,999,999,999,999,591,663,183,0,1,0
2025/05/23/15:02:30.617100,13,1748005350,616655588,,1000,125,362,33,199,43,161,0,105,1000,208,0,999,999,999,999,999,591,663,181,0,1,0
2025/05/23/15:02:30.627297,14,1748005350,626728296,,1000,125,362,33,199,43,161,0,105,1000,208,0,999,999,999,999,999,591,663,181,0,1,0
2025/05/23/15:02:30.637040,15,1748005350,636641740,,1000,125,362,33,199,43,161,0,105,1000,208,0,999,999,999,999,999,591,663,183,0,1,0
2025/05/23/15:02:30.647186,16,1748005350,646639585,,1000,125,362,33,199,43,161,0,104,1000,208,0,999,999,999,999,999,591,662,183,0,1,0
2025/05/23/15:02:30.656999,17,1748005350,656618595,,1000,125,362,33,199,43,161,0,104,1000,208,0,999,999,999,999,999,591,662,183,0,1,0
2025/05/23/15:02:30.666906,18,1748005350,666601657,,1000,125,362,33,199,43,161,0,104,1000,208,0,999,999,999,999,999,590,663,183,0,1,0
2025/05/23/15:02:30.676961,19,1748005350,676526308,,1000,125,362,33,199,43,161,0,104,1000,208,0,999,999,999,999,999,590,662,183,0,1,0
2025/05/23/15:02:30.686982,20,1748005350,686588764,,1000,125,362,33,198,43,161,0,104,1000,208,0,999,999,999,999,999,590,662,183,0,1,0
2025/05/23/15:02:30.696959,21,1748005350,696609258,,1000,125,362,33,198,44,161,0,104,1000,208,0,999,999,999,999,999,590,662,183,0,1,0
2025/05/23/15:02:30.706973,22,1748005350,706579446,,1000,125,362,33,198,44,161,0,104,1000,209,0,999,999,999,999,999,590,662,183,0,1,0
