time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:25:23.878437,1,1748006723,877835750,,1000,123,306,45,175,64,122,22,115,1000,115,0,999,999,999,999,999,659,711,267,48,1,0,1
2025/05/23/15:25:23.888091,2,1748006723,887651920,,1000,122,275,46,168,61,116,20,108,1000,99,0,999,999,999,999,999,646,710,257,18,1,0,1
2025/05/23/15:25:23.898182,3,1748006723,897784948,,1000,122,275,46,168,61,116,20,108,1000,99,0,999,999,999,999,999,646,710,257,19,1,0,1
2025/05/23/15:25:23.908045,4,1748006723,907695770,,1000,122,274,46,168,61,115,20,108,1000,98,0,999,999,999,999,999,646,711,257,20,1,0,1
2025/05/23/15:25:23.918374,5,1748006723,917822122,,1000,122,274,46,168,61,115,20,108,1000,98,0,999,999,999,999,999,646,712,259,20,1,0,1
2025/05/23/15:25:23.928110,6,1748006723,927672624,,1000,122,274,46,168,62,115,20,108,1000,98,0,999,999,999,999,999,646,712,257,20,1,0,1
2025/05/23/15:25:23.937994,7,1748006723,937671184,,1000,122,274,46,168,62,115,20,108,1000,98,0,999,999,999,999,999,646,712,259,20,1,0,1
2025/05/23/15:25:23.948034,8,1748006723,947616100,,1000,122,274,46,168,62,115,20,108,1000,98,0,999,999,999,999,999,645,712,259,20,1,0,1
2025/05/23/15:25:23.958037,9,1748006723,957608461,,1000,122,274,46,168,62,115,20,108,1000,98,0,999,999,999,999,999,645,712,259,20,1,0,1
2025/05/23/15:25:23.968339,10,1748006723,967761754,,1000,122,273,46,168,62,115,20,108,1000,98,0,999,999,999,999,999,645,713,259,20,1,0,1
2025/05/23/15:25:23.978096,11,1748006723,977706909,,1000,122,273,46,168,62,115,20,108,1000,98,0,999,999,999,999,999,645,713,259,20,1,0,1
2025/05/23/15:25:23.988019,12,1748006723,987684249,,1000,122,273,46,167,62,115,20,108,1000,98,0,999,999,999,999,999,645,712,261,20,1,0,1
2025/05/23/15:25:23.998044,13,1748006723,997638225,,1000,122,273,46,167,62,115,20,108,1000,97,0,999,999,999,999,999,645,712,259,20,1,0,1
2025/05/23/15:25:24.008409,14,1748006724,7772207,,1000,122,272,46,167,62,115,20,108,1000,97,0,999,999,999,999,999,645,713,257,19,1,0,1
2025/05/23/15:25:24.018163,15,1748006724,17693281,,1000,122,272,46,167,62,115,20,108,1000,97,0,999,999,999,999,999,645,714,259,19,1,0,1
2025/05/23/15:25:24.028078,16,1748006724,27684450,,1000,122,272,46,167,62,114,20,108,1000,97,0,999,999,999,999,999,645,714,259,19,1,0,1
2025/05/23/15:25:24.038404,17,1748006724,37667274,,1000,122,272,46,167,62,114,20,108,1000,97,0,999,999,999,999,999,645,713,259,20,1,0,1
2025/05/23/15:25:24.048025,18,1748006724,47607183,,1000,122,271,46,167,62,115,20,108,1000,97,0,999,999,999,999,999,645,713,259,20,1,0,1
2025/05/23/15:25:24.058197,19,1748006724,57665586,,1000,122,271,46,167,62,115,20,108,1000,97,0,999,999,999,999,999,645,713,259,20,1,0,1
2025/05/23/15:25:24.068176,20,1748006724,67727327,,1000,122,271,46,167,62,114,20,108,1000,97,0,999,999,999,999,999,644,713,257,19,1,0,1
2025/05/23/15:25:24.078071,21,1748006724,77641487,,1000,122,270,46,167,62,114,20,108,1000,97,0,999,999,999,999,999,644,713,257,19,1,0,1
2025/05/23/15:25:24.088153,22,1748006724,87638854,,1000,122,270,46,166,62,114,20,108,1000,97,0,999,999,999,999,999,644,713,257,19,1,0,1
