time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:24:12.403690,1,1748006652,403015136,,1000,135,119,74,69,93,55,57,77,1000,39,0,999,999,999,999,999,685,759,329,278,0,0,0
2025/05/23/15:24:12.413217,2,1748006652,412890434,,1000,133,109,76,61,104,48,55,71,1000,38,0,998,999,999,999,999,668,755,331,259,0,0,0
2025/05/23/15:24:12.423722,3,1748006652,423284769,,1000,133,109,76,61,105,48,55,71,1000,38,0,999,999,999,999,999,668,755,331,259,0,0,0
2025/05/23/15:24:12.433394,4,1748006652,433003187,,1000,133,109,76,61,105,48,55,71,1000,38,0,999,999,999,999,999,668,755,331,259,0,0,0
2025/05/23/15:24:12.443370,5,1748006652,442981481,,1000,133,109,76,61,105,48,55,71,1000,37,0,998,999,999,999,999,667,755,329,259,0,0,0
2025/05/23/15:24:12.453588,6,1748006652,453044176,,1000,133,109,76,61,106,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,259,0,0,0
2025/05/23/15:24:12.463382,7,1748006652,463002204,,1000,133,109,76,61,106,48,55,71,1000,38,0,999,999,999,999,999,667,755,329,259,0,0,0
2025/05/23/15:24:12.473638,8,1748006652,473081827,,1000,133,108,76,61,106,48,55,71,1000,37,0,999,999,999,999,999,667,755,331,259,0,0,0
2025/05/23/15:24:12.483488,9,1748006652,483077287,,1000,133,108,76,61,107,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,259,0,0,0
2025/05/23/15:24:12.493641,10,1748006652,493070602,,1000,133,109,76,61,107,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,259,0,0,0
2025/05/23/15:24:12.504263,11,1748006652,503579139,,1000,133,108,76,61,107,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,259,0,0,0
2025/05/23/15:24:12.514294,12,1748006652,513508081,,1000,133,108,76,61,107,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,260,0,0,0
2025/05/23/15:24:12.523374,13,1748006652,523017883,,1000,133,108,76,61,107,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,259,0,0,0
2025/05/23/15:24:12.533429,14,1748006652,532993793,,1000,133,108,76,60,107,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,258,0,0,0
2025/05/23/15:24:12.543342,15,1748006652,542924880,,1000,133,108,76,60,108,48,55,71,1000,37,0,999,999,999,999,999,667,755,329,258,0,0,0
2025/05/23/15:24:12.553161,16,1748006652,552849292,,1000,133,108,76,60,108,48,55,71,1000,37,0,999,999,999,999,999,666,755,327,258,0,0,0
2025/05/23/15:24:12.563200,17,1748006652,562882661,,1000,133,108,76,60,108,48,55,71,1000,37,0,999,999,999,999,999,666,754,327,258,0,0,0
2025/05/23/15:24:12.573566,18,1748006652,572997808,,1000,133,108,76,60,108,48,54,71,1000,37,0,999,999,999,999,999,666,754,329,258,0,0,0
2025/05/23/15:24:12.583388,19,1748006652,582972526,,1000,133,108,76,60,108,48,54,71,1000,37,0,998,999,999,999,999,666,754,329,258,0,0,0
2025/05/23/15:24:12.593261,20,1748006652,592974662,,1000,133,108,76,60,108,48,55,71,1000,37,0,998,999,999,999,999,666,754,329,257,0,0,0
