time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/16:34:40.045548,1,1748010880,44828653,,1000,194,280,43,143,41,121,16,103,1000,2,0,923,999,999,999,999,630,635,274,250,0,1
2025/05/23/16:34:40.055050,2,1748010880,54673194,,1000,193,267,44,138,52,117,13,107,1000,36,0,979,999,999,999,999,607,616,300,246,0,1
2025/05/23/16:34:40.064928,3,1748010880,64551353,,1000,193,267,44,138,52,117,13,107,1000,38,0,984,999,999,999,999,606,614,298,248,0,1
2025/05/23/16:34:40.075165,4,1748010880,74609756,,1000,193,268,44,139,52,118,13,107,1000,40,0,990,999,999,999,999,605,614,298,249,0,1
2025/05/23/16:34:40.085381,5,1748010880,84765911,,1000,193,268,44,138,52,117,13,106,1000,41,0,989,999,999,999,999,604,614,298,249,0,1
2025/05/23/16:34:40.095088,6,1748010880,94619035,,1000,193,268,44,138,52,117,13,106,1000,43,0,989,999,999,999,999,603,613,296,247,0,1
2025/05/23/16:34:40.105217,7,1748010880,104653596,,1000,193,269,44,138,52,117,13,107,1000,45,0,990,999,999,999,999,602,612,294,244,0,1
2025/05/23/16:34:40.115298,8,1748010880,114888191,,1000,193,269,44,138,52,117,13,109,1000,48,0,987,999,999,999,999,601,612,292,237,0,1
2025/05/23/16:34:40.125045,9,1748010880,124663591,,1000,193,269,44,138,53,117,13,113,1000,50,0,985,999,999,999,999,600,611,292,230,0,1
2025/05/23/16:34:40.135371,10,1748010880,134643316,,1000,193,270,44,138,53,117,13,117,1000,53,0,983,999,999,999,999,599,611,292,225,0,1
2025/05/23/16:34:40.145058,11,1748010880,144640207,,1000,193,270,44,138,54,117,13,120,1000,57,0,982,999,999,999,999,598,610,290,224,0,1
2025/05/23/16:34:40.154971,12,1748010880,154613256,,1000,193,270,45,138,54,117,14,120,1000,62,0,979,999,999,999,999,597,611,286,223,0,1
2025/05/23/16:34:40.164835,13,1748010880,164547920,,1000,193,270,45,138,55,117,14,120,1000,65,0,983,999,999,999,999,596,611,284,219,0,1
2025/05/23/16:34:40.174948,14,1748010880,174560070,,1000,193,270,45,138,55,117,13,120,1000,67,0,984,999,999,999,999,594,611,282,213,0,1
2025/05/23/16:34:40.185202,15,1748010880,184669494,,1000,193,270,45,138,55,117,13,120,1000,68,0,983,999,999,999,999,594,611,280,209,0,1
2025/05/23/16:34:40.194950,16,1748010880,194561719,,1000,193,270,45,138,55,117,13,120,1000,70,0,979,999,999,999,999,593,610,280,208,0,1
2025/05/23/16:34:40.204937,17,1748010880,204655885,,1000,193,270,45,138,55,117,13,120,1000,73,0,977,999,999,999,999,592,610,280,207,0,1
2025/05/23/16:34:40.215001,18,1748010880,214675903,,1000,193,270,45,138,55,117,13,120,1000,75,0,977,999,999,999,999,592,609,280,206,0,1
2025/05/23/16:34:40.224917,19,1748010880,224606513,,1000,193,271,44,138,55,117,13,120,1000,77,0,976,999,999,999,999,591,609,280,205,0,1
2025/05/23/16:34:40.235224,20,1748010880,234694480,,1000,193,270,44,138,55,117,13,120,1000,80,0,973,999,999,999,999,591,608,278,205,0,1
2025/05/23/16:34:40.245031,21,1748010880,244655370,,1000,193,270,45,138,55,117,13,120,1000,82,0,972,999,999,999,999,590,608,278,205,0,1
2025/05/23/16:34:40.254929,22,1748010880,254536390,,1000,193,270,45,138,55,117,13,120,1000,82,0,972,999,999,999,999,590,608,278,205,0,1
2025/05/23/16:34:40.264803,23,1748010880,264525413,,1000,193,271,45,138,56,117,13,120,1000,85,0,972,999,999,999,999,589,607,278,205,0,1
2025/05/23/16:34:40.275128,24,1748010880,274724006,,1000,193,271,45,138,56,117,13,120,1000,87,0,970,999,999,999,999,589,606,278,205,0,1
2025/05/23/16:34:40.284892,25,1748010880,284574270,,1000,193,271,45,138,56,117,13,120,1000,89,0,969,999,999,999,999,588,606,276,205,0,1
2025/05/23/16:34:40.294785,26,1748010880,294522047,,1000,193,271,45,138,56,117,13,120,1000,90,0,970,999,999,999,999,588,606,276,205,0,1
2025/05/23/16:34:40.305049,27,1748010880,304583311,,1000,193,271,44,138,56,117,12,120,1000,93,0,969,999,999,999,999,587,605,276,205,0,1
2025/05/23/16:34:40.314885,28,1748010880,314595699,,1000,193,271,44,138,56,117,12,120,1000,94,0,969,999,999,999,999,587,605,276,205,0,1
2025/05/23/16:34:40.325132,29,1748010880,324697494,,1000,193,271,44,138,56,117,12,120,1000,95,0,969,999,999,999,999,586,605,274,205,0,1
2025/05/23/16:34:40.335130,30,1748010880,334619283,,1000,193,271,44,138,56,117,12,120,1000,97,0,971,999,999,999,999,586,604,276,206,0,1
2025/05/23/16:34:40.345206,31,1748010880,344704866,,1000,193,271,44,138,56,117,12,120,1000,97,0,971,999,999,999,999,586,604,274,206,0,1
2025/05/23/16:34:40.355525,32,1748010880,354826927,,1000,193,271,45,138,56,117,12,120,1000,98,0,970,999,999,999,999,586,604,274,205,0,1
2025/05/23/16:34:40.365064,33,1748010880,364582538,,1000,193,271,45,138,56,117,12,120,1000,99,0,969,999,999,999,999,585,605,274,206,0,1
2025/05/23/16:34:40.374975,34,1748010880,374591350,,1000,193,271,45,138,56,117,12,120,1000,101,0,968,999,999,999,999,585,605,274,206,0,1
2025/05/23/16:34:40.385107,35,1748010880,384597778,,1000,193,271,45,138,56,117,12,120,1000,102,0,967,999,999,999,999,584,605,274,206,0,1
2025/05/23/16:34:40.395126,36,1748010880,394697904,,1000,193,271,45,138,56,117,12,120,1000,104,0,974,999,999,999,999,584,605,274,206,0,1
2025/05/23/16:34:40.404906,37,1748010880,404600143,,1000,193,271,45,138,56,118,12,120,1000,107,0,980,999,999,999,999,584,605,274,207,0,1
2025/05/23/16:34:40.415134,38,1748010880,414587497,,1000,193,272,45,138,57,118,12,121,1000,109,0,982,999,999,999,999,584,605,274,207,0,1
2025/05/23/16:34:40.425015,39,1748010880,424657821,,1000,193,272,45,138,57,118,12,121,1000,112,0,985,999,999,999,999,584,605,274,207,0,1
2025/05/23/16:34:40.435407,40,1748010880,434699058,,1000,193,272,45,138,57,118,12,121,1000,114,0,988,999,999,999,999,583,606,274,208,0,1
2025/05/23/16:34:40.445014,41,1748010880,444686412,,1000,193,272,45,139,57,118,12,122,1000,117,0,984,999,999,999,999,583,607,276,208,0,1
