time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:31:15.256649,1,1748010675,255768060,,1000,144,204,37,162,7,116,0,103,1000,2,0,833,999,999,999,999,581,530,191,259,1,1,1
2025/05/23/16:31:15.265938,2,1748010675,265521049,,1000,144,186,36,156,5,109,0,98,1000,5,0,828,999,999,999,999,571,519,189,268,1,1,1
2025/05/23/16:31:15.275890,3,1748010675,275482892,,1000,144,185,36,156,5,108,0,98,1000,5,0,827,999,999,999,999,571,519,189,268,1,1,1
2025/05/23/16:31:15.285856,4,1748010675,285445213,,1000,144,185,36,155,5,108,0,98,1000,5,0,827,999,999,999,999,571,519,189,269,1,1,1
2025/05/23/16:31:15.295962,5,1748010675,295471906,,1000,144,185,36,156,5,108,0,99,1000,6,0,828,999,999,999,999,571,519,189,269,1,1,1
2025/05/23/16:31:15.306046,6,1748010675,305523395,,1000,144,185,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,571,518,189,268,1,1,1
2025/05/23/16:31:15.315782,7,1748010675,315450668,,1000,144,185,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,519,189,269,1,1,1
2025/05/23/16:31:15.325938,8,1748010675,325464248,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,519,189,269,1,1,1
2025/05/23/16:31:15.335941,9,1748010675,335474014,,1000,144,184,36,155,5,108,0,99,1000,6,0,827,999,999,999,999,570,519,189,269,1,1,1
2025/05/23/16:31:15.346099,10,1748010675,345695257,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,518,189,270,1,1,1
2025/05/23/16:31:15.356163,11,1748010675,355599164,,1000,144,184,36,155,5,108,0,98,1000,6,0,826,999,999,999,999,570,518,189,269,1,1,1
2025/05/23/16:31:15.366060,12,1748010675,365571498,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,518,189,269,1,1,1
2025/05/23/16:31:15.376025,13,1748010675,375513553,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,517,189,269,1,1,1
2025/05/23/16:31:15.385890,14,1748010675,385421037,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,517,189,269,1,1,1
2025/05/23/16:31:15.395926,15,1748010675,395445346,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,517,187,269,1,1,1
2025/05/23/16:31:15.406042,16,1748010675,405484914,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,517,187,269,1,1,1
2025/05/23/16:31:15.415835,17,1748010675,415451765,,1000,144,184,36,155,5,108,0,98,1000,6,0,827,999,999,999,999,570,516,189,269,1,1,1
2025/05/23/16:31:15.426058,18,1748010675,425528526,,1000,144,184,36,155,5,108,0,98,1000,6,0,826,999,999,999,999,570,517,189,270,1,1,1
2025/05/23/16:31:15.435920,19,1748010675,435497283,,1000,144,183,36,155,5,108,0,98,1000,6,0,826,999,999,999,999,570,517,189,270,1,1,1
2025/05/23/16:31:15.446774,20,1748010675,445422649,,1000,144,183,36,155,5,108,0,98,1000,6,0,826,999,999,999,999,570,517,187,270,1,1,1
2025/05/23/16:31:15.455689,21,1748010675,455347537,,1000,144,183,36,155,5,108,0,98,1000,6,0,826,999,999,999,999,570,517,187,269,1,1,1
2025/05/23/16:31:15.465858,22,1748010675,465392589,,1000,144,183,36,155,5,108,0,98,1000,6,0,826,999,999,999,999,570,517,189,270,1,1,1
2025/05/23/16:31:15.475739,23,1748010675,475408792,,1000,144,183,36,155,5,108,0,98,1000,6,0,826,999,999,999,999,569,516,189,270,1,1,1
2025/05/23/16:31:15.485816,24,1748010675,485386133,,1000,144,183,35,155,5,107,0,98,1000,6,0,826,999,999,999,999,569,516,189,270,1,1,1
2025/05/23/16:31:15.495808,25,1748010675,495368242,,1000,144,183,35,155,5,107,0,98,1000,6,0,826,999,999,999,999,569,517,189,270,1,1,1
2025/05/23/16:31:15.505715,26,1748010675,505378246,,1000,144,183,36,154,5,107,0,98,1000,6,0,826,999,999,999,999,569,517,191,270,1,1,1
2025/05/23/16:31:15.515883,27,1748010675,515415906,,1000,144,183,36,154,5,107,0,98,1000,6,0,825,999,999,999,999,569,517,189,270,1,1,1
2025/05/23/16:31:15.525784,28,1748010675,525395393,,1000,144,183,36,154,5,107,0,98,1000,6,0,824,999,999,999,999,569,516,189,270,1,1,1
2025/05/23/16:31:15.535775,29,1748010675,535372734,,1000,144,183,36,154,5,107,0,98,1000,6,0,824,999,999,999,999,569,516,189,270,1,1,1
2025/05/23/16:31:15.545821,30,1748010675,545418500,,1000,144,182,36,154,5,107,0,97,1000,6,0,824,999,999,999,999,569,516,191,271,1,1,1
2025/05/23/16:31:15.555723,31,1748010675,555402040,,1000,144,182,36,154,5,107,0,97,1000,6,0,824,999,999,999,999,569,516,191,271,1,1,1
2025/05/23/16:31:15.565956,32,1748010675,565465927,,1000,144,182,36,154,5,107,0,97,1000,6,0,824,999,999,999,999,569,517,191,271,1,1,1
2025/05/23/16:31:15.575763,33,1748010675,575406074,,1000,144,182,36,154,5,107,0,98,1000,6,0,824,999,999,999,999,569,516,189,271,1,1,1
2025/05/23/16:31:15.585665,34,1748010675,585368871,,1000,144,182,35,154,5,107,0,97,1000,6,0,824,999,999,999,999,569,516,189,271,1,1,1
2025/05/23/16:31:15.595721,35,1748010675,595344305,,1000,144,182,35,154,5,107,0,97,1000,6,0,825,999,999,999,999,568,516,191,271,1,1,1
