time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:21:56.602357,1,1748006516,601773738,,1000,125,215,43,83,11,51,0,51,1000,73,199,926,999,999,999,999,575,719,228,58,0,1
2025/05/23/15:21:56.612681,2,1748006516,612007141,,1000,125,185,43,81,10,50,0,49,1000,107,218,999,999,999,999,999,590,711,218,34,0,1
2025/05/23/15:21:56.622606,3,1748006516,621992588,,1000,125,185,43,81,10,50,0,49,1000,107,217,999,999,999,999,999,590,710,218,34,0,1
2025/05/23/15:21:56.632176,4,1748006516,631819248,,1000,125,185,43,81,10,50,0,49,1000,107,217,999,999,999,999,999,590,710,218,33,0,1
2025/05/23/15:21:56.642262,5,1748006516,641841650,,1000,125,185,43,81,10,50,0,49,1000,107,217,998,999,999,999,999,590,711,218,33,0,1
2025/05/23/15:21:56.652074,6,1748006516,651687622,,1000,125,184,43,81,10,50,0,48,1000,107,216,999,999,999,999,999,590,710,218,33,0,1
2025/05/23/15:21:56.662334,7,1748006516,661877870,,1000,125,184,43,81,10,50,0,48,1000,108,216,999,999,999,999,999,589,710,218,33,0,1
2025/05/23/15:21:56.672610,8,1748006516,671943902,,1000,125,184,43,81,10,50,0,48,1000,108,216,999,999,999,999,999,589,710,218,33,0,1
2025/05/23/15:21:56.682322,9,1748006516,681791305,,1000,125,184,43,81,10,50,0,48,1000,108,216,999,999,999,999,999,589,710,218,33,0,1
2025/05/23/15:21:56.692374,10,1748006516,691754579,,1000,125,184,43,80,10,50,0,48,1000,108,214,999,999,999,999,999,589,710,218,32,0,1
2025/05/23/15:21:56.702182,11,1748006516,701753377,,1000,125,183,43,81,10,50,0,48,1000,108,215,999,999,999,999,999,589,711,218,33,0,1
2025/05/23/15:21:56.712060,12,1748006516,711652278,,1000,125,183,43,81,10,50,0,48,1000,108,214,999,999,999,999,999,589,710,218,33,0,1
2025/05/23/15:21:56.722375,13,1748006516,721813678,,1000,125,183,43,81,10,50,0,48,1000,109,214,999,999,999,999,999,589,710,218,33,0,1
2025/05/23/15:21:56.731989,14,1748006516,731700181,,1000,125,183,43,81,10,50,0,48,1000,108,214,999,999,999,999,999,589,710,218,32,0,1
2025/05/23/15:21:56.742129,15,1748006516,741695165,,1000,125,183,43,81,10,50,0,48,1000,109,214,999,999,999,999,999,589,710,218,32,0,1
2025/05/23/15:21:56.752181,16,1748006516,751797676,,1000,125,183,43,81,10,50,0,49,1000,109,214,999,999,999,999,999,589,710,218,32,0,1
