time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:06:05.912302,1,1748005565,911735534,,1000,143,206,77,122,111,93,59,80,1000,262,0,949,999,999,999,999,782,743,309,248,0,1
2025/05/23/15:06:05.922116,2,1748005565,921648979,,1000,144,195,76,109,103,71,55,59,1000,290,0,961,999,999,999,999,780,724,267,268,0,1
2025/05/23/15:06:05.931932,3,1748005565,931619644,,1000,144,195,76,109,102,71,55,58,1000,289,0,961,999,999,999,999,780,725,269,266,0,1
2025/05/23/15:06:05.942055,4,1748005565,941622495,,1000,144,195,76,109,102,71,55,58,1000,288,0,962,999,999,999,999,779,724,269,266,0,1
2025/05/23/15:06:05.951806,5,1748005565,951518774,,1000,144,195,76,109,102,71,55,58,1000,287,0,964,999,999,999,999,779,724,269,265,0,1
2025/05/23/15:06:05.962045,6,1748005565,961652755,,1000,144,195,76,109,102,71,55,58,1000,287,0,963,999,999,999,999,779,724,269,265,0,1
2025/05/23/15:06:05.971949,7,1748005565,971594572,,1000,144,195,76,109,102,71,55,58,1000,286,0,963,999,999,999,999,779,724,269,264,0,1
2025/05/23/15:06:05.981884,8,1748005565,981510639,,1000,144,195,76,109,102,71,55,58,1000,285,0,961,999,999,999,999,779,722,269,264,0,1
2025/05/23/15:06:05.992126,9,1748005565,991681575,,1000,144,195,76,108,102,71,55,57,1000,285,0,960,999,999,999,999,779,722,269,263,0,1
2025/05/23/15:06:06.001935,10,1748005566,1625776,,1000,144,195,76,108,102,71,55,57,1000,285,0,959,999,999,999,999,779,722,269,263,0,1
2025/05/23/15:06:06.011928,11,1748005566,11631250,,1000,144,195,76,108,102,71,55,57,1000,284,0,959,999,999,999,999,779,722,269,261,0,1
2025/05/23/15:06:06.021920,12,1748005566,21515369,,1000,144,195,76,108,102,70,55,57,1000,283,0,958,999,999,999,999,779,722,269,260,0,1
2025/05/23/15:06:06.031935,13,1748005566,31574010,,1000,144,195,76,108,102,70,54,57,1000,282,0,957,999,999,999,999,778,722,269,259,0,1
2025/05/23/15:06:06.041837,14,1748005566,41490793,,1000,144,194,76,108,102,70,54,56,1000,281,0,955,999,999,999,999,778,721,269,259,0,1
2025/05/23/15:06:06.051844,15,1748005566,51477670,,1000,144,194,76,108,102,70,54,56,1000,281,0,955,999,999,999,999,778,721,269,259,0,1
2025/05/23/15:06:06.061808,16,1748005566,61522722,,1000,144,194,76,108,102,70,54,56,1000,280,0,955,999,999,999,999,778,721,270,259,0,1
2025/05/23/15:06:06.072049,17,1748005566,71618556,,1000,144,194,76,108,102,70,54,56,1000,279,0,954,999,999,999,999,778,721,270,259,0,1
2025/05/23/15:06:06.082095,18,1748005566,81631660,,1000,144,194,76,108,102,70,54,56,1000,279,0,954,999,999,999,999,778,721,270,259,0,1
2025/05/23/15:06:06.091971,19,1748005566,91527462,,1000,144,195,75,108,101,70,54,60,1000,275,0,954,999,999,999,999,777,721,270,269,0,1
2025/05/23/15:06:06.101951,20,1748005566,101617097,,1000,144,195,75,108,101,71,54,64,1000,272,0,955,999,999,999,999,777,721,274,276,0,1
2025/05/23/15:06:06.111792,21,1748005566,111521959,,1000,144,196,75,108,101,71,54,68,1000,269,0,957,999,999,999,999,775,721,276,276,0,1
2025/05/23/15:06:06.121904,22,1748005566,121537208,,1000,144,197,75,108,101,71,54,70,1000,268,0,960,999,999,999,999,774,721,274,272,0,1
2025/05/23/15:06:06.131785,23,1748005566,131486415,,1000,144,197,75,108,101,71,54,71,1000,267,0,965,999,999,999,999,774,721,274,270,0,1
2025/05/23/15:06:06.141891,24,1748005566,141521453,,1000,144,197,75,108,101,71,53,73,1000,264,0,968,999,999,999,999,773,721,274,267,0,1
2025/05/23/15:06:06.151798,25,1748005566,151507854,,1000,144,197,75,108,101,70,53,73,1000,263,0,968,999,999,999,999,773,721,276,266,0,1
2025/05/23/15:06:06.161780,26,1748005566,161487579,,1000,144,197,75,108,101,71,53,74,1000,262,0,968,999,999,999,999,773,721,276,266,0,1
2025/05/23/15:06:06.171878,27,1748005566,171556949,,1000,144,197,75,108,101,70,53,75,1000,262,0,969,999,999,999,999,772,721,276,265,0,1
2025/05/23/15:06:06.181790,28,1748005566,181470394,,1000,144,196,75,108,101,70,53,75,1000,261,0,968,999,999,999,999,772,720,276,264,0,1
2025/05/23/15:06:06.191823,29,1748005566,191500425,,1000,144,196,75,108,101,70,53,75,1000,261,0,968,999,999,999,999,773,720,274,264,0,1
2025/05/23/15:06:06.202071,30,1748005566,201636791,,1000,144,196,74,108,101,70,53,76,1000,260,0,967,999,999,999,999,773,720,274,264,0,1
2025/05/23/15:06:06.211913,31,1748005566,211540222,,1000,144,196,74,108,101,70,52,76,1000,260,0,967,999,999,999,999,773,720,276,263,0,1
2025/05/23/15:06:06.222001,32,1748005566,221574306,,1000,144,196,74,108,101,70,52,77,1000,260,0,967,999,999,999,999,773,719,274,262,0,1
2025/05/23/15:06:06.232363,33,1748005566,231705188,,1000,144,196,74,108,101,70,52,78,1000,259,0,967,999,999,999,999,773,720,276,262,0,1
2025/05/23/15:06:06.242028,34,1748005566,241629600,,1000,144,196,74,108,101,70,52,78,1000,259,0,967,999,999,999,999,772,720,276,263,0,1
2025/05/23/15:06:06.251989,35,1748005566,251591205,,1000,144,195,74,108,101,70,52,79,1000,259,0,966,999,999,999,999,772,720,276,263,0,1
2025/05/23/15:06:06.262034,36,1748005566,261609554,,1000,144,196,74,108,101,70,52,80,1000,258,0,965,999,999,999,999,772,720,274,263,0,1
2025/05/23/15:06:06.271935,37,1748005566,271588087,,1000,144,195,74,108,101,70,52,80,1000,258,0,962,999,999,999,999,772,720,274,263,0,1
2025/05/23/15:06:06.281820,38,1748005566,281502008,,1000,144,195,74,108,101,70,52,80,1000,258,0,959,999,999,999,999,771,720,274,264,0,1
2025/05/23/15:06:06.291861,39,1748005566,291501760,,1000,144,195,74,107,101,70,52,81,1000,258,0,957,999,999,999,999,771,720,274,263,0,1
2025/05/23/15:06:06.301968,40,1748005566,301471471,,1000,144,195,74,108,101,70,52,81,1000,258,0,956,999,999,999,999,771,720,274,263,0,1
2025/05/23/15:06:06.311871,41,1748005566,311552286,,1000,144,195,74,108,101,70,51,82,1000,257,0,955,999,999,999,999,770,720,274,263,0,1
2025/05/23/15:06:06.321832,42,1748005566,321511268,,1000,144,195,74,108,101,70,51,83,1000,257,0,952,999,999,999,999,770,720,276,263,0,1
2025/05/23/15:06:06.331765,43,1748005566,331490039,,1000,144,195,74,108,101,70,51,83,1000,257,0,951,999,999,999,999,770,720,274,262,0,1
2025/05/23/15:06:06.341945,44,1748005566,341558218,,1000,143,195,74,107,101,70,51,84,1000,257,0,951,999,999,999,999,770,720,274,262,0,1
2025/05/23/15:06:06.352039,45,1748005566,351629734,,1000,143,195,74,107,101,70,51,84,1000,257,0,951,999,999,999,999,770,720,274,262,0,1
2025/05/23/15:06:06.362009,46,1748005566,361557006,,1000,144,195,74,107,101,70,51,85,1000,257,0,951,999,999,999,999,769,720,276,262,0,1
2025/05/23/15:06:06.372083,47,1748005566,371651649,,1000,143,195,74,107,101,70,51,85,1000,257,0,950,999,999,999,999,769,719,276,262,0,1
2025/05/23/15:06:06.382211,48,1748005566,381639957,,1000,143,195,74,107,101,70,51,86,1000,258,0,949,999,999,999,999,769,719,276,263,0,1
2025/05/23/15:06:06.391909,49,1748005566,391553878,,1000,144,195,74,107,101,70,51,86,1000,258,0,949,999,999,999,999,769,719,276,263,0,1
2025/05/23/15:06:06.402050,50,1748005566,401559591,,1000,144,195,74,107,101,70,51,87,1000,258,0,949,999,999,999,999,769,719,278,263,0,1
2025/05/23/15:06:06.412106,51,1748005566,411618471,,1000,144,196,74,107,101,70,51,87,1000,259,0,948,999,999,999,999,769,719,278,263,0,1
2025/05/23/15:06:06.422134,52,1748005566,421657085,,1000,144,196,74,108,101,70,51,88,1000,260,0,947,999,999,999,999,769,719,278,262,0,1
2025/05/23/15:06:06.432106,53,1748005566,431665897,,1000,144,196,74,108,101,71,50,89,1000,261,0,947,999,999,999,999,769,719,280,263,0,1
2025/05/23/15:06:06.442216,54,1748005566,441690206,,1000,144,198,74,108,101,71,50,90,1000,262,0,947,999,999,999,999,768,720,280,263,0,1
2025/05/23/15:06:06.472065,55,1748005566,471559762,,1000,144,200,74,109,101,71,50,91,1000,264,0,947,999,999,999,999,768,721,280,263,0,1
2025/05/23/15:06:06.482105,56,1748005566,481652259,,1000,144,201,74,109,101,71,50,91,1000,265,0,945,999,999,999,999,767,721,282,264,0,1
2025/05/23/15:06:06.491959,57,1748005566,491544723,,1000,144,201,73,109,101,72,50,92,1000,266,0,941,999,999,999,999,767,722,282,264,0,1
2025/05/23/15:06:06.502111,58,1748005566,501635313,,1000,144,202,73,109,101,72,50,92,1000,267,0,938,999,999,999,999,767,724,282,264,0,1
2025/05/23/15:06:06.511958,59,1748005566,511549234,,1000,144,204,73,110,101,72,50,93,1000,268,0,937,999,999,999,999,767,722,282,264,0,1
2025/05/23/15:06:07.142088,60,1748005567,141657829,,1000,144,200,60,104,83,68,41,66,1000,187,0,969,999,999,999,999,707,710,263,306,0,1
2025/05/23/15:06:07.152257,61,1748005567,151785373,,1000,144,199,59,104,82,68,41,65,1000,187,0,967,999,999,999,999,704,709,265,307,0,1
2025/05/23/15:06:07.162310,62,1748005567,161755084,,1000,144,199,59,104,81,67,40,64,1000,187,0,964,999,999,999,999,701,709,267,307,0,1
2025/05/23/15:06:07.172213,63,1748005567,171700239,,1000,144,199,58,104,78,67,40,62,1000,186,9,961,999,999,999,999,698,709,269,304,0,1
2025/05/23/15:06:07.182368,64,1748005567,181806087,,1000,144,198,57,103,77,67,39,61,1000,186,31,960,999,999,999,999,694,709,269,301,0,1
2025/05/23/15:06:07.192258,65,1748005567,191733837,,1000,144,198,57,103,77,67,39,61,1000,186,31,960,999,999,999,999,694,709,269,301,0,1
2025/05/23/15:06:07.202356,66,1748005567,201783180,,1000,144,198,56,102,74,67,37,59,1000,185,83,960,999,999,999,999,689,708,269,293,0,1
2025/05/23/15:06:07.212133,67,1748005567,211680173,,1000,144,198,56,101,73,66,37,58,1000,184,112,962,999,999,999,999,686,706,269,288,0,1
2025/05/23/15:06:07.222374,68,1748005567,221751213,,1000,143,198,55,101,71,66,36,56,1000,184,142,965,999,999,999,999,683,706,267,281,0,1
2025/05/23/15:06:07.232344,69,1748005567,231845617,,1000,143,198,55,100,70,65,35,55,1000,184,173,964,999,999,999,999,680,705,265,275,0,1
2025/05/23/15:06:07.241987,70,1748005567,241572141,,1000,143,198,55,99,68,65,34,53,1000,184,208,961,999,999,999,999,677,705,265,269,0,1
2025/05/23/15:06:07.252412,71,1748005567,251761913,,1000,143,198,54,97,65,62,32,49,1000,183,284,958,999,999,999,999,671,705,265,259,0,1
2025/05/23/15:06:07.262065,72,1748005567,261682510,,1000,143,198,54,95,63,60,31,47,1000,182,321,959,999,999,999,999,668,706,263,256,0,1
2025/05/23/15:06:07.272055,73,1748005567,271630287,,1000,143,197,53,92,60,58,29,44,1000,182,366,958,999,999,999,999,665,710,265,254,0,1
2025/05/23/15:06:07.281970,74,1748005567,281590700,,1000,142,197,53,89,59,56,27,43,1000,181,400,957,999,999,999,999,662,713,269,253,0,1
2025/05/23/15:06:07.292167,75,1748005567,291600704,,1000,142,197,53,87,56,54,26,42,1000,180,434,957,999,999,999,999,660,716,272,254,0,1
2025/05/23/15:06:07.301910,76,1748005567,301578521,,1000,142,196,53,84,54,52,25,40,1000,179,468,956,999,999,999,999,657,719,276,253,0,1
2025/05/23/15:06:07.311929,77,1748005567,311530351,,1000,142,195,52,81,51,50,23,39,1000,178,494,955,999,999,999,999,655,722,282,252,0,1
2025/05/23/15:06:07.322197,78,1748005567,321700334,,1000,141,195,52,79,50,49,22,38,1000,177,513,957,999,999,999,999,652,725,288,249,0,1
2025/05/23/15:06:07.331994,79,1748005567,331583023,,1000,141,194,52,77,48,48,21,37,1000,175,528,959,999,999,999,999,650,728,292,246,0,1
2025/05/23/15:06:07.341858,80,1748005567,341541528,,1000,141,194,52,75,47,48,20,37,1000,173,540,960,999,999,999,999,648,730,296,242,0,1
2025/05/23/15:06:07.351872,81,1748005567,351500272,,1000,141,193,52,74,46,47,20,36,1000,172,549,958,999,999,999,999,646,731,296,239,0,1
2025/05/23/15:06:07.361810,82,1748005567,361498594,,1000,140,193,51,73,45,46,19,36,1000,170,555,958,999,999,999,999,645,731,296,237,0,1
2025/05/23/15:06:07.372204,83,1748005567,371624946,,1000,140,192,51,72,44,46,19,35,1000,168,559,959,999,999,999,999,643,730,296,235,0,1
2025/05/23/15:06:07.381916,84,1748005567,381542205,,1000,140,192,51,71,43,45,18,34,1000,166,563,959,999,999,999,999,641,728,298,232,0,1
2025/05/23/15:06:07.391768,85,1748005567,391499519,,1000,140,191,51,70,43,45,18,33,1000,165,567,959,999,999,999,999,640,727,300,230,0,1
2025/05/23/15:06:07.401806,86,1748005567,401462078,,1000,139,190,51,69,42,45,17,33,1000,164,569,959,999,999,999,999,638,727,300,228,0,1
2025/05/23/15:06:07.412014,87,1748005567,411558151,,1000,139,190,51,68,41,44,17,33,1000,163,569,960,999,999,999,999,637,727,302,225,0,1
2025/05/23/15:06:07.422244,88,1748005567,421715259,,1000,139,189,51,68,41,44,16,32,1000,162,564,960,999,999,999,999,635,727,304,223,0,1
2025/05/23/15:06:07.431979,89,1748005567,431621074,,1000,139,189,51,67,40,43,16,32,1000,161,560,961,999,999,999,999,634,727,306,221,0,1
2025/05/23/15:06:07.442595,90,1748005567,441819906,,1000,138,188,51,66,40,43,16,32,1000,160,556,963,999,999,999,999,633,726,306,217,0,1
2025/05/23/15:06:07.452837,91,1748005567,452302694,,1000,138,187,51,65,41,43,16,32,1000,159,551,967,999,999,999,999,631,726,306,214,0,1
2025/05/23/15:06:07.462337,92,1748005567,461762905,,1000,138,187,51,65,41,43,16,32,1000,159,551,967,999,999,999,999,631,726,306,214,0,1
2025/05/23/15:06:07.472384,93,1748005567,471707105,,1000,138,186,51,64,43,42,17,31,1000,158,529,967,999,999,999,999,627,729,307,204,0,1
2025/05/23/15:06:07.482253,94,1748005567,481693029,,1000,137,185,51,64,44,42,18,31,1000,157,512,971,999,999,999,999,626,730,309,199,0,1
2025/05/23/15:06:07.492088,95,1748005567,491651773,,1000,137,185,51,64,44,42,18,31,1000,157,512,971,999,999,999,999,626,730,309,199,0,1
2025/05/23/15:06:07.502880,96,1748005567,502236843,,1000,137,183,52,63,49,41,20,30,1000,154,476,973,999,999,999,999,623,731,313,186,0,1
2025/05/23/15:06:07.512890,97,1748005567,511905908,,1000,136,182,52,63,51,41,20,30,1000,153,459,976,999,999,999,999,621,729,315,181,0,1
2025/05/23/15:06:07.523018,98,1748005567,522460222,,1000,136,181,53,63,55,40,21,30,1000,152,444,980,999,999,999,999,620,727,321,176,0,1
2025/05/23/15:06:07.532205,99,1748005567,531669855,,1000,136,180,53,62,58,40,22,30,1000,151,430,976,999,999,999,999,619,725,327,174,0,1
2025/05/23/15:06:07.542070,100,1748005567,541662693,,1000,135,179,54,62,64,40,25,31,1000,152,387,938,999,999,999,999,616,720,339,182,0,1
2025/05/23/15:06:07.552209,101,1748005567,551734447,,1000,135,179,55,62,67,40,27,32,1000,152,356,935,999,999,999,999,615,718,341,199,0,1
2025/05/23/15:06:07.562129,102,1748005567,561589479,,1000,135,178,55,63,70,39,29,32,1000,154,325,934,999,999,999,999,614,717,345,225,0,1
2025/05/23/15:06:07.572121,103,1748005567,571630001,,1000,135,177,56,64,73,39,30,34,1000,155,297,935,999,999,999,999,613,716,345,270,0,1
2025/05/23/15:06:07.582171,104,1748005567,581624031,,1000,135,177,57,65,75,39,30,35,1000,158,274,936,999,999,999,999,612,715,343,333,0,1
2025/05/23/15:06:07.591937,105,1748005567,591572761,,1000,135,177,58,65,77,40,30,35,1000,160,256,923,999,999,999,999,612,715,339,396,0,1
2025/05/23/15:06:07.602218,106,1748005567,601704359,,1000,135,177,58,65,78,40,30,36,1000,164,237,917,999,999,999,999,610,715,331,460,0,1
2025/05/23/15:06:07.612053,107,1748005567,611618041,,1000,134,176,59,66,79,41,30,36,1000,167,224,919,999,999,999,999,609,716,323,500,0,1
2025/05/23/15:06:07.622181,108,1748005567,621635675,,1000,134,176,59,66,81,41,31,37,1000,171,211,918,999,999,999,999,608,716,319,538,0,1
2025/05/23/15:06:07.632031,109,1748005567,631619691,,1000,134,175,60,67,82,42,31,37,1000,176,198,917,999,999,999,999,608,717,313,578,0,1
2025/05/23/15:06:07.642389,110,1748005567,641793012,,1000,134,175,60,68,84,44,32,37,1000,182,184,920,999,999,999,999,607,719,307,620,0,1
2025/05/23/15:06:07.652261,111,1748005567,651660919,,1000,134,175,61,69,86,45,32,38,1000,189,171,921,999,999,999,999,606,721,304,659,0,1
2025/05/23/15:06:07.662213,112,1748005567,661693096,,1000,134,175,62,70,88,47,33,38,1000,197,160,918,999,999,999,999,605,724,300,692,0,1
2025/05/23/15:06:07.672144,113,1748005567,671669006,,1000,134,175,63,71,89,48,33,39,1000,206,151,903,999,999,999,999,605,727,298,717,0,1
2025/05/23/15:06:07.681789,114,1748005567,681536912,,1000,133,176,63,71,90,50,33,39,1000,218,144,885,999,999,999,999,604,729,296,737,0,1
2025/05/23/15:06:07.691912,115,1748005567,691555261,,1000,133,176,64,72,91,52,33,39,1000,235,139,878,999,999,999,999,603,731,294,754,0,1
2025/05/23/15:06:07.701833,116,1748005567,701501131,,1000,133,176,64,73,93,54,33,39,1000,258,133,872,999,999,999,999,602,733,292,770,0,1
2025/05/23/15:06:07.731923,117,1748005567,731508016,,1000,134,177,65,75,96,60,34,39,1000,342,123,848,999,999,999,999,599,736,292,795,0,1
