time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:22:59.484855,1,1748006579,484223604,,1000,132,177,49,85,41,79,2,77,1000,70,0,953,999,999,999,999,577,704,237,67,0,0
2025/05/23/15:22:59.494357,2,1748006579,494028329,,1000,132,238,48,84,42,78,0,71,1000,71,0,977,999,999,999,999,591,706,241,39,0,0
2025/05/23/15:22:59.504262,3,1748006579,503991127,,1000,132,238,48,84,42,78,0,71,1000,71,0,977,999,999,999,999,591,706,241,39,0,0
2025/05/23/15:22:59.514300,4,1748006579,514018297,,1000,132,238,48,84,42,78,0,71,1000,71,0,977,999,999,999,999,591,706,241,39,0,0
2025/05/23/15:22:59.524580,5,1748006579,524165153,,1000,132,238,48,84,42,78,0,71,1000,71,0,977,999,999,999,999,591,706,241,38,0,0
2025/05/23/15:22:59.534584,6,1748006579,534117698,,1000,132,239,48,84,42,78,0,71,1000,71,0,977,999,999,999,999,590,706,241,38,0,0
2025/05/23/15:22:59.544539,7,1748006579,544160604,,1000,132,239,48,84,42,77,0,71,1000,71,0,977,999,999,999,999,590,708,241,38,0,0
2025/05/23/15:22:59.554466,8,1748006579,554099559,,1000,132,239,48,84,42,78,0,71,1000,71,0,976,999,999,999,999,589,708,241,37,0,0
2025/05/23/15:22:59.564613,9,1748006579,564172506,,1000,132,239,48,84,42,78,0,70,1000,72,0,977,999,999,999,999,589,708,241,37,0,0
2025/05/23/15:22:59.575716,10,1748006579,574398279,,1000,132,239,48,84,42,77,0,70,1000,72,0,977,999,999,999,999,589,709,241,37,0,0
2025/05/23/15:22:59.584523,11,1748006579,584088325,,1000,132,240,48,84,42,77,0,71,1000,72,0,977,999,999,999,999,589,710,241,36,0,0
2025/05/23/15:22:59.594522,12,1748006579,594131708,,1000,132,240,48,84,42,77,0,70,1000,72,0,977,999,999,999,999,588,709,241,36,0,0
2025/05/23/15:22:59.604556,13,1748006579,604107856,,1000,132,240,48,84,42,77,0,70,1000,72,0,977,999,999,999,999,588,709,241,36,0,0
2025/05/23/15:22:59.614645,14,1748006579,614051342,,1000,132,240,47,84,42,77,0,71,1000,71,0,977,999,999,999,999,588,709,239,35,0,0
2025/05/23/15:22:59.624667,15,1748006579,624134540,,1000,132,239,47,84,42,77,0,71,1000,71,0,976,999,999,999,999,588,709,239,35,0,0
2025/05/23/15:22:59.634615,16,1748006579,634103298,,1000,132,238,47,84,42,77,0,70,1000,71,0,976,999,999,999,999,588,709,241,34,0,0
2025/05/23/15:22:59.644467,17,1748006579,644087076,,1000,132,238,47,84,42,77,0,70,1000,71,0,977,999,999,999,999,587,709,241,34,0,0
2025/05/23/15:22:59.654581,18,1748006579,654117822,,1000,132,238,47,84,42,77,0,70,1000,70,0,978,999,999,999,999,587,709,241,33,0,0
2025/05/23/15:22:59.664429,19,1748006579,664065837,,1000,132,238,47,84,42,77,0,70,1000,70,0,978,999,999,999,999,587,708,241,33,0,0
2025/05/23/15:22:59.674946,20,1748006579,674210548,,1000,132,238,47,84,42,77,0,70,1000,70,0,978,999,999,999,999,587,708,241,33,0,0
2025/05/23/15:22:59.684663,21,1748006579,684185028,,1000,132,237,47,84,42,77,0,70,1000,70,0,977,999,999,999,999,586,708,241,33,0,0
2025/05/23/15:22:59.694726,22,1748006579,694130659,,1000,132,237,47,84,42,77,0,70,1000,69,0,976,999,999,999,999,586,708,241,32,0,0
2025/05/23/15:22:59.704423,23,1748006579,704013824,,1000,132,237,47,84,42,77,0,70,1000,69,0,975,999,999,999,999,586,708,241,32,0,0
2025/05/23/15:22:59.714644,24,1748006579,714094638,,1000,132,237,47,84,42,77,0,70,1000,69,0,976,999,999,999,999,586,708,241,32,0,0
2025/05/23/15:22:59.724615,25,1748006579,724151372,,1000,132,236,47,84,42,77,0,70,1000,69,0,975,999,999,999,999,586,708,241,31,0,0
2025/05/23/15:22:59.734598,26,1748006579,734085798,,1000,132,236,47,84,41,77,0,70,1000,68,0,975,999,999,999,999,586,706,241,31,0,0
2025/05/23/15:22:59.744452,27,1748006579,744107007,,1000,132,235,47,84,41,77,0,70,1000,68,0,975,999,999,999,999,586,706,241,31,0,0
2025/05/23/15:22:59.754591,28,1748006579,754100322,,1000,132,235,47,84,41,77,0,70,1000,68,0,975,999,999,999,999,586,706,241,31,0,0
2025/05/23/15:22:59.764776,29,1748006579,764122724,,1000,132,234,47,84,41,77,0,70,1000,68,0,975,999,999,999,999,585,705,241,31,0,0
2025/05/23/15:22:59.775085,30,1748006579,774237871,,1000,132,234,47,84,42,77,0,70,1000,68,0,974,999,999,999,999,585,705,241,31,0,0
2025/05/23/15:22:59.784400,31,1748006579,784068584,,1000,132,234,47,84,41,77,0,70,1000,68,0,974,999,999,999,999,586,705,241,31,0,0
2025/05/23/15:22:59.794472,32,1748006579,794067621,,1000,132,233,47,84,41,77,0,70,1000,68,0,973,999,999,999,999,586,705,241,31,0,0
2025/05/23/15:22:59.804325,33,1748006579,804066658,,1000,132,233,47,84,41,76,0,70,1000,68,0,972,999,999,999,999,586,704,239,30,0,0
2025/05/23/15:22:59.814343,34,1748006579,814011096,,1000,132,232,47,84,41,76,0,70,1000,67,0,971,999,999,999,999,586,704,239,30,0,0
2025/05/23/15:22:59.824420,35,1748006579,824044227,,1000,132,232,47,84,41,76,0,70,1000,67,0,970,999,999,999,999,586,704,239,30,0,0
2025/05/23/15:22:59.834402,36,1748006579,834101200,,1000,132,232,47,84,41,76,0,70,1000,67,0,970,999,999,999,999,586,705,239,31,0,0
2025/05/23/15:22:59.844343,37,1748006579,844018697,,1000,132,231,47,84,41,76,0,70,1000,66,0,970,999,999,999,999,586,704,241,31,0,0
2025/05/23/15:22:59.854318,38,1748006579,854046106,,1000,132,231,47,84,41,76,0,70,1000,66,0,970,999,999,999,999,586,704,241,31,0,0
2025/05/23/15:22:59.864400,39,1748006579,864002704,,1000,132,231,47,84,41,76,0,70,1000,66,0,971,999,999,999,999,586,704,241,30,0,0
2025/05/23/15:22:59.874406,40,1748006579,874042272,,1000,132,231,47,84,41,76,0,70,1000,66,0,971,999,999,999,999,586,704,241,30,0,0
2025/05/23/15:22:59.884243,41,1748006579,883980989,,1000,132,229,47,84,41,77,0,70,1000,66,0,972,999,999,999,999,587,703,239,29,0,0
2025/05/23/15:22:59.894384,42,1748006579,893990516,,1000,132,228,47,84,41,77,0,70,1000,66,0,972,999,999,999,999,587,703,239,29,0,0
2025/05/23/15:22:59.904316,43,1748006579,904031038,,1000,132,228,47,84,41,76,0,70,1000,66,0,972,999,999,999,999,587,703,239,29,0,0
2025/05/23/15:22:59.914287,44,1748006579,914002656,,1000,132,227,47,84,41,76,0,70,1000,66,0,972,999,999,999,999,587,703,239,29,0,0
2025/05/23/15:22:59.924315,45,1748006579,924003124,,1000,132,226,47,84,41,76,0,70,1000,66,0,975,999,999,999,999,587,702,239,29,0,0
2025/05/23/15:22:59.934337,46,1748006579,934033393,,1000,132,225,47,84,41,76,0,70,1000,65,0,979,999,999,999,999,587,702,239,29,0,0
2025/05/23/15:22:59.944384,47,1748006579,944006204,,1000,132,225,47,84,41,76,0,70,1000,65,0,982,999,999,999,999,588,702,239,29,0,0
2025/05/23/15:22:59.954435,48,1748006579,954138517,,1000,132,223,47,84,41,76,0,69,1000,65,0,982,999,999,999,999,587,701,237,28,0,0
2025/05/23/15:22:59.964324,49,1748006579,964006185,,1000,132,223,47,84,41,76,0,69,1000,65,0,982,999,999,999,999,588,701,237,28,0,0
2025/05/23/15:22:59.974420,50,1748006579,973995208,,1000,132,223,47,84,41,76,0,70,1000,64,0,983,999,999,999,999,587,701,237,28,0,0
2025/05/23/15:22:59.984390,51,1748006579,984019279,,1000,132,223,47,84,41,76,0,70,1000,64,0,983,999,999,999,999,587,701,237,27,0,0
2025/05/23/15:22:59.994383,52,1748006579,993982553,,1000,132,222,47,84,41,76,0,69,1000,64,0,985,999,999,999,999,587,701,237,27,0,0
2025/05/23/15:23:00.004376,53,1748006580,3989696,,1000,132,222,47,84,41,76,0,69,1000,64,0,978,999,999,999,999,587,701,237,27,0,0
2025/05/23/15:23:00.014764,54,1748006580,14143943,,1000,132,222,47,84,41,76,0,70,1000,64,0,971,999,999,999,999,587,701,237,26,0,0
2025/05/23/15:23:00.044400,55,1748006580,44006586,,1000,132,220,47,84,41,76,0,70,1000,63,0,966,999,999,999,999,587,700,237,25,0,0
