time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:01:01.292377,1,1748008861,291594266,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.301923,2,1748008861,301454067,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.311898,3,1748008861,311392307,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.321642,4,1748008861,321362972,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.331844,5,1748008861,331322908,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.341776,6,1748008861,341334819,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.351866,7,1748008861,351311206,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.361806,8,1748008861,361409902,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.371761,9,1748008861,371379375,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.381810,10,1748008861,381453514,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.391585,11,1748008861,391315937,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.401876,12,1748008861,401358366,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.411893,13,1748008861,411446094,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.421673,14,1748008861,421289920,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.431617,15,1748008861,431286573,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.441623,16,1748008861,441296100,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.451805,17,1748008861,451273918,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.461812,18,1748008861,461395740,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.471697,19,1748008861,471344232,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.481703,20,1748008861,481365680,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.491879,21,1748008861,491396903,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.501835,22,1748008861,501374006,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.511906,23,1748008861,511483192,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.521657,24,1748008861,521259069,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.531571,25,1748008861,531305551,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.541670,26,1748008861,541307210,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.551888,27,1748008861,551416397,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.562049,28,1748008861,561389684,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.571745,29,1748008861,571301221,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.581565,30,1748008861,581296920,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.592047,31,1748008861,591469526,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.601984,32,1748008861,601523160,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.611555,33,1748008861,611309289,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.621677,34,1748008861,621292114,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.631653,35,1748008861,631336212,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.641948,36,1748008861,641479730,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.651727,37,1748008861,651350975,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.662174,38,1748008861,661510467,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.671616,39,1748008861,671331644,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.681740,40,1748008861,681327104,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.691718,41,1748008861,691387414,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
2025/05/23/16:01:01.701824,42,1748008861,701401710,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,0,0
