time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:21:31.984562,1,1748006491,983863115,,1000,113,145,46,74,26,54,8,83,1000,120,0,936,999,999,840,999,642,762,224,73,1,1
2025/05/23/15:21:31.994328,2,1748006491,993716478,,1000,112,138,42,68,22,36,5,72,1000,112,0,999,999,999,848,999,693,744,192,0,1,1
2025/05/23/15:21:32.004227,3,1748006492,3710269,,1000,112,139,42,68,22,36,5,72,1000,112,0,999,999,999,853,999,693,743,194,0,1,1
2025/05/23/15:21:32.013933,4,1748006492,13546943,,1000,112,139,42,68,22,35,5,72,1000,112,0,999,999,999,857,999,693,743,194,0,1,1
2025/05/23/15:21:32.023928,5,1748006492,23517131,,1000,112,139,42,68,22,35,5,72,1000,112,0,999,999,999,857,999,692,743,194,0,1,1
2025/05/23/15:21:32.034090,6,1748006492,33578157,,1000,112,139,41,68,22,36,5,72,1000,112,0,999,999,999,857,999,692,743,196,0,1,1
2025/05/23/15:21:32.044517,7,1748006492,43824672,,1000,112,139,41,68,22,36,5,72,1000,111,0,999,999,999,858,999,692,743,198,0,1,1
2025/05/23/15:21:32.054065,8,1748006492,53574562,,1000,112,139,42,68,22,36,5,72,1000,111,0,999,999,999,859,999,692,743,198,0,1,1
2025/05/23/15:21:32.063945,9,1748006492,63544273,,1000,112,139,42,68,22,35,5,72,1000,111,0,999,999,999,860,999,692,743,198,0,1,1
2025/05/23/15:21:32.074025,10,1748006492,73607921,,1000,112,139,42,67,22,36,5,72,1000,111,0,999,999,999,861,999,691,742,198,0,1,1
2025/05/23/15:21:32.084014,11,1748006492,83627700,,1000,112,139,42,67,22,35,5,72,1000,111,0,999,999,999,863,999,691,742,198,0,1,1
2025/05/23/15:21:32.094217,12,1748006492,93676090,,1000,112,139,42,68,22,35,5,72,1000,111,0,999,999,999,863,999,690,742,196,0,1,1
2025/05/23/15:21:32.104065,13,1748006492,103661060,,1000,112,139,42,68,22,35,5,72,1000,110,0,999,999,999,863,999,690,742,198,0,1,1
2025/05/23/15:21:32.114066,14,1748006492,113579988,,1000,112,139,42,68,22,35,5,72,1000,110,0,999,999,999,861,999,690,742,198,0,1,1
2025/05/23/15:21:32.123924,15,1748006492,123496532,,1000,112,139,41,68,22,35,5,72,1000,110,0,999,999,999,859,999,690,741,198,0,1,1
2025/05/23/15:21:32.133960,16,1748006492,133590459,,1000,112,139,41,68,22,35,5,72,1000,110,0,999,999,999,858,999,690,741,198,0,1,1
2025/05/23/15:21:32.144099,17,1748006492,143593072,,1000,112,139,41,68,22,35,4,72,1000,109,0,999,999,999,857,999,689,741,198,0,1,1
2025/05/23/15:21:32.153897,18,1748006492,153540611,,1000,112,139,42,68,22,35,4,72,1000,109,0,999,999,999,857,999,689,741,198,0,1,1
2025/05/23/15:21:32.164056,19,1748006492,163546562,,1000,112,139,42,67,22,35,4,72,1000,109,0,999,999,999,856,999,689,740,198,0,1,1
2025/05/23/15:21:32.174171,20,1748006492,173564672,,1000,112,139,41,67,22,35,4,72,1000,109,0,999,999,999,854,999,689,741,200,0,1,1
2025/05/23/15:21:32.183918,21,1748006492,183504104,,1000,112,138,41,68,22,35,4,72,1000,108,0,999,999,999,852,999,689,740,198,0,1,1
2025/05/23/15:21:32.194124,22,1748006492,193593502,,1000,112,138,41,67,22,35,4,72,1000,108,0,999,999,999,851,999,688,740,198,0,1,1
2025/05/23/15:21:32.204171,23,1748006492,203552961,,1000,112,138,41,67,22,35,4,72,1000,108,0,999,999,999,850,999,688,739,198,0,1,1
2025/05/23/15:21:32.214201,24,1748006492,213661670,,1000,112,138,41,67,22,35,4,72,1000,108,0,999,999,999,850,999,688,739,198,0,1,1
2025/05/23/15:21:32.224122,25,1748006492,223580598,,1000,112,138,42,67,22,35,4,72,1000,107,0,999,999,999,847,999,688,739,200,0,1,1
2025/05/23/15:21:32.233947,26,1748006492,233561515,,1000,112,138,41,67,22,35,4,72,1000,108,0,999,999,999,846,999,688,739,200,0,1,1
2025/05/23/15:21:32.243907,27,1748006492,243496417,,1000,112,138,41,67,22,35,4,72,1000,107,0,999,999,999,846,999,688,737,202,0,1,1
2025/05/23/15:21:32.253948,28,1748006492,253526449,,1000,112,138,41,67,22,35,4,72,1000,107,0,999,999,999,847,999,687,737,202,0,1,1
2025/05/23/15:21:32.263860,29,1748006492,263485193,,1000,112,138,42,67,22,35,4,72,1000,107,0,999,999,999,847,999,687,736,202,0,1,1
2025/05/23/15:21:32.273872,30,1748006492,273504495,,1000,112,138,42,67,22,35,4,72,1000,107,0,999,999,999,847,999,687,736,202,0,1,1
2025/05/23/15:21:32.283965,31,1748006492,283542156,,1000,112,138,41,67,22,35,4,72,1000,106,0,999,999,999,845,999,687,736,202,0,1,1
2025/05/23/15:21:32.293994,32,1748006492,293594598,,1000,112,138,41,67,22,35,4,71,1000,105,0,999,999,999,838,999,687,736,202,0,1,1
2025/05/23/15:21:32.303989,33,1748006492,303519487,,1000,112,138,41,67,22,35,4,71,1000,105,0,999,999,999,832,999,687,736,202,0,1,1
2025/05/23/15:21:32.313871,34,1748006492,313493490,,1000,112,138,41,66,22,34,4,71,1000,105,0,999,999,999,827,999,687,736,202,0,1,1
2025/05/23/15:21:32.323953,35,1748006492,323488473,,1000,112,138,41,67,22,34,4,71,1000,104,0,999,999,999,819,999,688,736,202,0,1,1
2025/05/23/15:21:32.334114,36,1748006492,333605051,,1000,112,138,41,67,22,34,4,71,1000,104,0,999,999,999,810,999,688,736,202,0,1,1
2025/05/23/15:21:32.344121,37,1748006492,343573570,,1000,112,138,41,67,22,34,4,71,1000,103,0,999,999,999,807,999,688,736,202,0,1,1
2025/05/23/15:21:32.353858,38,1748006492,353508234,,1000,112,137,41,67,22,34,4,71,1000,103,0,999,999,999,808,999,688,736,202,0,1,1
2025/05/23/15:21:32.363979,39,1748006492,363533258,,1000,112,138,41,67,22,34,4,71,1000,103,0,999,999,999,806,999,688,735,202,0,1,1
2025/05/23/15:21:32.374022,40,1748006492,373573064,,1000,112,138,41,67,22,34,4,71,1000,102,0,999,999,999,804,999,688,735,202,0,1,1
2025/05/23/15:21:32.384006,41,1748006492,383650779,,1000,112,137,41,67,22,34,4,71,1000,102,0,999,999,999,803,999,688,735,200,0,1,1
2025/05/23/15:21:32.394139,42,1748006492,393615722,,1000,112,137,41,66,22,34,4,71,1000,102,0,999,999,999,809,999,688,734,202,0,1,1
2025/05/23/15:21:32.404031,43,1748006492,403550148,,1000,112,137,41,66,22,34,3,71,1000,102,0,999,999,999,819,999,688,734,202,0,1,1
2025/05/23/15:21:32.413923,44,1748006492,413527011,,1000,112,137,41,67,22,34,3,71,1000,102,0,999,999,999,831,999,687,734,204,0,1,1
2025/05/23/15:21:32.424338,45,1748006492,423592805,,1000,112,137,41,67,22,34,3,71,1000,101,0,999,999,999,843,999,687,734,204,0,1,1
2025/05/23/15:21:32.434060,46,1748006492,433669090,,1000,112,137,41,67,22,34,3,71,1000,101,0,999,999,999,852,999,687,733,204,0,1,1
2025/05/23/15:21:32.444024,47,1748006492,443612575,,1000,112,138,41,66,22,34,3,71,1000,101,0,999,999,999,856,999,686,733,202,0,1,1
2025/05/23/15:21:32.453932,48,1748006492,453517913,,1000,112,138,41,66,22,34,3,71,1000,100,0,999,999,999,861,999,686,732,204,0,1,1
2025/05/23/15:21:32.464052,49,1748006492,463585376,,1000,112,138,41,66,22,34,3,71,1000,100,0,999,999,999,867,999,686,732,204,0,1,1
2025/05/23/15:21:32.474093,50,1748006492,473629713,,1000,112,138,41,66,22,34,3,71,1000,100,0,999,999,999,867,999,686,732,204,0,1,1
2025/05/23/15:21:32.483891,51,1748006492,483522415,,1000,112,138,41,66,22,34,3,71,1000,100,0,999,999,999,880,999,685,732,204,0,1,1
2025/05/23/15:21:32.494178,52,1748006492,493602752,,1000,112,138,41,66,22,34,3,71,1000,99,0,999,999,999,882,999,685,732,204,0,1,1
2025/05/23/15:21:32.503892,53,1748006492,503554344,,1000,112,138,41,66,22,34,3,71,1000,99,0,999,999,999,882,999,685,732,204,0,1,1
2025/05/23/15:21:32.513929,54,1748006492,513550996,,1000,111,138,41,66,22,34,3,71,1000,99,0,999,999,999,883,999,685,733,204,0,1,1
2025/05/23/15:21:32.544014,55,1748006492,543486356,,1000,111,138,41,66,22,34,3,71,1000,98,0,999,999,999,890,999,685,733,204,0,1,1
