time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:01:32.803903,1,1748005292,803475856,,1000,128,157,29,113,76,74,0,84,1000,336,0,999,999,999,931,999,831,694,317,115,1,0
2025/05/23/15:01:32.813823,2,1748005292,813421964,,1000,127,144,29,107,72,67,0,78,1000,368,0,999,999,999,929,999,822,681,292,55,1,0
2025/05/23/15:01:32.823942,3,1748005292,823508262,,1000,127,144,29,106,72,67,0,78,1000,368,0,999,999,999,934,999,823,681,292,55,1,0
2025/05/23/15:01:32.834183,4,1748005292,833511114,,1000,127,144,29,106,72,67,0,78,1000,368,0,999,999,999,934,999,823,681,292,55,1,0
2025/05/23/15:01:32.843965,5,1748005292,843480825,,1000,127,143,29,107,72,67,0,78,1000,367,0,999,999,999,943,999,823,681,292,54,1,0
2025/05/23/15:01:32.853744,6,1748005292,853427648,,1000,127,143,29,106,72,67,0,78,1000,367,0,999,999,999,944,999,823,681,292,53,1,0
2025/05/23/15:01:32.863842,7,1748005292,863443851,,1000,127,143,29,107,72,67,0,78,1000,367,0,999,999,999,943,999,824,681,292,53,1,0
2025/05/23/15:01:32.873726,8,1748005292,873341083,,1000,127,143,29,107,72,67,0,78,1000,366,0,999,999,999,941,999,824,681,292,54,1,0
2025/05/23/15:01:32.884124,9,1748005292,883536100,,1000,127,142,28,106,72,67,0,78,1000,366,0,999,999,999,939,999,824,680,290,54,1,0
2025/05/23/15:01:32.893754,10,1748005292,893386125,,1000,127,142,29,106,72,67,0,78,1000,366,0,999,999,999,938,999,825,680,288,54,1,0
2025/05/23/15:01:32.903718,11,1748005292,903363227,,1000,127,142,29,106,72,66,0,78,1000,365,0,999,999,999,939,999,825,680,288,54,1,0
2025/05/23/15:01:32.913596,12,1748005292,913316249,,1000,127,142,29,106,72,66,0,78,1000,365,0,999,999,999,940,999,825,680,288,53,1,0
2025/05/23/15:01:32.923817,13,1748005292,923282146,,1000,127,142,29,106,72,66,0,78,1000,364,0,999,999,999,941,999,825,679,288,54,1,0
2025/05/23/15:01:32.933699,14,1748005292,933335542,,1000,127,142,28,106,72,66,0,78,1000,363,0,999,999,999,939,999,825,680,288,53,1,0
2025/05/23/15:01:32.944211,15,1748005292,943584918,,1000,127,141,28,106,72,66,0,78,1000,362,0,999,999,999,936,999,825,680,288,52,1,0
2025/05/23/15:01:32.953793,16,1748005292,953367948,,1000,127,141,28,106,72,66,0,78,1000,361,0,999,999,999,935,999,825,679,288,52,1,0
2025/05/23/15:01:32.963815,17,1748005292,963320493,,1000,127,141,28,106,72,66,0,78,1000,360,0,999,999,999,934,999,825,679,288,52,1,0
2025/05/23/15:01:32.973688,18,1748005292,973363637,,1000,127,141,29,106,72,66,0,78,1000,359,0,999,999,999,934,999,825,679,288,52,1,0
2025/05/23/15:01:32.983719,19,1748005292,983361244,,1000,127,141,28,106,72,66,0,78,1000,358,0,999,999,999,933,999,825,680,288,52,1,0
2025/05/23/15:01:32.993813,20,1748005292,993390321,,1000,127,141,28,106,71,66,0,78,1000,358,0,999,999,999,933,999,824,680,288,53,1,0
2025/05/23/15:01:33.003835,21,1748005293,3400802,,1000,127,141,29,106,71,66,0,77,1000,357,0,999,999,999,932,999,824,679,288,53,1,0
2025/05/23/15:01:33.013997,22,1748005293,13524532,,1000,127,141,28,106,71,66,0,77,1000,356,0,999,999,999,931,999,824,679,288,52,1,0
2025/05/23/15:01:33.023828,23,1748005293,23433208,,1000,127,141,28,106,71,66,0,77,1000,356,0,999,999,999,932,999,824,679,286,52,1,0
2025/05/23/15:01:33.033791,24,1748005293,33431529,,1000,127,141,28,105,71,66,0,78,1000,356,0,999,999,999,933,999,824,679,288,52,1,0
2025/05/23/15:01:33.044011,25,1748005293,43481349,,1000,127,141,28,105,71,66,0,78,1000,356,0,999,999,999,934,999,824,679,286,52,1,0
2025/05/23/15:01:33.053749,26,1748005293,53402185,,1000,127,141,28,105,71,66,0,78,1000,356,0,999,999,999,936,999,824,678,286,52,1,0
2025/05/23/15:01:33.063962,27,1748005293,63353300,,1000,127,141,28,105,71,66,0,78,1000,356,0,999,999,999,938,999,824,679,286,52,1,0
2025/05/23/15:01:33.073756,28,1748005293,73390483,,1000,127,141,28,105,71,66,0,78,1000,356,0,999,999,999,943,999,824,679,286,53,1,0
2025/05/23/15:01:33.083784,29,1748005293,83401679,,1000,127,140,28,105,71,66,0,78,1000,356,0,999,999,999,947,999,824,679,286,53,1,0
2025/05/23/15:01:33.093680,30,1748005293,93376874,,1000,127,140,28,105,71,65,0,78,1000,355,0,999,999,999,949,999,823,679,286,53,1,0
2025/05/23/15:01:33.103841,31,1748005293,103398799,,1000,127,140,28,105,71,65,0,78,1000,355,0,999,999,999,949,999,823,679,286,53,1,0
2025/05/23/15:01:33.114075,32,1748005293,113587617,,1000,127,140,28,105,71,65,0,78,1000,355,0,999,999,999,949,999,823,678,286,53,1,0
2025/05/23/15:01:33.123764,33,1748005293,123307228,,1000,127,140,28,105,71,65,0,78,1000,355,0,999,999,999,948,999,823,678,286,52,1,0
2025/05/23/15:01:33.133934,34,1748005293,133431911,,1000,127,140,28,105,71,65,0,78,1000,355,0,999,999,999,947,999,823,677,286,51,1,0
2025/05/23/15:01:33.144081,35,1748005293,143446445,,1000,127,140,28,105,71,65,0,78,1000,355,0,999,999,999,941,999,822,677,286,50,1,0
2025/05/23/15:01:33.153792,36,1748005293,153417587,,1000,127,140,28,105,71,65,0,78,1000,354,0,999,999,999,934,999,823,678,286,50,1,0
2025/05/23/15:01:33.163698,37,1748005293,163332462,,1000,127,140,28,104,71,65,0,78,1000,355,0,999,999,999,930,999,823,678,286,50,1,0
2025/05/23/15:01:33.173836,38,1748005293,173372268,,1000,127,140,28,104,71,65,0,78,1000,355,0,999,999,999,932,999,822,677,284,49,1,0
2025/05/23/15:01:33.183984,39,1748005293,183440446,,1000,127,139,28,104,70,65,0,78,1000,355,0,999,999,999,933,999,822,677,284,49,1,0
2025/05/23/15:01:33.193717,40,1748005293,193376541,,1000,127,139,28,104,71,65,0,78,1000,354,0,999,999,999,933,999,822,678,286,48,1,0
2025/05/23/15:01:33.203875,41,1748005293,203363656,,1000,127,139,28,104,71,65,0,78,1000,354,0,999,999,999,933,999,822,677,284,48,1,0
2025/05/23/15:01:33.213929,42,1748005293,213433504,,1000,127,139,28,104,70,65,0,78,1000,353,0,999,999,999,934,999,822,677,284,47,1,0
2025/05/23/15:01:33.223716,43,1748005293,223388195,,1000,127,139,28,104,71,65,0,78,1000,353,0,999,999,999,935,999,822,677,286,47,1,0
2025/05/23/15:01:33.233669,44,1748005293,233335018,,1000,127,139,28,104,71,65,0,78,1000,352,0,999,999,999,936,999,821,677,286,47,1,0
2025/05/23/15:01:33.243720,45,1748005293,243337869,,1000,127,139,29,104,70,65,0,78,1000,351,0,999,999,999,938,999,821,677,284,47,1,0
2025/05/23/15:01:33.253605,46,1748005293,253313064,,1000,127,139,29,104,70,65,0,78,1000,350,0,999,999,999,938,999,821,677,284,47,1,0
2025/05/23/15:01:33.263609,47,1748005293,263291120,,1000,127,139,28,104,70,65,0,78,1000,350,0,999,999,999,936,999,821,677,284,47,1,0
2025/05/23/15:01:33.273688,48,1748005293,273314714,,1000,127,138,28,104,70,65,0,78,1000,349,0,999,999,999,935,999,821,678,284,48,1,0
2025/05/23/15:01:33.284029,49,1748005293,283450603,,1000,127,138,28,104,70,65,0,78,1000,349,0,999,999,999,934,999,821,677,284,48,1,0
2025/05/23/15:01:33.293785,50,1748005293,293375968,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,934,999,821,677,284,48,1,0
2025/05/23/15:01:33.303937,51,1748005293,303462028,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,935,999,821,677,284,48,1,0
2025/05/23/15:01:33.313650,52,1748005293,313318490,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,936,999,821,677,284,48,1,0
2025/05/23/15:01:33.323853,53,1748005293,323364019,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,937,999,821,677,284,47,1,0
2025/05/23/15:01:33.333829,54,1748005293,333440303,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,939,999,821,677,284,48,1,0
2025/05/23/15:01:33.363798,55,1748005293,363331794,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,940,999,821,678,284,49,1,0
2025/05/23/15:01:33.373816,56,1748005293,373406410,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,941,999,821,677,284,49,1,0
2025/05/23/15:01:33.383826,57,1748005293,383393526,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,941,999,821,677,284,48,1,0
2025/05/23/15:01:33.393964,58,1748005293,393517255,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,941,999,821,677,284,47,1,0
2025/05/23/15:01:33.403822,59,1748005293,403383731,,1000,127,138,28,104,70,64,0,78,1000,349,0,999,999,999,941,999,820,677,284,47,1,0
2025/05/23/15:01:34.033847,60,1748005294,33377647,,1000,128,146,30,103,74,70,0,91,1000,254,0,962,999,999,999,999,789,677,345,79,1,0
2025/05/23/15:01:34.043889,61,1748005294,43360948,,1000,128,147,30,103,74,70,0,94,1000,251,0,953,999,999,999,999,787,677,343,87,1,0
2025/05/23/15:01:34.053846,62,1748005294,53462028,,1000,128,147,30,103,74,70,0,96,1000,250,0,951,999,999,999,999,785,677,339,94,1,0
2025/05/23/15:01:34.063813,63,1748005294,63370227,,1000,128,148,30,104,74,70,0,98,1000,249,0,951,999,999,999,999,784,675,337,107,1,0
2025/05/23/15:01:34.073615,64,1748005294,73309183,,1000,128,149,30,104,75,71,0,101,1000,248,0,948,999,999,999,999,783,675,337,134,1,0
2025/05/23/15:01:34.083936,65,1748005294,83530664,,1000,129,150,30,104,75,71,0,103,1000,247,0,945,999,999,999,999,781,675,335,182,1,0
2025/05/23/15:01:34.093802,66,1748005294,93400239,,1000,129,151,30,104,75,71,0,105,1000,245,0,943,999,999,999,999,779,675,335,250,1,0
2025/05/23/15:01:34.103860,67,1748005294,103426218,,1000,129,152,30,104,76,71,0,107,1000,245,0,941,999,999,999,999,777,675,333,331,1,0
2025/05/23/15:01:34.114068,68,1748005294,113507509,,1000,128,154,30,104,77,72,0,108,1000,244,0,937,999,999,999,999,775,674,331,404,1,0
2025/05/23/15:01:34.123767,69,1748005294,123448371,,1000,128,155,30,104,77,72,0,110,1000,243,0,935,999,999,999,999,773,673,329,464,1,0
2025/05/23/15:01:34.133639,70,1748005294,133341550,,1000,129,157,30,104,77,72,0,112,1000,242,0,932,999,999,999,999,772,673,327,514,1,0
2025/05/23/15:01:34.143626,71,1748005294,143323898,,1000,129,160,30,105,77,72,0,113,1000,241,0,929,999,999,999,999,770,673,325,556,1,0
2025/05/23/15:01:34.153913,72,1748005294,153486967,,1000,128,165,30,106,78,72,0,115,1000,241,0,927,999,999,999,999,767,672,323,600,1,0
