time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:21:16.377265,1,1748006476,376678943,,1000,119,111,48,74,39,63,19,93,1000,27,0,963,999,999,999,999,610,787,280,0,1,1,1
2025/05/23/15:21:16.387119,2,1748006476,386738777,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,777,280,0,1,1,1
2025/05/23/15:21:16.396958,3,1748006476,396619796,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,777,280,0,1,1,1
2025/05/23/15:21:16.406870,4,1748006476,406546115,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,777,280,0,1,1,1
2025/05/23/15:21:16.416833,5,1748006476,416539907,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,776,278,0,1,1,1
2025/05/23/15:21:16.427039,6,1748006476,426634788,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,776,278,0,1,1,1
2025/05/23/15:21:16.437116,7,1748006476,436599254,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,776,278,0,1,1,1
2025/05/23/15:21:16.446825,8,1748006476,446518898,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,777,280,0,1,1,1
2025/05/23/15:21:16.456944,9,1748006476,456520795,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,609,777,280,0,1,1,1
2025/05/23/15:21:16.467031,10,1748006476,466579437,,1000,118,116,47,74,37,59,18,91,1000,32,0,999,999,999,999,999,609,776,280,0,1,1,1
2025/05/23/15:21:16.477283,11,1748006476,476679325,,1000,118,116,47,74,37,59,18,90,1000,33,0,999,999,999,999,999,609,776,278,0,1,1,1
2025/05/23/15:21:16.486981,12,1748006476,486491441,,1000,118,116,47,74,37,59,18,90,1000,33,0,999,999,999,999,999,609,776,278,0,1,1,1
2025/05/23/15:21:16.496940,13,1748006476,496530294,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,610,777,280,0,1,1,1
2025/05/23/15:21:16.507067,14,1748006476,506714582,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,610,777,280,0,1,1,1
2025/05/23/15:21:16.516840,15,1748006476,516542196,,1000,118,116,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,610,777,280,0,1,1,1
2025/05/23/15:21:16.527175,16,1748006476,526675701,,1000,118,117,47,74,37,59,18,90,1000,32,0,999,999,999,999,999,610,776,278,0,1,1,1
