time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:51:17.673098,1,1748011877,672574520,,1000,651,725,544,452,725,630,376,189,1000,318,76,842,999,999,999,999,323,560,153,163,0,1,0
2025/05/23/16:51:17.682821,2,1748011877,682399511,,1000,646,721,533,451,718,626,370,193,1000,303,67,834,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.693012,3,1748011877,692433834,,1000,646,721,533,452,718,626,370,193,1000,303,67,834,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.702619,4,1748011877,702342748,,1000,646,721,533,452,718,626,370,193,1000,303,67,834,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.712703,5,1748011877,712303400,,1000,646,721,533,452,718,626,370,193,1000,303,67,834,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.722666,6,1748011877,722355604,,1000,646,721,533,452,718,626,370,193,1000,303,67,833,999,999,999,999,324,561,159,161,0,1,0
2025/05/23/16:51:17.732681,7,1748011877,732331752,,1000,646,721,533,451,718,626,370,193,1000,303,67,833,999,999,999,999,324,561,159,161,0,1,0
2025/05/23/16:51:17.742950,8,1748011877,742454528,,1000,646,721,533,451,718,626,370,193,1000,302,67,831,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.752807,9,1748011877,752454280,,1000,646,722,533,451,718,625,370,193,1000,302,67,830,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.762717,10,1748011877,762354612,,1000,646,721,532,451,718,625,370,193,1000,302,67,828,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.772610,11,1748011877,772319555,,1000,646,721,532,451,718,625,370,193,1000,302,67,829,999,999,999,999,324,561,155,161,0,1,0
2025/05/23/16:51:17.782595,12,1748011877,782305955,,1000,646,721,532,451,718,625,370,193,1000,302,67,829,999,999,999,999,324,561,155,161,0,1,0
2025/05/23/16:51:17.793311,13,1748011877,792732954,,1000,646,721,532,451,718,625,370,193,1000,302,67,829,999,999,999,999,324,561,155,161,0,1,0
2025/05/23/16:51:17.802640,14,1748011877,802334070,,1000,646,721,532,451,718,625,370,193,1000,302,67,828,999,999,999,999,324,561,155,161,0,1,0
2025/05/23/16:51:17.812580,15,1748011877,812305688,,1000,646,721,532,451,718,625,370,193,1000,302,67,828,999,999,999,999,324,561,155,161,0,1,0
2025/05/23/16:51:17.822805,16,1748011877,822391748,,1000,646,721,532,451,718,625,370,193,1000,302,67,828,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.832746,17,1748011877,832367658,,1000,646,721,532,451,718,625,370,193,1000,302,67,828,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.842848,18,1748011877,842341423,,1000,646,721,532,451,718,625,370,193,1000,302,67,828,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.852763,19,1748011877,852385997,,1000,646,721,532,451,718,625,370,193,1000,302,67,829,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.863012,20,1748011877,862409830,,1000,646,721,532,451,718,625,370,193,1000,302,66,829,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.872682,21,1748011877,872325897,,1000,646,721,532,451,718,625,370,193,1000,302,66,829,999,999,999,999,324,561,155,161,0,1,0
2025/05/23/16:51:17.883065,22,1748011877,882479667,,1000,645,721,532,451,717,625,370,193,1000,302,66,828,999,999,999,999,324,561,155,161,0,1,0
2025/05/23/16:51:17.893083,23,1748011877,892487525,,1000,645,721,532,451,717,625,370,193,1000,302,66,829,999,999,999,999,324,561,155,160,0,1,0
2025/05/23/16:51:17.902759,24,1748011877,902451992,,1000,645,720,532,451,717,625,370,193,1000,302,66,829,999,999,999,999,324,561,157,160,0,1,0
2025/05/23/16:51:17.912707,25,1748011877,912269592,,1000,645,720,532,451,717,625,370,194,1000,301,66,828,999,999,999,999,324,561,157,161,0,1,0
2025/05/23/16:51:17.922820,26,1748011877,922306299,,1000,645,720,532,451,717,625,370,194,1000,301,66,827,999,999,999,999,324,562,157,160,0,1,0
2025/05/23/16:51:17.932856,27,1748011877,932412862,,1000,645,720,531,451,717,625,370,193,1000,301,66,827,999,999,999,999,324,561,155,160,0,1,0
2025/05/23/16:51:17.942814,28,1748011877,942386865,,1000,645,720,531,451,717,625,370,194,1000,301,66,827,999,999,999,999,324,561,155,160,0,1,0
