time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:50:42.203638,1,1748011842,203131675,,1000,505,865,228,725,588,758,251,410,1000,54,2,950,999,999,999,999,602,511,300,117,0,1,0
2025/05/23/16:50:42.213619,2,1748011842,213080406,,1000,506,863,226,725,579,756,246,408,1000,46,0,941,999,999,999,999,588,511,296,114,0,1,0
2025/05/23/16:50:42.223471,3,1748011842,223140001,,1000,506,863,226,726,579,757,246,408,1000,46,0,940,999,999,999,999,588,511,296,113,0,1,0
2025/05/23/16:50:42.233710,4,1748011842,233110666,,1000,506,863,226,725,579,757,245,408,1000,45,0,941,999,999,999,999,588,511,296,113,0,1,0
2025/05/23/16:50:42.243705,5,1748011842,243207216,,1000,506,863,226,725,579,757,245,408,1000,45,0,941,999,999,999,999,588,511,296,113,0,1,0
2025/05/23/16:50:42.253688,6,1748011842,253163814,,1000,506,863,226,725,579,757,245,408,1000,45,0,941,999,999,999,999,588,511,296,113,0,1,0
2025/05/23/16:50:42.264737,7,1748011842,264040946,,1000,506,863,226,725,579,757,245,408,1000,45,0,941,999,999,999,999,587,511,296,113,0,1,0
2025/05/23/16:50:42.273753,8,1748011842,273252248,,1000,506,862,226,725,579,757,245,408,1000,45,0,941,999,999,999,999,587,511,296,112,0,1,0
2025/05/23/16:50:42.283661,9,1748011842,283152818,,1000,506,863,226,725,579,757,245,408,1000,45,0,941,999,999,999,999,587,511,294,113,0,1,0
2025/05/23/16:50:42.293545,10,1748011842,293093204,,1000,506,863,226,725,578,756,245,407,1000,46,0,940,999,999,999,999,587,511,296,113,0,1,0
2025/05/23/16:50:42.303853,11,1748011842,303155660,,1000,506,863,226,725,579,756,245,407,1000,45,0,940,999,999,999,999,587,511,296,113,0,1,0
2025/05/23/16:50:42.313533,12,1748011842,313083887,,1000,506,864,226,725,579,756,245,407,1000,45,0,940,999,999,999,999,586,511,296,113,0,1,0
2025/05/23/16:50:42.323353,13,1748011842,322945117,,1000,506,863,226,725,579,756,245,407,1000,45,0,939,999,999,999,999,586,511,296,112,0,1,0
2025/05/23/16:50:42.333418,14,1748011842,332987308,,1000,505,863,226,725,579,756,245,407,1000,45,0,940,999,999,999,999,586,511,296,112,0,1,0
2025/05/23/16:50:42.343530,15,1748011842,343035936,,1000,505,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,511,296,113,0,1,0
2025/05/23/16:50:42.353630,16,1748011842,353061676,,1000,506,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,511,294,113,0,1,0
2025/05/23/16:50:42.363412,17,1748011842,362977266,,1000,506,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,511,294,112,0,1,0
2025/05/23/16:50:42.373621,18,1748011842,373100280,,1000,506,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,511,296,112,0,1,0
2025/05/23/16:50:42.383320,19,1748011842,382953882,,1000,505,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,510,294,112,0,1,0
2025/05/23/16:50:42.393677,20,1748011842,393139362,,1000,505,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,510,294,112,0,1,0
2025/05/23/16:50:42.403915,21,1748011842,403164625,,1000,505,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,510,294,112,0,1,0
2025/05/23/16:50:42.413513,22,1748011842,413075208,,1000,505,863,226,725,578,756,245,407,1000,45,0,940,999,999,999,999,586,511,294,113,0,1,0
2025/05/23/16:50:42.423543,23,1748011842,423050642,,1000,505,863,226,725,578,756,245,407,1000,45,0,939,999,999,999,999,585,511,294,113,0,1,0
2025/05/23/16:50:42.433442,24,1748011842,432987451,,1000,505,862,226,726,578,756,245,407,1000,45,0,939,999,999,999,999,585,511,292,113,0,1,0
2025/05/23/16:50:42.443393,25,1748011842,442984819,,1000,505,863,225,726,578,756,245,407,1000,45,0,939,999,999,999,999,585,510,294,113,0,1,0
2025/05/23/16:50:42.453518,26,1748011842,453016281,,1000,505,863,225,726,577,756,245,407,1000,45,0,939,999,999,999,999,585,510,292,113,0,1,0
2025/05/23/16:50:42.463401,27,1748011842,463026523,,1000,505,863,225,725,577,756,245,407,1000,45,0,940,999,999,999,999,584,511,292,113,0,1,0
2025/05/23/16:50:42.473295,28,1748011842,472962856,,1000,505,863,225,725,577,756,245,406,1000,45,0,939,999,999,999,999,584,511,294,113,0,1,0
2025/05/23/16:50:42.483405,29,1748011842,483067989,,1000,505,863,224,726,577,756,245,406,1000,45,0,940,999,999,999,999,584,511,292,113,0,1,0
2025/05/23/16:50:42.493353,30,1748011842,492942094,,1000,505,862,224,725,576,756,245,406,1000,44,0,939,999,999,999,999,584,511,294,112,0,1,0
2025/05/23/16:50:42.503860,31,1748011842,503175020,,1000,505,863,224,726,576,756,245,406,1000,44,0,939,999,999,999,999,584,511,294,112,0,1,0
2025/05/23/16:50:42.513336,32,1748011842,513052463,,1000,505,863,224,725,576,756,245,406,1000,44,0,939,999,999,999,999,584,511,294,112,0,1,0
2025/05/23/16:50:42.523594,33,1748011842,523073434,,1000,505,862,223,725,576,756,244,406,1000,44,0,939,999,999,999,999,584,511,292,112,0,1,0
2025/05/23/16:50:42.533199,34,1748011842,532913446,,1000,505,863,223,725,576,756,244,406,1000,44,0,939,999,999,999,999,584,511,292,112,0,1,0
2025/05/23/16:50:42.543333,35,1748011842,542903661,,1000,505,863,223,725,576,756,244,406,1000,44,0,939,999,999,999,999,584,511,294,112,0,1,0
2025/05/23/16:50:42.553684,36,1748011842,553121328,,1000,505,863,223,726,576,756,244,406,1000,44,0,939,999,999,999,999,584,511,294,112,0,1,0
2025/05/23/16:50:42.563413,37,1748011842,563001632,,1000,505,863,223,726,576,755,244,406,1000,44,0,939,999,999,999,999,584,511,296,112,0,1,0
2025/05/23/16:50:42.573831,38,1748011842,573195219,,1000,505,862,223,726,575,755,244,405,1000,44,0,939,999,999,999,999,583,511,294,112,0,1,0
2025/05/23/16:50:42.583270,39,1748011842,582966804,,1000,505,862,223,725,575,755,244,406,1000,44,0,939,999,999,999,999,583,511,294,113,0,1,0
2025/05/23/16:50:42.593337,40,1748011842,592982530,,1000,505,862,223,725,575,755,244,406,1000,44,0,939,999,999,999,999,583,511,294,112,0,1,0
2025/05/23/16:50:42.603438,41,1748011842,603048563,,1000,505,862,223,725,575,755,244,406,1000,44,0,939,999,999,999,999,583,511,294,112,0,1,0
2025/05/23/16:50:42.613700,42,1748011842,613141536,,1000,505,862,223,725,575,755,244,405,1000,44,0,939,999,999,999,999,583,511,294,112,0,1,0
2025/05/23/16:50:42.623682,43,1748011842,623115539,,1000,505,862,223,725,575,754,244,405,1000,44,0,939,999,999,999,999,583,511,292,112,0,1,0
2025/05/23/16:50:42.633565,44,1748011842,633070945,,1000,505,862,223,725,575,755,244,405,1000,44,0,939,999,999,999,999,583,511,292,112,0,1,0
2025/05/23/16:50:42.643409,45,1748011842,643002033,,1000,505,862,223,725,575,755,244,405,1000,44,0,939,999,999,999,999,583,511,292,112,0,1,0
2025/05/23/16:50:42.653485,46,1748011842,652957439,,1000,505,863,223,725,575,755,244,405,1000,43,0,940,999,999,999,999,583,510,292,112,0,1,0
2025/05/23/16:50:42.663392,47,1748011842,663005352,,1000,505,863,223,725,574,755,244,405,1000,43,0,940,999,999,999,999,583,510,292,112,0,1,0
2025/05/23/16:50:42.673469,48,1748011842,672959089,,1000,505,862,223,725,574,755,244,405,1000,43,0,940,999,999,999,999,583,510,292,112,0,1,0
2025/05/23/16:50:42.683219,49,1748011842,682930946,,1000,505,862,223,725,574,755,244,405,1000,43,0,940,999,999,999,999,583,510,292,112,0,1,0
2025/05/23/16:50:42.693380,50,1748011842,693007946,,1000,505,862,223,725,574,755,244,405,1000,43,0,940,999,999,999,999,583,510,292,112,0,1,0
2025/05/23/16:50:42.703269,51,1748011842,702984094,,1000,505,863,223,725,574,754,244,405,1000,43,0,942,999,999,999,999,583,511,292,112,0,1,0
2025/05/23/16:50:42.713322,52,1748011842,712949514,,1000,505,862,223,725,574,754,244,405,1000,43,0,942,999,999,999,999,583,510,290,112,0,1,0
2025/05/23/16:50:42.723289,53,1748011842,722925662,,1000,505,862,223,725,574,754,244,405,1000,43,0,941,999,999,999,999,583,510,290,112,0,1,0
2025/05/23/16:50:42.733484,54,1748011842,733077526,,1000,505,862,223,724,574,754,244,405,1000,43,0,942,999,999,999,999,582,511,292,112,0,1,0
2025/05/23/16:50:42.763423,55,1748011842,762961864,,1000,506,862,223,724,575,754,244,405,1000,43,0,944,999,999,999,999,582,511,292,111,0,1,0
