time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/14:57:40.749031,1,1748005060,748443603,,1000,118,171,31,80,42,31,0,57,1000,0,0,993,999,999,999,999,850,579,192,107,0,0,0
2025/05/23/14:57:40.759226,2,1748005060,758672952,,1000,116,166,31,74,36,31,0,53,1000,0,0,997,999,999,999,999,833,587,245,87,0,0,0
2025/05/23/14:57:40.768613,3,1748005060,768335342,,1000,116,166,31,74,36,31,0,53,1000,0,0,997,999,999,999,999,833,588,245,86,0,0,0
2025/05/23/14:57:40.778917,4,1748005060,778326511,,1000,116,165,31,73,36,31,0,53,1000,0,0,997,999,999,999,999,833,588,245,86,0,0,0
2025/05/23/14:57:40.788691,5,1748005060,788332223,,1000,116,165,31,73,36,31,0,53,1000,0,0,997,999,999,999,999,833,588,245,86,0,0,0
2025/05/23/14:57:40.798759,6,1748005060,798435211,,1000,116,165,31,73,36,31,0,53,1000,0,0,997,999,999,999,999,833,587,245,85,0,0,0
2025/05/23/14:57:40.809082,7,1748005060,808413982,,1000,116,165,31,73,36,31,0,53,1000,0,0,997,999,999,999,999,832,588,245,85,0,0,0
2025/05/23/14:57:40.818760,8,1748005060,818331718,,1000,116,165,31,73,36,31,0,53,1000,0,0,996,999,999,999,999,832,588,245,85,0,0,0
2025/05/23/14:57:40.828844,9,1748005060,828387737,,1000,116,165,31,73,36,31,0,53,1000,0,0,995,999,999,999,999,832,588,245,85,0,0,0
2025/05/23/14:57:40.838953,10,1748005060,838451623,,1000,116,165,31,73,36,31,0,53,1000,0,0,994,999,999,999,999,832,588,245,84,0,0,0
2025/05/23/14:57:40.849036,11,1748005060,848474740,,1000,116,165,31,73,36,31,0,53,1000,0,0,994,999,999,999,999,832,588,245,84,0,0,0
2025/05/23/14:57:40.858843,12,1748005060,858336448,,1000,116,165,31,73,36,31,0,53,1000,0,0,994,999,999,999,999,832,588,245,84,0,0,0
2025/05/23/14:57:40.868728,13,1748005060,868377923,,1000,116,165,31,73,36,31,0,53,1000,0,0,994,999,999,999,999,832,588,245,84,0,0,0
