time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:06:43.160870,1,1748005603,160248279,,1000,151,271,88,125,103,108,78,128,1000,23,0,999,999,999,999,999,618,741,247,112,0,1,0
2025/05/23/15:06:43.170474,2,1748005603,170020103,,1000,149,211,88,113,90,95,70,124,1000,0,0,999,999,999,999,999,619,754,189,69,0,1,0
2025/05/23/15:06:43.180976,3,1748005603,180328607,,1000,149,210,88,113,90,95,70,124,1000,0,0,999,999,999,999,999,620,754,191,69,0,1,0
2025/05/23/15:06:43.190164,4,1748005603,189904928,,1000,149,210,88,113,90,95,70,124,1000,0,0,999,999,999,999,999,620,752,191,69,0,1,0
2025/05/23/15:06:43.200383,5,1748005603,200010538,,1000,149,210,87,113,90,95,70,124,1000,0,0,999,999,999,999,999,620,751,191,68,0,1,0
2025/05/23/15:06:43.210296,6,1748005603,209881544,,1000,149,209,87,113,90,95,70,124,1000,0,0,999,999,999,999,999,620,751,191,67,0,1,0
2025/05/23/15:06:43.220262,7,1748005603,219902276,,1000,149,209,87,113,90,95,70,124,1000,0,0,999,999,999,999,999,620,751,189,67,0,1,0
2025/05/23/15:06:43.230631,8,1748005603,230121374,,1000,149,209,87,113,90,95,70,124,1000,0,0,999,999,999,999,999,620,750,189,67,0,1,0
2025/05/23/15:06:43.240384,9,1748005603,239948511,,1000,149,208,87,113,90,95,70,124,1000,0,0,999,999,999,999,999,621,750,189,67,0,1,0
2025/05/23/15:06:43.250213,10,1748005603,249920845,,1000,149,207,87,113,90,95,69,124,1000,0,0,999,999,999,999,999,621,749,189,67,0,1,0
2025/05/23/15:06:43.260216,11,1748005603,259903907,,1000,149,207,87,112,89,95,69,124,1000,0,0,999,999,999,999,999,621,749,189,67,0,1,0
2025/05/23/15:06:43.270144,12,1748005603,269877672,,1000,149,207,87,112,89,95,69,124,1000,0,0,999,999,999,999,999,621,749,189,67,0,1,0
2025/05/23/15:06:43.280192,13,1748005603,279888391,,1000,149,207,87,112,89,95,69,124,1000,0,0,999,999,999,999,999,621,749,189,66,0,1,0
2025/05/23/15:06:43.290163,14,1748005603,289850950,,1000,149,206,87,112,89,94,69,124,1000,0,0,999,999,999,999,999,621,749,189,66,0,1,0
2025/05/23/15:06:43.300153,15,1748005603,299860000,,1000,149,206,87,112,89,95,69,124,1000,0,0,999,999,999,999,999,621,748,189,66,0,1,0
2025/05/23/15:06:43.310172,16,1748005603,309866905,,1000,149,205,87,112,89,95,69,124,1000,0,0,999,999,999,999,999,622,748,189,66,0,1,0
2025/05/23/15:06:43.320284,17,1748005603,319897890,,1000,149,205,87,112,89,94,69,124,1000,0,0,999,999,999,999,999,622,748,187,66,0,1,0
2025/05/23/15:06:43.330276,18,1748005603,329884767,,1000,149,205,87,112,89,94,69,124,1000,0,0,999,999,999,999,999,623,747,187,66,0,1,0
2025/05/23/15:06:43.340098,19,1748005603,339826583,,1000,149,205,87,112,89,94,69,124,1000,0,0,999,999,999,999,999,623,747,189,65,0,1,0
2025/05/23/15:06:43.350194,20,1748005603,349909067,,1000,149,205,87,112,89,94,69,124,1000,0,0,999,999,999,999,999,623,747,189,65,0,1,0
2025/05/23/15:06:43.360353,21,1748005603,359855175,,1000,149,204,87,112,89,94,69,124,1000,0,0,999,999,999,999,999,623,747,189,64,0,1,0
2025/05/23/15:06:43.370267,22,1748005603,369933843,,1000,149,204,86,112,89,94,69,123,1000,0,0,999,999,999,999,999,623,747,187,64,0,1,0
2025/05/23/15:06:43.380377,23,1748005603,379997253,,1000,149,204,86,112,89,94,69,123,1000,0,0,999,999,999,999,999,623,747,187,64,0,1,0
2025/05/23/15:06:43.390532,24,1748005603,389974355,,1000,149,204,86,112,89,94,69,124,1000,0,0,999,999,999,999,999,623,746,187,63,0,1,0
2025/05/23/15:06:43.400478,25,1748005603,399965763,,1000,149,205,86,112,89,94,69,123,1000,0,0,999,999,999,999,999,624,746,189,63,0,1,0
2025/05/23/15:06:43.410274,26,1748005603,409943580,,1000,149,206,86,112,89,94,69,123,1000,0,0,998,999,999,999,999,624,746,189,63,0,1,0
2025/05/23/15:06:43.420370,27,1748005603,419922590,,1000,149,207,86,112,89,94,68,123,1000,0,0,989,999,999,999,999,624,745,189,63,0,1,0
2025/05/23/15:06:43.430597,28,1748005603,430083513,,1000,149,209,86,111,89,94,68,123,1000,0,0,965,999,999,999,999,624,745,191,63,0,1,0
2025/05/23/15:06:43.440571,29,1748005603,440041780,,1000,149,212,86,112,89,94,68,123,1000,0,0,935,999,999,999,999,624,744,191,63,0,1,0
2025/05/23/15:06:43.450450,30,1748005603,449994087,,1000,148,215,86,112,89,94,68,123,1000,0,0,922,999,999,999,999,623,744,192,64,0,1,0
2025/05/23/15:06:43.460434,31,1748005603,459942817,,1000,148,219,86,112,90,94,68,123,1000,0,0,917,999,999,999,999,623,743,194,65,0,1,0
2025/05/23/15:06:43.470398,32,1748005603,469929218,,1000,148,224,86,112,90,94,68,123,1000,0,0,908,999,999,999,999,622,743,192,66,0,1,0
2025/05/23/15:06:43.480513,33,1748005603,480035066,,1000,148,233,86,112,90,94,68,123,1000,0,0,890,999,999,999,999,621,742,192,66,0,1,0
2025/05/23/15:06:43.490586,34,1748005603,490067958,,1000,148,241,85,112,90,94,68,123,1000,0,0,878,999,999,999,999,621,741,194,67,0,1,0
2025/05/23/15:06:43.500503,35,1748005603,500042200,,1000,148,249,85,112,90,94,68,123,1000,0,0,872,999,999,999,999,621,741,194,67,0,1,0
2025/05/23/15:06:43.510340,36,1748005603,509984254,,1000,148,256,85,112,89,94,68,123,1000,0,0,866,999,999,999,999,621,741,192,67,0,1,0
2025/05/23/15:06:43.520280,37,1748005603,519954919,,1000,148,261,85,112,89,93,68,123,1000,0,0,860,999,999,999,999,621,740,192,67,0,1,0
2025/05/23/15:06:43.530526,38,1748005603,530078411,,1000,148,265,85,112,89,93,68,123,1000,0,0,841,999,999,999,999,620,740,192,68,0,1,0
2025/05/23/15:06:43.540278,39,1748005603,539976596,,1000,148,265,85,112,89,93,68,123,1000,0,0,841,999,999,999,999,620,740,192,68,0,1,0
2025/05/23/15:06:43.550359,40,1748005603,549987316,,1000,148,269,84,111,89,93,68,123,1000,0,0,835,999,999,999,999,621,739,192,68,0,1,0
2025/05/23/15:06:43.560300,41,1748005603,559933900,,1000,148,271,84,111,88,93,68,123,1000,0,0,844,999,999,999,999,621,739,192,68,0,1,0
2025/05/23/15:06:43.570399,42,1748005603,569939136,,1000,148,272,84,111,88,93,68,123,1000,0,0,858,999,999,999,999,621,739,192,69,0,1,0
2025/05/23/15:06:43.580271,43,1748005603,579951524,,1000,148,273,84,111,88,93,68,123,1000,0,0,871,999,999,999,999,622,739,194,69,0,1,0
2025/05/23/15:06:43.590387,44,1748005603,589985132,,1000,148,273,84,111,88,93,68,123,1000,0,0,887,999,999,999,999,623,739,194,68,0,1,0
2025/05/23/15:06:43.600408,45,1748005603,599986314,,1000,148,273,84,111,88,93,68,123,1000,0,0,899,999,999,999,999,623,737,194,67,0,1,0
2025/05/23/15:06:43.610286,46,1748005603,609945774,,1000,148,272,84,111,88,93,68,123,1000,0,0,905,999,999,999,999,624,737,196,67,0,1,0
2025/05/23/15:06:43.620356,47,1748005603,619942665,,1000,148,271,83,111,88,93,67,123,1000,0,0,907,999,999,999,999,625,737,196,67,0,1,0
2025/05/23/15:06:43.630313,48,1748005603,629886865,,1000,148,269,83,111,88,93,67,123,1000,0,0,910,999,999,999,999,626,737,194,67,0,1,0
2025/05/23/15:06:43.640558,49,1748005603,639983415,,1000,148,268,83,111,88,93,67,123,1000,0,0,923,999,999,999,999,627,736,194,66,0,1,0
2025/05/23/15:06:43.650484,50,1748005603,649972677,,1000,148,267,83,110,88,93,67,122,1000,0,0,938,999,999,999,999,627,736,194,65,0,1,0
2025/05/23/15:06:43.660343,51,1748005603,659923553,,1000,148,266,83,110,87,93,67,122,1000,0,0,955,999,999,999,999,628,736,194,65,0,1,0
