time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:53:25.343040,1,1748012005,342412471,,1000,909,731,257,601,401,656,116,234,1000,0,0,913,999,999,999,999,224,424,0,0,1,0,1
2025/05/23/16:53:25.352815,2,1748012005,352348089,,1000,909,731,257,601,401,656,116,234,1000,0,0,913,999,999,999,999,224,424,0,0,1,0,1
2025/05/23/16:53:25.362715,3,1748012005,362393379,,1000,886,728,261,602,406,662,115,234,1000,0,0,927,999,999,999,999,213,418,0,0,1,0,1
2025/05/23/16:53:25.372861,4,1748012005,372385263,,1000,884,728,261,602,407,662,115,234,1000,0,0,927,999,999,999,999,213,417,0,0,1,0,1
2025/05/23/16:53:25.382901,5,1748012005,382421255,,1000,883,728,262,602,407,662,115,234,1000,0,0,927,999,999,999,999,213,418,0,0,1,0,1
2025/05/23/16:53:25.392683,6,1748012005,392379045,,1000,881,728,262,602,407,662,115,234,1000,0,0,927,999,999,999,999,213,417,0,0,1,0,1
2025/05/23/16:53:25.402968,7,1748012005,402404546,,1000,880,728,263,602,408,663,115,235,1000,0,0,927,999,999,999,999,213,417,0,0,1,0,1
2025/05/23/16:53:25.412851,8,1748012005,412384033,,1000,879,728,263,603,408,663,115,235,1000,0,0,926,999,999,999,999,213,417,0,0,1,0,1
2025/05/23/16:53:25.422928,9,1748012005,422541379,,1000,879,728,263,603,408,663,115,235,1000,0,0,926,999,999,999,999,213,417,0,0,1,0,1
2025/05/23/16:53:25.432847,10,1748012005,432438611,,1000,877,729,264,604,409,664,116,236,1000,0,0,925,999,999,999,999,213,418,0,0,1,0,1
2025/05/23/16:53:25.443840,11,1748012005,442593812,,1000,876,729,264,604,410,664,116,236,1000,0,0,922,999,999,999,999,212,418,0,0,1,0,1
2025/05/23/16:53:25.454625,12,1748012005,453890085,,1000,875,729,265,604,410,664,116,236,1000,0,0,918,999,999,999,999,212,417,0,0,1,0,1
2025/05/23/16:53:25.462963,13,1748012005,462527036,,1000,874,729,265,604,411,664,116,236,1000,0,0,917,999,999,999,999,212,417,0,0,1,0,1
2025/05/23/16:53:25.472823,14,1748012005,472336053,,1000,873,729,265,604,411,664,116,236,1000,0,0,916,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.482980,15,1748012005,482360363,,1000,872,729,265,604,411,664,116,236,1000,0,0,916,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.492898,16,1748012005,492424488,,1000,872,728,266,604,411,664,116,236,1000,0,0,917,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.502916,17,1748012005,502388477,,1000,871,728,266,604,411,663,116,236,1000,0,0,917,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.512872,18,1748012005,512310028,,1000,870,728,266,604,411,664,116,236,1000,0,0,918,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.522707,19,1748012005,522318124,,1000,869,729,267,604,411,664,116,236,1000,0,0,920,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.532844,20,1748012005,532325029,,1000,868,729,267,604,411,664,116,236,1000,0,0,922,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.542709,21,1748012005,542342185,,1000,868,729,267,604,412,664,116,236,1000,0,0,922,999,999,999,999,211,417,0,0,1,0,1
2025/05/23/16:53:25.552660,22,1748012005,552298545,,1000,867,729,268,604,412,664,116,236,1000,0,0,922,999,999,999,999,210,417,0,0,1,0,1
2025/05/23/16:53:25.562946,23,1748012005,562361955,,1000,867,729,268,604,412,664,116,236,1000,0,0,924,999,999,999,999,210,416,0,0,1,0,1
2025/05/23/16:53:25.572754,24,1748012005,572380781,,1000,867,730,268,604,411,664,116,236,1000,0,0,923,999,999,999,999,210,416,0,0,1,0,1
2025/05/23/16:53:25.582698,25,1748012005,582310199,,1000,867,729,268,604,411,664,116,236,1000,0,0,920,999,999,999,999,210,416,0,0,1,0,1
2025/05/23/16:53:25.592616,26,1748012005,592279434,,1000,866,729,268,604,411,664,116,236,1000,0,0,917,999,999,999,999,210,416,0,0,1,0,1
2025/05/23/16:53:25.602621,27,1748012005,602288484,,1000,866,729,268,605,410,664,115,236,1000,0,0,916,999,999,999,999,210,416,0,0,1,0,1
2025/05/23/16:53:25.612701,28,1748012005,612246513,,1000,866,730,269,605,410,664,115,236,1000,0,0,916,999,999,999,999,209,416,0,0,1,0,1
2025/05/23/16:53:25.622656,29,1748012005,622306108,,1000,866,729,269,605,410,664,116,236,1000,0,0,916,999,999,999,999,209,416,0,0,1,0,1
2025/05/23/16:53:25.632569,30,1748012005,632240056,,1000,867,730,269,605,410,664,116,236,1000,0,0,919,999,999,999,999,209,416,0,0,1,0,1
2025/05/23/16:53:25.642708,31,1748012005,642316579,,1000,868,730,269,605,410,665,116,237,1000,0,0,924,999,999,999,999,209,416,0,0,1,0,1
2025/05/23/16:53:25.652845,32,1748012005,652458429,,1000,869,730,270,605,411,665,116,237,1000,0,0,930,999,999,999,999,209,414,0,0,1,0,1
2025/05/23/16:53:25.662822,33,1748012005,662343740,,1000,870,730,270,606,411,665,116,237,1000,0,0,932,999,999,999,999,209,414,0,0,1,0,1
2025/05/23/16:53:25.672684,34,1748012005,672288179,,1000,871,730,271,606,411,666,116,236,1000,0,0,932,999,999,999,999,208,416,0,0,1,0,1
2025/05/23/16:53:25.682572,35,1748012005,682228803,,1000,871,731,272,606,412,666,116,237,1000,0,0,932,999,999,999,999,208,414,0,0,1,0,1
2025/05/23/16:53:25.692795,36,1748012005,692284107,,1000,871,731,272,606,412,666,115,237,1000,0,0,934,999,999,999,999,207,413,0,0,1,0,1
2025/05/23/16:53:25.702946,37,1748012005,702361822,,1000,871,731,273,607,412,666,115,237,1000,0,0,936,999,999,999,999,206,413,0,0,1,0,1
2025/05/23/16:53:25.712962,38,1748012005,712473154,,1000,871,732,273,607,412,666,115,237,1000,0,0,936,999,999,999,999,206,413,0,0,1,0,1
2025/05/23/16:53:25.722702,39,1748012005,722292661,,1000,871,732,273,607,412,666,115,237,1000,0,0,936,999,999,999,999,206,413,0,0,1,0,1
2025/05/23/16:53:25.732551,40,1748012005,732221126,,1000,870,731,274,607,411,666,115,238,1000,0,0,933,999,999,999,999,206,413,0,0,1,0,1
2025/05/23/16:53:25.742585,41,1748012005,742279052,,1000,870,731,274,607,411,666,115,237,1000,0,0,934,999,999,999,999,206,413,0,0,1,0,1
2025/05/23/16:53:25.752746,42,1748012005,752300739,,1000,869,731,274,607,411,667,115,237,1000,0,0,935,999,999,999,999,205,413,0,0,1,0,1
2025/05/23/16:53:25.762693,43,1748012005,762362957,,1000,869,731,275,607,411,667,115,237,1000,0,0,935,999,999,999,999,205,413,0,0,1,0,1
2025/05/23/16:53:25.772785,44,1748012005,772315979,,1000,870,731,276,607,410,667,115,238,1000,0,0,938,999,999,999,999,205,412,0,0,1,0,1
2025/05/23/16:53:25.782613,45,1748012005,782297849,,1000,871,731,276,607,410,667,115,238,1000,0,0,940,999,999,999,999,205,412,0,0,1,0,1
2025/05/23/16:53:25.792783,46,1748012005,792304277,,1000,871,731,276,607,410,667,115,238,1000,0,0,940,999,999,999,999,205,412,0,0,1,0,1
2025/05/23/16:53:25.802814,47,1748012005,802330970,,1000,874,730,277,608,409,668,115,238,1000,0,0,938,999,999,999,999,205,412,0,0,1,0,1
2025/05/23/16:53:25.812686,48,1748012005,812334299,,1000,875,729,277,608,409,668,115,238,1000,0,0,940,999,999,999,999,205,412,0,0,1,0,1
2025/05/23/16:53:25.822774,49,1748012005,822359085,,1000,875,729,277,608,409,669,115,238,1000,0,0,941,999,999,999,999,204,412,0,0,1,0,1
