time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/16:52:21.436808,1,1748011941,436193943,,1000,612,845,670,684,770,761,452,428,1000,111,13,848,999,999,999,999,310,574,130,302,1,1
2025/05/23/16:52:21.446583,2,1748011941,446064472,,1000,610,843,659,682,763,757,444,427,1000,108,13,851,999,999,999,999,308,572,128,304,1,1
2025/05/23/16:52:21.456345,3,1748011941,455960273,,1000,610,843,659,682,763,757,443,427,1000,108,13,851,999,999,999,999,308,572,128,304,1,1
2025/05/23/16:52:21.466266,4,1748011941,465976715,,1000,610,843,659,682,762,757,443,427,1000,108,13,851,999,999,999,999,308,572,128,305,1,1
2025/05/23/16:52:21.476612,5,1748011941,476154327,,1000,610,843,659,683,762,757,443,427,1000,108,14,851,999,999,999,999,308,572,128,305,1,1
2025/05/23/16:52:21.486338,6,1748011941,485998868,,1000,610,843,659,682,762,757,443,427,1000,108,13,851,999,999,999,999,308,572,128,305,1,1
2025/05/23/16:52:21.496724,7,1748011941,496033906,,1000,610,843,659,682,762,757,443,427,1000,108,13,851,999,999,999,999,308,572,126,305,1,1
2025/05/23/16:52:21.506262,8,1748011941,505962848,,1000,610,843,659,682,762,756,443,427,1000,108,13,851,999,999,999,999,308,572,126,305,1,1
2025/05/23/16:52:21.516659,9,1748011941,516170978,,1000,610,843,659,682,761,756,442,427,1000,108,13,851,999,999,999,999,308,572,126,305,1,1
2025/05/23/16:52:21.526251,10,1748011941,525981187,,1000,610,843,658,682,761,756,442,427,1000,108,14,851,999,999,999,999,308,572,126,305,1,1
2025/05/23/16:52:21.536676,11,1748011941,536125898,,1000,610,843,658,682,761,756,442,426,1000,108,13,852,999,999,999,999,308,572,126,305,1,1
2025/05/23/16:52:21.546448,12,1748011941,546042680,,1000,610,843,658,682,761,756,442,426,1000,108,13,852,999,999,999,999,308,572,128,306,1,1
2025/05/23/16:52:21.556401,13,1748011941,556006431,,1000,610,843,657,682,761,756,441,426,1000,108,13,853,999,999,999,999,308,572,126,306,1,1
2025/05/23/16:52:21.566680,14,1748011941,566045761,,1000,610,842,657,683,760,757,441,427,1000,107,13,853,999,999,999,999,308,572,126,306,1,1
2025/05/23/16:52:21.576653,15,1748011941,576022863,,1000,610,843,657,683,760,756,441,426,1000,107,13,853,999,999,999,999,308,572,128,306,1,1
2025/05/23/16:52:21.586538,16,1748011941,586040973,,1000,610,843,657,683,760,756,441,426,1000,107,13,853,999,999,999,999,308,572,128,306,1,1
2025/05/23/16:52:21.596532,17,1748011941,596044540,,1000,610,843,657,683,760,756,441,426,1000,108,13,853,999,999,999,999,308,571,126,306,1,1
2025/05/23/16:52:21.606512,18,1748011941,606065511,,1000,610,843,656,683,760,756,440,426,1000,107,13,853,999,999,999,999,308,572,126,306,1,1
2025/05/23/16:52:21.616396,19,1748011941,616022586,,1000,610,842,656,683,759,756,440,425,1000,107,13,853,999,999,999,999,308,572,126,306,1,1
2025/05/23/16:52:21.626451,20,1748011941,626071214,,1000,610,842,656,682,759,756,440,425,1000,107,13,854,999,999,999,999,308,572,126,307,1,1
2025/05/23/16:52:21.636793,21,1748011941,636127471,,1000,610,842,655,683,759,756,440,425,1000,107,13,854,999,999,999,999,308,572,126,307,1,1
2025/05/23/16:52:21.646826,22,1748011941,646185636,,1000,610,843,655,683,759,756,440,425,1000,107,13,855,999,999,999,999,308,572,128,307,1,1
2025/05/23/16:52:21.656640,23,1748011941,656096696,,1000,610,843,655,683,759,756,440,425,1000,107,13,855,999,999,999,999,308,572,128,307,1,1
