time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:06:23.214532,1,1748005583,213863134,,1000,159,262,77,154,133,125,71,128,1000,175,0,973,999,999,999,999,823,749,206,181,0,1,0
2025/05/23/15:06:23.224426,2,1748005583,223794937,,1000,155,250,74,144,122,115,65,123,1000,130,0,972,999,999,999,999,809,745,194,144,0,1,0
2025/05/23/15:06:23.234066,3,1748005583,233712673,,1000,155,250,74,144,122,115,65,123,1000,129,0,973,999,999,999,999,809,745,194,144,0,1,0
2025/05/23/15:06:23.243948,4,1748005583,243649482,,1000,155,250,74,144,122,115,65,123,1000,128,0,975,999,999,999,999,808,745,194,144,0,1,0
2025/05/23/15:06:23.253957,5,1748005583,253588676,,1000,155,250,74,144,122,114,65,123,1000,128,0,977,999,999,999,999,808,744,194,143,0,1,0
2025/05/23/15:06:23.264026,6,1748005583,263685464,,1000,155,250,74,144,122,114,65,123,1000,128,0,977,999,999,999,999,808,745,194,143,0,1,0
2025/05/23/15:06:23.274178,7,1748005583,273843526,,1000,155,250,74,144,121,114,65,123,1000,127,0,979,999,999,999,999,808,745,194,144,0,1,0
2025/05/23/15:06:23.284257,8,1748005583,283892631,,1000,155,250,74,144,121,114,64,123,1000,127,0,981,999,999,999,999,808,745,194,144,0,1,0
2025/05/23/15:06:23.294296,9,1748005583,293774604,,1000,155,250,74,143,121,114,64,123,1000,127,0,985,999,999,999,999,808,745,196,145,0,1,0
2025/05/23/15:06:23.304005,10,1748005583,303726434,,1000,155,249,74,143,121,114,64,123,1000,128,0,990,999,999,999,999,808,745,196,145,0,1,0
2025/05/23/15:06:23.314022,11,1748005583,313628673,,1000,155,249,74,143,121,114,64,123,1000,128,0,995,999,999,999,999,807,745,196,145,0,1,0
2025/05/23/15:06:23.324246,12,1748005583,323728084,,1000,155,249,74,143,121,114,64,123,1000,128,0,997,999,999,999,999,807,745,196,145,0,1,0
2025/05/23/15:06:23.333854,13,1748005583,333585739,,1000,155,249,74,143,121,114,64,123,1000,128,0,997,999,999,999,999,807,745,196,145,0,1,0
2025/05/23/15:06:23.343952,14,1748005583,343600988,,1000,155,248,74,143,121,114,64,123,1000,128,0,997,999,999,999,999,807,745,196,144,0,1,0
2025/05/23/15:06:23.353848,15,1748005583,353551387,,1000,155,248,74,143,121,114,64,123,1000,129,0,997,999,999,999,999,807,745,196,144,0,1,0
2025/05/23/15:06:23.363911,16,1748005583,363594055,,1000,155,248,74,143,121,114,64,123,1000,129,0,997,999,999,999,999,807,745,196,143,0,1,0
2025/05/23/15:06:23.374075,17,1748005583,373721361,,1000,155,247,74,143,121,114,64,123,1000,129,0,998,999,999,999,999,807,745,196,143,0,1,0
2025/05/23/15:06:23.383875,18,1748005583,383595228,,1000,155,247,74,142,121,114,64,123,1000,129,0,995,999,999,999,999,806,745,196,143,0,1,0
2025/05/23/15:06:23.394011,19,1748005583,393657922,,1000,155,247,74,142,120,114,64,123,1000,129,0,992,999,999,999,999,806,745,196,142,0,1,0
2025/05/23/15:06:23.403981,20,1748005583,403621435,,1000,155,246,74,142,120,114,64,123,1000,129,0,990,999,999,999,999,806,746,196,142,0,1,0
2025/05/23/15:06:23.413977,21,1748005583,413637399,,1000,155,246,74,142,120,114,64,123,1000,129,0,986,999,999,999,999,806,745,194,141,0,1,0
2025/05/23/15:06:23.424370,22,1748005583,423732280,,1000,155,246,74,142,120,114,64,123,1000,128,0,984,999,999,999,999,805,745,194,141,0,1,0
2025/05/23/15:06:23.434218,23,1748005583,433623790,,1000,155,246,74,142,120,113,64,123,1000,128,0,986,999,999,999,999,805,745,192,140,0,1,0
2025/05/23/15:06:23.443963,24,1748005583,443671464,,1000,155,246,74,142,120,113,64,123,1000,128,0,987,999,999,999,999,805,745,192,140,0,1,0
2025/05/23/15:06:23.453874,25,1748005583,453598499,,1000,155,246,74,142,120,113,64,122,1000,128,0,987,999,999,999,999,805,745,192,139,0,1,0
2025/05/23/15:06:23.463936,26,1748005583,463605642,,1000,155,246,74,142,120,113,64,122,1000,128,0,987,999,999,999,999,805,745,192,139,0,1,0
2025/05/23/15:06:23.474318,27,1748005583,473671197,,1000,154,246,74,142,120,113,64,122,1000,128,0,986,999,999,999,999,805,745,194,138,0,1,0
2025/05/23/15:06:23.484210,28,1748005583,483614683,,1000,154,246,74,142,120,113,64,122,1000,128,0,984,999,999,999,999,804,745,194,138,0,1,0
2025/05/23/15:06:23.493979,29,1748005583,493607997,,1000,155,245,74,142,120,113,64,122,1000,128,0,981,999,999,999,999,804,745,194,138,0,1,0
2025/05/23/15:06:23.503826,30,1748005583,503558874,,1000,154,246,74,142,120,113,63,122,1000,128,0,981,999,999,999,999,804,745,194,138,0,1,0
2025/05/23/15:06:23.513922,31,1748005583,513561964,,1000,154,245,74,142,120,113,63,122,1000,128,0,983,999,999,999,999,804,745,194,138,0,1,0
2025/05/23/15:06:23.524228,32,1748005583,523658514,,1000,154,245,74,142,120,113,63,122,1000,128,0,984,999,999,999,999,804,745,192,138,0,1,0
2025/05/23/15:06:23.534155,33,1748005583,533760547,,1000,154,245,74,142,120,113,63,122,1000,128,0,984,999,999,999,999,804,745,192,138,0,1,0
2025/05/23/15:06:23.544064,34,1748005583,543611288,,1000,154,245,74,142,119,113,63,122,1000,127,0,984,999,999,999,999,804,745,192,137,0,1,0
2025/05/23/15:06:23.554050,35,1748005583,553593158,,1000,154,245,74,141,119,113,63,122,1000,127,0,983,999,999,999,999,804,745,192,137,0,1,0
2025/05/23/15:06:23.564006,36,1748005583,563640594,,1000,154,244,74,141,119,112,63,122,1000,127,0,983,999,999,999,999,804,745,192,137,0,1,0
2025/05/23/15:06:23.574123,37,1748005583,573691606,,1000,154,244,74,141,119,112,63,122,1000,127,0,983,999,999,999,999,804,745,192,137,0,1,0
2025/05/23/15:06:23.583933,38,1748005583,583612442,,1000,154,245,73,141,119,112,63,122,1000,127,0,982,999,999,999,999,804,745,192,137,0,1,0
2025/05/23/15:06:23.594182,39,1748005583,593667984,,1000,154,245,73,141,119,112,63,122,1000,127,0,982,999,999,999,999,803,744,192,137,0,1,0
2025/05/23/15:06:23.603937,40,1748005583,603608846,,1000,154,245,73,141,119,112,63,122,1000,127,0,982,999,999,999,999,803,744,192,137,0,1,0
