time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:25:12.603904,1,1748006712,603399991,,1000,138,234,62,151,125,105,44,112,1000,0,0,997,999,999,999,999,691,736,313,158,1,0,1
2025/05/23/15:25:12.613928,2,1748006712,613260746,,1000,134,179,57,132,103,94,37,101,1000,0,0,998,999,999,999,999,674,700,269,113,1,0,1
2025/05/23/15:25:12.623906,3,1748006712,623353004,,1000,134,179,57,132,103,94,37,101,1000,0,0,999,999,999,999,999,674,700,267,113,1,0,1
2025/05/23/15:25:12.633634,4,1748006712,633218050,,1000,134,178,57,132,103,94,37,101,1000,0,0,999,999,999,999,999,673,700,267,112,1,0,1
2025/05/23/15:25:12.643897,5,1748006712,643318176,,1000,134,178,57,132,103,94,37,101,1000,0,0,999,999,999,999,999,673,700,267,112,1,0,1
2025/05/23/15:25:12.653837,6,1748006712,653376579,,1000,134,178,57,132,103,94,37,101,1000,0,0,999,999,999,999,999,673,701,267,112,1,0,1
2025/05/23/15:25:12.663600,7,1748006712,663274288,,1000,134,177,57,132,103,93,37,100,1000,0,0,999,999,999,999,999,672,701,267,111,1,0,1
2025/05/23/15:25:12.674022,8,1748006712,673464536,,1000,134,177,57,132,103,93,37,100,1000,0,0,999,999,999,999,999,672,700,267,111,1,0,1
2025/05/23/15:25:12.683947,9,1748006712,683403491,,1000,134,177,57,132,103,93,37,100,1000,0,0,999,999,999,999,999,672,700,267,111,1,0,1
2025/05/23/15:25:12.693863,10,1748006712,693361520,,1000,134,176,57,132,103,93,37,100,1000,0,0,999,999,999,999,999,673,700,265,111,1,0,1
2025/05/23/15:25:12.703580,11,1748006712,703256845,,1000,134,175,57,131,103,93,37,100,1000,0,0,999,999,999,999,999,673,700,263,111,1,0,1
2025/05/23/15:25:12.713747,12,1748006712,713233709,,1000,134,174,57,131,103,93,37,100,1000,0,0,999,999,999,999,999,674,701,265,110,1,0,1
2025/05/23/15:25:12.723712,13,1748006712,723293781,,1000,134,174,57,131,103,93,37,100,1000,0,0,999,999,999,999,999,675,703,265,110,1,0,1
2025/05/23/15:25:12.733562,14,1748006712,733156204,,1000,134,173,57,131,103,93,37,100,1000,0,0,999,999,999,999,999,676,704,265,110,1,0,1
