time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:55:23.954582,1,1748012123,953903675,,1000,523,720,141,670,347,703,127,290,1000,192,171,913,999,999,999,999,128,339,0,0,0,0,0
2025/05/23/16:55:23.964069,2,1748012123,963701248,,1000,523,720,141,670,347,703,127,290,1000,192,171,913,999,999,999,999,128,339,0,0,0,0,0
2025/05/23/16:55:23.974281,3,1748012123,973804950,,1000,559,721,144,669,335,705,124,286,1000,155,147,910,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:23.984163,4,1748012123,983750820,,1000,559,721,144,669,335,705,124,286,1000,155,146,910,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:23.994166,5,1748012123,993770122,,1000,559,721,144,669,335,705,124,286,1000,155,146,910,999,999,999,999,115,333,0,0,0,0,0
2025/05/23/16:55:24.004093,6,1748012124,3732442,,1000,561,721,144,669,335,705,124,286,1000,154,146,910,999,999,999,999,115,333,0,0,0,0,0
2025/05/23/16:55:24.014161,7,1748012124,13777256,,1000,562,720,144,669,335,706,124,286,1000,154,146,910,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.024010,8,1748012124,23702621,,1000,563,721,144,669,335,706,124,286,1000,154,146,911,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.034434,9,1748012124,33876180,,1000,564,721,144,669,335,706,123,286,1000,154,146,911,999,999,999,999,115,333,0,0,0,0,0
2025/05/23/16:55:24.044135,10,1748012124,43812274,,1000,565,721,144,668,335,705,123,285,1000,154,146,911,999,999,999,999,115,333,0,0,0,0,0
2025/05/23/16:55:24.054054,11,1748012124,53662776,,1000,565,721,144,669,335,706,123,286,1000,154,146,911,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.063936,12,1748012124,63651800,,1000,566,721,144,669,335,705,123,286,1000,154,146,911,999,999,999,999,115,333,0,0,0,0,0
2025/05/23/16:55:24.074049,13,1748012124,73650121,,1000,566,721,144,669,335,705,123,286,1000,154,146,911,999,999,999,999,115,333,0,0,0,0,0
2025/05/23/16:55:24.084281,14,1748012124,83926677,,1000,567,722,144,669,335,705,123,286,1000,153,145,910,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.094021,15,1748012124,93647718,,1000,567,722,144,669,335,705,123,286,1000,153,144,909,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.104121,16,1748012124,103657722,,1000,569,722,144,668,335,705,123,286,1000,152,144,908,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.114028,17,1748012124,113681554,,1000,569,722,144,669,335,705,123,286,1000,152,144,907,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.124031,18,1748012124,123672008,,1000,570,721,145,669,335,706,123,286,1000,153,144,907,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.134398,19,1748012124,133818626,,1000,570,721,145,669,335,705,123,286,1000,152,144,907,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.144171,20,1748012124,143759250,,1000,570,721,145,669,335,705,123,286,1000,152,144,907,999,999,999,999,115,334,0,0,0,0,0
2025/05/23/16:55:24.154000,21,1748012124,153688907,,1000,571,722,145,668,335,705,123,286,1000,152,143,906,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.163948,22,1748012124,163635253,,1000,571,721,145,668,335,706,123,285,1000,152,143,906,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.174083,23,1748012124,173677921,,1000,571,721,145,669,335,706,123,285,1000,151,143,906,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.184360,24,1748012124,183878660,,1000,571,722,145,669,335,705,123,285,1000,151,143,906,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.194243,25,1748012124,193714380,,1000,572,722,145,668,335,705,123,285,1000,151,143,905,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.203949,26,1748012124,203689098,,1000,572,722,145,668,334,705,123,285,1000,151,143,905,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.214216,27,1748012124,213814258,,1000,573,722,145,668,334,705,123,285,1000,151,143,905,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.224438,28,1748012124,223886251,,1000,573,722,145,669,334,705,123,285,1000,151,144,906,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.234109,29,1748012124,233690738,,1000,573,722,145,669,334,705,123,285,1000,150,144,907,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.243962,30,1748012124,243708372,,1000,573,722,145,669,334,705,123,285,1000,150,144,908,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.254045,31,1748012124,253764390,,1000,574,722,145,669,334,705,123,285,1000,150,144,909,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.264042,32,1748012124,263734579,,1000,574,722,145,669,334,705,123,285,1000,149,144,910,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.274223,33,1748012124,273753643,,1000,575,721,145,669,334,705,123,285,1000,149,144,910,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.284292,34,1748012124,283818006,,1000,576,721,145,669,334,705,123,285,1000,149,144,910,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.294308,35,1748012124,293797969,,1000,576,721,145,669,334,706,123,285,1000,148,144,910,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.304281,36,1748012124,303810596,,1000,577,721,145,669,334,706,123,285,1000,148,144,910,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.314383,37,1748012124,313731431,,1000,578,722,145,668,334,706,123,285,1000,148,144,911,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.324039,38,1748012124,323698282,,1000,579,722,145,669,334,705,123,285,1000,147,144,910,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.334188,39,1748012124,333798646,,1000,579,722,145,669,334,705,123,285,1000,147,144,910,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.344090,40,1748012124,343667984,,1000,580,721,145,669,334,705,123,285,1000,145,143,909,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.354266,41,1748012124,353746891,,1000,580,721,145,669,334,705,123,285,1000,145,142,910,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.364187,42,1748012124,363699913,,1000,581,721,145,669,334,706,122,285,1000,144,142,910,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.374137,43,1748012124,373685359,,1000,582,721,145,669,334,706,122,285,1000,143,141,910,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.384364,44,1748012124,383809089,,1000,582,722,145,669,334,706,122,285,1000,142,141,909,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.394051,45,1748012124,393712282,,1000,582,722,145,669,334,706,122,285,1000,142,140,908,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.404004,46,1748012124,403684139,,1000,583,722,145,669,333,706,122,285,1000,142,139,907,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.413902,47,1748012124,413620710,,1000,583,722,145,669,334,706,122,285,1000,141,139,907,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.424079,48,1748012124,423736572,,1000,583,721,145,669,333,706,122,285,1000,140,139,908,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.434093,49,1748012124,433672666,,1000,583,721,145,668,333,706,122,285,1000,140,138,907,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.444187,50,1748012124,443739891,,1000,584,721,145,668,333,706,122,285,1000,139,137,907,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.454107,51,1748012124,453761577,,1000,584,721,145,668,333,706,122,285,1000,139,137,907,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.464073,52,1748012124,463684082,,1000,584,721,145,669,333,706,122,285,1000,138,137,907,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.474002,53,1748012124,473626613,,1000,585,722,145,669,333,706,122,285,1000,137,136,909,999,999,999,999,114,334,0,0,0,0,0
2025/05/23/16:55:24.484004,54,1748012124,483679294,,1000,585,721,145,669,333,706,122,285,1000,137,136,909,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.493955,55,1748012124,493651628,,1000,586,721,146,669,333,706,122,285,1000,137,136,910,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.504008,56,1748012124,503666400,,1000,586,721,146,668,333,706,122,285,1000,137,135,911,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.534140,57,1748012124,533733367,,1000,587,722,145,668,333,706,122,285,1000,136,135,912,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.544258,58,1748012124,543806314,,1000,587,722,145,668,333,706,122,285,1000,136,134,912,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.554181,59,1748012124,553739786,,1000,587,722,145,668,333,706,122,285,1000,135,133,913,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.564218,60,1748012124,563748598,,1000,587,721,145,668,333,705,122,285,1000,135,133,912,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:24.574027,61,1748012124,573697328,,1000,588,721,145,668,333,705,122,285,1000,135,133,911,999,999,999,999,114,333,0,0,0,0,0
2025/05/23/16:55:25.454455,62,1748012125,453899621,,1000,596,721,148,666,324,705,120,284,1000,108,110,927,999,999,999,999,109,330,0,0,0,0,0
2025/05/23/16:55:25.464097,63,1748012125,463717699,,1000,596,721,148,666,324,705,120,284,1000,108,110,926,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.474299,64,1748012125,473781347,,1000,596,722,149,666,324,705,120,284,1000,107,110,924,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.484231,65,1748012125,483769416,,1000,596,722,149,666,324,705,120,284,1000,107,110,923,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.494235,66,1748012125,493831157,,1000,596,722,149,666,324,705,120,284,1000,107,110,923,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.504230,67,1748012125,503758430,,1000,596,722,149,666,323,705,120,284,1000,106,110,924,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.514036,68,1748012125,513760089,,1000,596,722,149,666,323,705,120,284,1000,106,110,927,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.524224,69,1748012125,523764133,,1000,596,722,149,666,323,705,120,284,1000,106,110,929,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.534348,70,1748012125,533833503,,1000,596,722,149,666,322,705,120,284,1000,105,110,931,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.544339,71,1748012125,543876647,,1000,597,722,149,666,322,704,120,284,1000,105,110,934,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.554232,72,1748012125,553780794,,1000,597,722,150,667,321,705,120,284,1000,105,110,934,999,999,999,999,109,331,0,0,0,0,0
2025/05/23/16:55:25.564350,73,1748012125,563795089,,1000,597,722,150,667,319,705,120,285,1000,104,110,932,999,999,999,999,109,332,0,0,0,0,0
2025/05/23/16:55:25.574183,74,1748012125,573705673,,1000,598,723,150,667,318,704,120,284,1000,104,110,930,999,999,999,999,110,332,0,0,0,0,0
2025/05/23/16:55:25.584232,75,1748012125,583777189,,1000,599,723,149,667,316,704,120,284,1000,103,111,929,999,999,999,999,110,333,0,0,0,0,0
2025/05/23/16:55:25.594190,76,1748012125,593732357,,1000,599,722,149,667,313,703,120,284,1000,103,111,929,999,999,999,999,110,334,0,0,0,0,0
2025/05/23/16:55:25.604085,77,1748012125,603703737,,1000,599,722,149,667,311,703,119,284,1000,103,110,927,999,999,999,999,110,335,0,0,0,0,0
2025/05/23/16:55:25.614191,78,1748012125,613722085,,1000,599,721,149,667,309,701,119,284,1000,102,110,926,999,999,999,999,110,336,0,0,0,0,0
2025/05/23/16:55:25.624064,79,1748012125,623718976,,1000,600,720,149,667,307,699,119,285,1000,102,110,924,999,999,999,999,110,336,0,0,0,0,0
2025/05/23/16:55:25.634026,80,1748012125,633647203,,1000,600,718,149,667,305,698,119,285,1000,101,110,923,999,999,999,999,111,337,0,0,0,0,0
2025/05/23/16:55:25.644010,81,1748012125,643682003,,1000,600,716,148,667,303,697,118,284,1000,100,110,922,999,999,999,999,111,340,0,0,0,0,0
2025/05/23/16:55:25.653963,82,1748012125,653645277,,1000,600,714,148,667,300,696,118,284,1000,99,110,922,999,999,999,999,111,341,0,0,0,0,0
2025/05/23/16:55:25.664099,83,1748012125,663685560,,1000,599,711,148,667,298,695,118,284,1000,98,110,922,999,999,999,999,112,342,0,0,0,0,0
2025/05/23/16:55:25.673971,84,1748012125,673654556,,1000,599,708,147,667,296,694,117,284,1000,97,110,923,999,999,999,999,112,343,0,0,0,0,0
2025/05/23/16:55:25.684105,85,1748012125,683705568,,1000,599,708,147,667,296,694,117,284,1000,97,110,923,999,999,999,999,112,343,0,0,0,0,0
2025/05/23/16:55:25.694093,86,1748012125,693773269,,1000,599,703,147,667,290,691,117,284,1000,95,110,922,999,999,999,999,112,344,0,0,0,0,0
2025/05/23/16:55:25.704091,87,1748012125,703662157,,1000,600,700,147,667,287,690,116,284,1000,94,110,922,999,999,999,999,112,344,0,0,0,0,0
2025/05/23/16:55:25.713987,88,1748012125,713639497,,1000,600,700,147,667,287,690,116,284,1000,94,110,922,999,999,999,999,112,344,0,0,0,0,0
2025/05/23/16:55:25.723961,89,1748012125,723650932,,1000,600,697,146,667,282,688,116,282,1000,93,109,929,999,999,999,999,112,344,0,0,0,0,0
2025/05/23/16:55:25.734047,90,1748012125,733688354,,1000,601,695,146,668,280,687,116,282,1000,92,109,933,999,999,999,999,113,344,0,0,0,0,0
2025/05/23/16:55:25.744024,91,1748012125,743688106,,1000,601,695,146,668,277,686,115,282,1000,91,109,936,999,999,999,999,113,344,0,0,0,0,0
