time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:52:46.893512,1,1748011966,892958402,,1000,515,742,452,511,655,672,302,330,1000,178,31,862,999,999,999,999,352,521,128,195,1,1,1
2025/05/23/16:52:46.902921,2,1748011966,902608871,,1000,513,738,447,509,652,670,299,328,1000,170,29,855,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:46.913233,3,1748011966,912593364,,1000,513,738,447,509,652,670,299,329,1000,170,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:46.923178,4,1748011966,922659158,,1000,513,738,447,509,652,670,299,329,1000,170,29,856,999,999,999,999,350,522,130,190,1,1,1
2025/05/23/16:52:46.933539,5,1748011966,933002948,,1000,513,739,447,509,652,670,299,329,1000,170,29,857,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:46.943202,6,1748011966,942714691,,1000,513,739,447,509,652,670,299,329,1000,170,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:46.952876,7,1748011966,952560663,,1000,513,738,447,509,652,670,299,329,1000,169,29,855,999,999,999,999,350,522,130,190,1,1,1
2025/05/23/16:52:46.962938,8,1748011966,962595939,,1000,513,738,447,509,652,670,299,328,1000,170,29,855,999,999,999,999,350,522,130,190,1,1,1
2025/05/23/16:52:46.972950,9,1748011966,972560405,,1000,513,739,447,509,652,670,299,328,1000,170,29,855,999,999,999,999,350,522,130,190,1,1,1
2025/05/23/16:52:46.983291,10,1748011966,982882976,,1000,513,738,447,509,652,670,299,329,1000,169,29,855,999,999,999,999,350,522,130,190,1,1,1
2025/05/23/16:52:46.993173,11,1748011966,992757081,,1000,513,738,447,509,652,670,299,329,1000,169,29,854,999,999,999,999,350,522,130,190,1,1,1
2025/05/23/16:52:47.002863,12,1748011967,2578258,,1000,512,738,447,509,652,670,299,328,1000,169,29,854,999,999,999,999,350,524,130,190,1,1,1
2025/05/23/16:52:47.012982,13,1748011967,12507200,,1000,513,738,447,509,652,670,299,328,1000,169,29,854,999,999,999,999,350,522,130,189,1,1,1
2025/05/23/16:52:47.022859,14,1748011967,22572517,,1000,513,738,447,509,652,670,299,328,1000,169,29,855,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.032980,15,1748011967,32682180,,1000,512,738,447,509,652,669,299,328,1000,169,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.042995,16,1748011967,42578935,,1000,512,738,447,509,652,670,298,328,1000,169,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.052945,17,1748011967,52546739,,1000,512,738,447,509,652,670,298,328,1000,169,29,855,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.062820,18,1748011967,62516450,,1000,512,738,447,509,652,670,298,328,1000,169,29,856,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.073196,19,1748011967,72715282,,1000,512,738,447,509,652,670,299,328,1000,169,29,856,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.083088,20,1748011967,82696199,,1000,512,738,447,509,652,670,299,328,1000,169,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.092994,21,1748011967,92671632,,1000,512,738,447,508,652,670,299,328,1000,169,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.103004,22,1748011967,102626800,,1000,512,738,447,509,652,669,298,328,1000,169,29,856,999,999,999,999,350,524,128,189,1,1,1
2025/05/23/16:52:47.112909,23,1748011967,112514257,,1000,512,738,447,509,652,669,298,328,1000,169,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.122953,24,1748011967,122574329,,1000,512,738,447,509,652,670,298,328,1000,169,29,856,999,999,999,999,350,522,128,190,1,1,1
2025/05/23/16:52:47.133017,25,1748011967,132581233,,1000,512,738,447,509,652,669,298,328,1000,169,29,856,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.143140,26,1748011967,142602443,,1000,512,738,447,509,652,669,298,328,1000,168,29,856,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.153064,27,1748011967,152667760,,1000,512,738,447,509,652,669,298,328,1000,168,29,857,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.162921,28,1748011967,162563323,,1000,512,738,447,509,652,669,298,328,1000,168,29,857,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.172901,29,1748011967,172589540,,1000,512,738,447,509,652,669,298,328,1000,168,29,858,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.182955,30,1748011967,182603836,,1000,512,738,447,509,652,669,298,328,1000,168,29,859,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.192950,31,1748011967,192584753,,1000,512,738,447,509,652,669,298,328,1000,168,29,861,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.202945,32,1748011967,202553033,,1000,512,738,447,509,652,670,298,328,1000,168,29,858,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.212887,33,1748011967,212556362,,1000,512,738,447,509,653,670,299,328,1000,169,29,852,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.222950,34,1748011967,222567796,,1000,512,737,447,509,653,670,299,328,1000,169,29,851,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.232967,35,1748011967,232546091,,1000,512,737,447,509,653,670,299,328,1000,168,29,854,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.243047,36,1748011967,242645740,,1000,512,737,447,509,653,670,299,328,1000,168,29,854,999,999,999,999,350,522,128,189,1,1,1
2025/05/23/16:52:47.253055,37,1748011967,252536773,,1000,512,738,446,509,652,669,299,328,1000,168,29,856,999,999,999,999,350,522,126,189,1,1,1
2025/05/23/16:52:47.263043,38,1748011967,262551069,,1000,512,738,446,509,653,670,299,328,1000,168,29,853,999,999,999,999,350,522,126,189,1,1,1
2025/05/23/16:52:47.273085,39,1748011967,272675037,,1000,512,737,446,509,653,669,299,328,1000,168,29,852,999,999,999,999,350,522,126,189,1,1,1
2025/05/23/16:52:47.282959,40,1748011967,282536029,,1000,512,737,446,509,653,670,299,328,1000,168,29,851,999,999,999,999,350,522,126,189,1,1,1
2025/05/23/16:52:47.292955,41,1748011967,292560100,,1000,512,737,447,509,653,670,299,328,1000,168,29,851,999,999,999,999,350,522,126,189,1,1,1
