time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:04:09.194171,1,1748005449,193319082,,1000,109,228,70,137,75,101,22,108,1000,51,0,971,999,999,999,999,708,734,146,88,1,1,1
2025/05/23/15:04:09.203551,2,1748005449,203209400,,1000,109,228,70,136,75,101,22,109,1000,51,0,971,999,999,999,999,708,734,146,88,1,1,1
2025/05/23/15:04:09.213583,3,1748005449,213258266,,1000,108,218,68,126,71,91,19,105,1000,31,0,963,999,999,999,999,704,727,138,67,1,1,1
2025/05/23/15:04:09.223451,4,1748005449,223097324,,1000,108,218,68,126,71,91,19,105,1000,31,0,966,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.233472,5,1748005449,233174085,,1000,108,218,68,126,71,91,19,105,1000,31,0,964,999,999,999,999,704,727,138,66,1,1,1
2025/05/23/15:04:09.243926,6,1748005449,243388891,,1000,108,218,68,126,71,91,19,105,1000,31,0,960,999,999,999,999,704,727,136,67,1,1,1
2025/05/23/15:04:09.253715,7,1748005449,253222465,,1000,108,218,68,125,71,91,19,105,1000,31,0,964,999,999,999,999,704,727,136,67,1,1,1
2025/05/23/15:04:09.263734,8,1748005449,263149976,,1000,108,218,68,125,71,91,19,105,1000,31,0,967,999,999,999,999,704,727,136,67,1,1,1
2025/05/23/15:04:09.273667,9,1748005449,273186445,,1000,108,218,68,125,71,91,19,105,1000,31,0,967,999,999,999,999,704,727,136,67,1,1,1
2025/05/23/15:04:09.283538,10,1748005449,283209562,,1000,108,218,68,125,70,91,19,105,1000,30,0,969,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.293378,11,1748005449,293091297,,1000,108,218,68,125,70,91,19,105,1000,30,0,973,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.303386,12,1748005449,303092956,,1000,108,218,68,125,70,91,19,105,1000,30,0,975,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.313261,13,1748005449,313019037,,1000,108,218,68,125,70,91,19,105,1000,30,0,973,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.323534,14,1748005449,323113679,,1000,108,218,68,125,70,91,19,105,1000,30,0,974,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.333584,15,1748005449,333135366,,1000,108,218,68,125,70,90,19,105,1000,29,0,983,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.343417,16,1748005449,343090057,,1000,108,218,68,125,70,91,19,105,1000,29,0,985,999,999,999,999,704,727,136,66,1,1,1
2025/05/23/15:04:09.353369,17,1748005449,353041648,,1000,108,218,68,125,70,90,19,105,1000,29,0,987,999,999,999,999,704,727,134,65,1,1,1
2025/05/23/15:04:09.363402,18,1748005449,363060951,,1000,108,217,68,125,70,90,19,104,1000,29,0,989,999,999,999,999,704,727,134,65,1,1,1
2025/05/23/15:04:09.373641,19,1748005449,373115062,,1000,108,217,68,125,70,90,19,104,1000,29,0,993,999,999,999,999,704,727,134,65,1,1,1
2025/05/23/15:04:09.383442,20,1748005449,383036136,,1000,108,217,68,125,70,91,19,104,1000,29,0,990,999,999,999,999,704,727,136,65,1,1,1
2025/05/23/15:04:09.393469,21,1748005449,393110752,,1000,108,217,68,125,70,90,19,104,1000,29,0,985,999,999,999,999,704,727,136,65,1,1,1
2025/05/23/15:04:09.403456,22,1748005449,403159141,,1000,108,217,68,125,70,90,19,104,1000,29,0,984,999,999,999,999,704,726,136,65,1,1,1
2025/05/23/15:04:09.413343,23,1748005449,413033246,,1000,108,217,68,125,70,90,19,104,1000,29,0,987,999,999,999,999,704,726,134,65,1,1,1
2025/05/23/15:04:09.423391,24,1748005449,423028945,,1000,108,217,68,125,70,90,19,104,1000,28,0,986,999,999,999,999,704,726,134,65,1,1,1
2025/05/23/15:04:09.433640,25,1748005449,433315277,,1000,108,217,68,124,70,90,19,105,1000,28,0,985,999,999,999,999,704,726,134,64,1,1,1
2025/05/23/15:04:09.443587,26,1748005449,443150281,,1000,108,217,68,124,70,90,19,104,1000,28,0,985,999,999,999,999,704,726,134,64,1,1,1
2025/05/23/15:04:09.453573,27,1748005449,453087806,,1000,108,217,68,124,70,90,19,104,1000,28,0,985,999,999,999,999,704,727,136,65,1,1,1
2025/05/23/15:04:09.463350,28,1748005449,463043689,,1000,108,217,68,124,70,90,19,104,1000,28,0,985,999,999,999,999,704,727,136,65,1,1,1
2025/05/23/15:04:09.473352,29,1748005449,473027944,,1000,108,217,68,124,70,90,19,104,1000,28,0,986,999,999,999,999,704,726,136,64,1,1,1
2025/05/23/15:04:09.483334,30,1748005449,483033418,,1000,108,217,68,124,70,90,19,104,1000,28,0,987,999,999,999,999,704,727,136,64,1,1,1
2025/05/23/15:04:09.493279,31,1748005449,493005990,,1000,108,217,67,124,70,90,19,104,1000,28,0,988,999,999,999,999,704,727,134,63,1,1,1
2025/05/23/15:04:09.503374,32,1748005449,503057718,,1000,108,217,67,124,69,90,19,104,1000,28,0,988,999,999,999,999,704,727,134,64,1,1,1
2025/05/23/15:04:09.513376,33,1748005449,513037204,,1000,108,217,68,124,69,90,19,104,1000,28,0,988,999,999,999,999,704,726,134,64,1,1,1
2025/05/23/15:04:09.523420,34,1748005449,523063659,,1000,108,217,68,124,69,90,19,104,1000,28,0,987,999,999,999,999,704,726,134,64,1,1,1
2025/05/23/15:04:09.533437,35,1748005449,533080101,,1000,108,217,68,124,69,90,19,104,1000,27,0,987,999,999,999,999,704,726,136,64,1,1,1
2025/05/23/15:04:09.543371,36,1748005449,543035745,,1000,108,217,68,124,69,90,19,104,1000,27,0,986,999,999,999,999,704,726,136,64,1,1,1
2025/05/23/15:04:09.553312,37,1748005449,553055524,,1000,108,217,68,124,69,90,19,104,1000,27,0,986,999,999,999,999,704,726,136,64,1,1,1
