time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:30:12.973317,1,1748010612,972652435,,1000,200,112,47,70,23,96,7,30,1000,121,0,886,999,999,999,999,730,693,175,91,1,1,1
2025/05/23/16:30:12.982846,2,1748010612,982405662,,1000,197,98,46,66,21,92,5,27,1000,106,0,919,999,999,999,999,729,688,155,100,1,1,1
2025/05/23/16:30:12.992792,3,1748010612,992369651,,1000,197,98,46,66,21,92,5,27,1000,106,0,918,999,999,999,999,729,688,153,100,1,1,1
2025/05/23/16:30:13.002651,4,1748010613,2298355,,1000,197,98,46,65,21,92,5,27,1000,106,0,918,999,999,999,999,728,688,153,100,1,1,1
2025/05/23/16:30:13.012832,5,1748010613,12384176,,1000,197,98,46,65,21,92,5,27,1000,106,0,918,999,999,999,999,728,687,153,100,1,1,1
2025/05/23/16:30:13.023135,6,1748010613,22701978,,1000,197,98,46,65,21,92,5,27,1000,106,0,918,999,999,999,999,728,688,155,100,1,1,1
2025/05/23/16:30:13.032850,7,1748010613,32440900,,1000,197,97,46,65,21,92,5,27,1000,106,0,918,999,999,999,999,728,688,153,100,1,1,1
2025/05/23/16:30:13.042818,8,1748010613,42370557,,1000,197,98,46,65,21,92,5,27,1000,106,0,918,999,999,999,999,728,688,153,100,1,1,1
2025/05/23/16:30:13.053047,9,1748010613,52458286,,1000,197,98,46,65,21,92,5,27,1000,106,0,921,999,999,999,999,728,687,153,100,1,1,1
2025/05/23/16:30:13.062992,10,1748010613,62482357,,1000,197,97,46,65,21,92,5,27,1000,106,0,921,999,999,999,999,728,687,153,101,1,1,1
2025/05/23/16:30:13.072921,11,1748010613,72577476,,1000,197,97,46,65,21,91,5,27,1000,106,0,921,999,999,999,999,728,688,153,101,1,1,1
2025/05/23/16:30:13.082625,12,1748010613,82330703,,1000,197,97,46,65,21,91,5,27,1000,106,0,920,999,999,999,999,728,688,153,100,1,1,1
2025/05/23/16:30:13.092957,13,1748010613,92416524,,1000,197,97,46,65,21,91,5,27,1000,106,0,920,999,999,999,999,728,688,153,101,1,1,1
2025/05/23/16:30:13.102912,14,1748010613,102458953,,1000,197,97,46,65,21,91,5,27,1000,106,0,919,999,999,999,999,728,687,152,101,1,1,1
2025/05/23/16:30:13.112726,15,1748010613,112325429,,1000,197,97,46,65,21,91,5,27,1000,106,0,917,999,999,999,999,728,687,152,101,1,1,1
2025/05/23/16:30:13.123025,16,1748010613,122443199,,1000,197,97,46,65,21,91,5,27,1000,106,0,917,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.132849,17,1748010613,132385492,,1000,197,97,46,65,21,91,5,27,1000,106,0,917,999,999,999,999,727,687,153,101,1,1,1
2025/05/23/16:30:13.142716,18,1748010613,142370223,,1000,197,96,46,65,21,91,5,27,1000,106,0,918,999,999,999,999,728,687,152,101,1,1,1
2025/05/23/16:30:13.152799,19,1748010613,152408123,,1000,196,96,46,65,21,91,5,27,1000,106,0,920,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.162822,20,1748010613,162359952,,1000,196,96,46,65,20,91,5,27,1000,105,0,922,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.172996,21,1748010613,172443151,,1000,196,96,46,65,20,91,5,27,1000,105,0,923,999,999,999,999,727,687,152,102,1,1,1
2025/05/23/16:30:13.183100,22,1748010613,182479858,,1000,196,96,46,65,20,91,5,27,1000,105,0,924,999,999,999,999,728,687,153,102,1,1,1
2025/05/23/16:30:13.192699,23,1748010613,192349910,,1000,196,96,46,65,20,91,5,27,1000,105,0,924,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.202661,24,1748010613,202350139,,1000,196,96,46,65,20,91,5,27,1000,105,0,924,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.212614,25,1748010613,212300777,,1000,196,96,46,65,20,91,5,26,1000,105,0,924,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.222752,26,1748010613,222335338,,1000,196,96,46,65,20,91,5,27,1000,105,0,924,999,999,999,999,727,687,153,102,1,1,1
2025/05/23/16:30:13.232735,27,1748010613,232338905,,1000,196,96,46,65,20,91,5,27,1000,105,0,924,999,999,999,999,727,687,153,102,1,1,1
2025/05/23/16:30:13.242859,28,1748010613,242331504,,1000,196,96,46,65,20,91,5,27,1000,105,0,925,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.252845,29,1748010613,252335786,,1000,196,96,46,65,20,91,5,27,1000,105,0,925,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.262709,30,1748010613,262331962,,1000,196,96,46,65,20,91,5,27,1000,105,0,925,999,999,999,999,727,687,150,102,1,1,1
2025/05/23/16:30:13.273139,31,1748010613,272403478,,1000,196,96,46,65,20,91,5,26,1000,105,0,925,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.282881,32,1748010613,282351016,,1000,196,96,46,65,20,91,5,27,1000,104,0,926,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.292812,33,1748010613,292387723,,1000,196,96,46,65,20,91,5,27,1000,104,0,926,999,999,999,999,727,687,152,101,1,1,1
2025/05/23/16:30:13.302884,34,1748010613,302316188,,1000,196,96,46,65,20,91,5,26,1000,104,0,926,999,999,999,999,727,687,152,102,1,1,1
2025/05/23/16:30:13.313621,35,1748010613,313015460,,1000,196,96,46,65,20,91,5,27,1000,104,0,926,999,999,999,999,727,687,152,102,1,1,1
2025/05/23/16:30:13.323164,36,1748010613,322568893,,1000,196,95,46,65,20,91,5,26,1000,104,0,926,999,999,999,999,727,686,150,101,1,1,1
2025/05/23/16:30:13.332760,37,1748010613,332344770,,1000,196,95,46,65,20,91,5,26,1000,104,0,926,999,999,999,999,727,686,152,101,1,1,1
2025/05/23/16:30:13.342935,38,1748010613,342390775,,1000,196,95,46,65,20,91,5,26,1000,104,0,925,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.352835,39,1748010613,352397680,,1000,196,95,46,64,20,91,5,26,1000,104,0,926,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.362523,40,1748010613,362282752,,1000,195,95,46,65,20,91,5,26,1000,104,0,925,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.372776,41,1748010613,372310638,,1000,195,95,46,64,20,91,5,27,1000,104,0,925,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.382754,42,1748010613,382321357,,1000,195,95,46,65,20,91,5,26,1000,104,0,925,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.392758,43,1748010613,392316579,,1000,195,95,46,64,20,91,5,26,1000,104,0,925,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.402667,44,1748010613,402274847,,1000,195,95,46,65,20,91,5,26,1000,104,0,926,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.412759,45,1748010613,412349224,,1000,195,95,46,64,20,90,5,26,1000,104,0,926,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.422699,46,1748010613,422333478,,1000,195,95,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,150,103,1,1,1
2025/05/23/16:30:13.432651,47,1748010613,432306766,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.442699,48,1748010613,442309856,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.452789,49,1748010613,452411890,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,152,102,1,1,1
2025/05/23/16:30:13.462609,50,1748010613,462292671,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,150,101,1,1,1
2025/05/23/16:30:13.472915,51,1748010613,472431421,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,150,102,1,1,1
2025/05/23/16:30:13.482620,52,1748010613,482283830,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,150,102,1,1,1
2025/05/23/16:30:13.492612,53,1748010613,492265462,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,686,150,102,1,1,1
2025/05/23/16:30:13.502677,54,1748010613,502281427,,1000,195,94,46,64,20,90,5,26,1000,103,0,926,999,999,999,999,727,685,150,102,1,1,1
2025/05/23/16:30:13.532665,55,1748010613,532296895,,1000,195,94,46,64,20,90,5,26,1000,103,0,925,999,999,999,999,727,685,150,102,1,1,1
2025/05/23/16:30:13.542725,56,1748010613,542343139,,1000,195,94,46,64,20,90,5,26,1000,103,0,925,999,999,999,999,727,685,150,102,1,1,1
2025/05/23/16:30:13.552712,57,1748010613,552300691,,1000,195,94,46,64,20,90,5,26,1000,103,0,924,999,999,999,999,727,686,150,102,1,1,1
2025/05/23/16:30:13.562815,58,1748010613,562438249,,1000,195,94,46,64,20,90,5,26,1000,103,0,925,999,999,999,999,727,685,148,102,1,1,1
2025/05/23/16:30:13.572889,59,1748010613,572412014,,1000,195,94,46,64,20,90,5,26,1000,102,0,925,999,999,999,999,727,685,148,102,1,1,1
2025/05/23/16:30:14.202777,60,1748010614,202321052,,1000,194,90,46,67,25,91,10,24,1000,274,0,942,999,999,999,999,705,659,218,161,1,1,1
2025/05/23/16:30:14.213646,61,1748010614,212381839,,1000,194,90,45,67,24,91,10,24,1000,276,0,942,999,999,999,999,705,659,216,165,1,1,1
2025/05/23/16:30:14.222877,62,1748010614,222442865,,1000,194,90,45,67,24,91,10,24,1000,279,0,942,999,999,999,999,704,657,212,170,1,1,1
2025/05/23/16:30:14.232642,63,1748010614,232285499,,1000,193,90,45,67,24,91,10,24,1000,283,0,944,999,999,999,999,704,656,208,174,1,1,1
2025/05/23/16:30:14.242815,64,1748010614,242343902,,1000,193,90,45,67,24,92,11,24,1000,287,0,944,999,999,999,999,703,655,208,179,1,1,1
2025/05/23/16:30:14.252689,65,1748010614,252322673,,1000,193,90,45,67,23,92,11,24,1000,292,0,945,999,999,999,999,703,653,206,184,1,1,1
2025/05/23/16:30:14.262680,66,1748010614,262353181,,1000,193,90,45,67,23,92,11,24,1000,297,0,943,999,999,999,999,703,652,204,189,1,1,1
2025/05/23/16:30:14.272847,67,1748010614,272441387,,1000,193,90,45,67,23,92,11,24,1000,301,0,943,999,999,999,999,702,651,200,195,1,1,1
2025/05/23/16:30:14.282804,68,1748010614,282408475,,1000,193,90,45,67,23,92,11,24,1000,307,0,943,999,999,999,999,702,649,196,200,1,1,1
2025/05/23/16:30:14.292700,69,1748010614,292368888,,1000,193,89,45,67,22,93,12,24,1000,314,0,941,999,999,999,999,701,648,196,206,1,1,1
2025/05/23/16:30:14.302721,70,1748010614,302331686,,1000,193,90,45,67,22,93,12,24,1000,322,0,937,999,999,999,999,701,647,192,211,1,1,1
2025/05/23/16:30:14.312679,71,1748010614,312319993,,1000,192,90,45,67,22,94,13,24,1000,334,0,933,999,999,999,999,701,647,191,220,1,1,1
2025/05/23/16:30:14.322862,72,1748010614,322424411,,1000,192,90,45,67,22,95,13,24,1000,343,0,932,999,999,999,999,700,645,189,224,1,1,1
2025/05/23/16:30:14.332798,73,1748010614,332576751,,1000,192,90,45,67,22,95,13,24,1000,343,0,932,999,999,999,999,700,645,189,224,1,1,1
2025/05/23/16:30:14.342603,74,1748010614,342283964,,1000,192,90,45,66,22,95,14,23,1000,365,0,934,999,999,999,999,699,643,183,240,1,1,1
2025/05/23/16:30:14.352689,75,1748010614,352325677,,1000,192,89,45,66,22,96,14,23,1000,377,0,934,999,999,999,999,699,643,179,247,1,1,1
2025/05/23/16:30:14.362766,76,1748010614,362380981,,1000,192,89,45,66,22,97,15,23,1000,388,0,934,999,999,999,999,699,642,177,254,1,1,1
2025/05/23/16:30:14.372962,77,1748010614,372404575,,1000,192,89,45,66,22,203,146,23,1000,398,0,931,999,999,999,999,698,642,173,260,1,1,1
2025/05/23/16:30:14.382545,78,1748010614,382308006,,1000,192,89,45,66,22,367,346,23,1000,417,0,929,999,999,999,999,697,641,169,273,1,1,1
2025/05/23/16:30:14.393130,79,1748010614,392641305,,1000,192,89,45,66,21,370,350,23,1000,426,0,930,999,999,999,999,697,640,167,280,1,1,1
2025/05/23/16:30:14.402620,80,1748010614,402307748,,1000,192,89,45,66,21,371,351,22,1000,435,0,931,999,999,999,999,696,639,165,285,1,1,1
2025/05/23/16:30:14.412607,81,1748010614,412290334,,1000,191,89,45,66,21,372,352,22,1000,443,0,933,999,999,999,999,695,638,163,291,1,1,1
2025/05/23/16:30:14.422823,82,1748010614,422311782,,1000,191,89,45,66,21,374,355,22,1000,451,0,934,999,999,999,999,694,637,163,297,1,1,1
2025/05/23/16:30:14.432818,83,1748010614,432375192,,1000,191,89,45,65,21,373,354,22,1000,457,0,936,999,999,999,999,694,636,163,302,1,1,1
