time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:00:00.341341,1,1748008800,340547561,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.350809,2,1748008800,350446224,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.360792,3,1748008800,360455513,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.370727,4,1748008800,370406389,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.380888,5,1748008800,380474567,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.390726,6,1748008800,390361309,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.400901,7,1748008800,400547981,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.411088,8,1748008800,410552501,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.421035,9,1748008800,420532226,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.430820,10,1748008800,430488824,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.440637,11,1748008800,440380096,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.450716,12,1748008800,450373172,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.460730,13,1748008800,460414886,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.470738,14,1748008800,470368862,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.480806,15,1748008800,480376720,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.490683,16,1748008800,490332603,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.500867,17,1748008800,500431537,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.510782,18,1748008800,510394096,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.520774,19,1748008800,520383834,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.530889,20,1748008800,530451059,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.540727,21,1748008800,540434598,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.550836,22,1748008800,550412178,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.560905,23,1748008800,560397863,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.570778,24,1748008800,570365190,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.580803,25,1748008800,580348730,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.591011,26,1748008800,590525627,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.600864,27,1748008800,600450038,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.610871,28,1748008800,610471010,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.620880,29,1748008800,620342254,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.631068,30,1748008800,630495071,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.640935,31,1748008800,640496730,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.650833,32,1748008800,650404214,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.660892,33,1748008800,660460233,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.670832,34,1748008800,670497894,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.680779,35,1748008800,680346250,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.690839,36,1748008800,690458536,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.700871,37,1748008800,700414896,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.710719,38,1748008800,710406541,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.720691,39,1748008800,720361232,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.730911,40,1748008800,730484724,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.740929,41,1748008800,740456819,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.751018,42,1748008800,750582933,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.761015,43,1748008800,760529041,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.770974,44,1748008800,770482063,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.781053,45,1748008800,780463457,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
2025/05/23/16:00:00.790764,46,1748008800,790441989,,1000,347,627,124,325,301,508,78,278,1000,70,32,920,999,999,999,999,485,414,62,45,0,0,0
