time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:54:46.828801,1,1748012086,828468084,,1000,646,649,79,535,110,487,105,197,1000,25,98,922,999,999,999,999,128,326,0,0,0,0,0
2025/05/23/16:54:46.838837,2,1748012086,838431835,,1000,638,650,76,531,103,484,100,190,1000,19,100,914,999,999,999,999,124,321,0,0,0,0,0
2025/05/23/16:54:46.849022,3,1748012086,848514795,,1000,638,650,76,531,103,484,100,190,1000,19,100,914,999,999,999,999,124,321,0,0,0,0,0
2025/05/23/16:54:46.859133,4,1748012086,858544349,,1000,638,650,76,531,103,484,100,190,1000,19,101,915,999,999,999,999,124,321,0,0,0,0,0
2025/05/23/16:54:46.868711,5,1748012086,868376731,,1000,638,650,76,530,103,484,100,190,1000,19,101,915,999,999,999,999,124,321,0,0,0,0,0
2025/05/23/16:54:46.878876,6,1748012086,878439188,,1000,638,650,76,530,103,484,100,190,1000,18,101,916,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.889122,7,1748012086,888544797,,1000,638,650,76,531,103,484,100,190,1000,18,101,916,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.899004,8,1748012086,898532390,,1000,638,650,76,531,103,484,100,190,1000,18,101,918,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.909160,9,1748012086,908516883,,1000,637,650,76,530,103,484,100,190,1000,18,101,922,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.918943,10,1748012086,918465137,,1000,637,650,76,531,103,484,100,190,1000,18,100,924,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.928806,11,1748012086,928454637,,1000,637,650,76,531,103,484,100,189,1000,18,100,925,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.938633,12,1748012086,938311338,,1000,637,650,76,530,103,484,100,189,1000,18,100,926,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.948831,13,1748012086,948442697,,1000,637,650,76,530,103,484,100,189,1000,18,100,926,999,999,999,999,123,321,0,0,0,0,0
2025/05/23/16:54:46.959163,14,1748012086,958426475,,1000,636,650,76,530,103,484,100,189,1000,18,100,925,999,999,999,999,123,322,0,0,0,0,0
2025/05/23/16:54:46.968688,15,1748012086,968392848,,1000,636,650,76,530,103,484,100,189,1000,18,100,925,999,999,999,999,123,322,0,0,0,0,0
2025/05/23/16:54:46.978724,16,1748012086,978361845,,1000,636,650,76,530,103,484,100,189,1000,18,100,925,999,999,999,999,123,322,0,0,0,0,0
2025/05/23/16:54:46.988809,17,1748012086,988408565,,1000,636,650,76,530,103,484,100,189,1000,18,100,926,999,999,999,999,123,322,0,0,0,0,0
2025/05/23/16:54:46.998948,18,1748012086,998425483,,1000,636,650,76,530,102,484,100,189,1000,17,100,926,999,999,999,999,123,322,0,0,0,0,0
2025/05/23/16:54:47.008981,19,1748012087,8419275,,1000,636,650,76,530,102,484,100,189,1000,17,100,927,999,999,999,999,123,322,0,0,0,0,0
2025/05/23/16:54:47.018602,20,1748012087,18287658,,1000,636,650,76,530,102,484,100,189,1000,17,100,927,999,999,999,999,123,322,0,0,0,0,0
2025/05/23/16:54:47.028899,21,1748012087,28356790,,1000,636,650,76,530,102,484,100,189,1000,17,100,926,999,999,999,999,123,324,0,0,0,0,0
2025/05/23/16:54:47.038754,22,1748012087,38322925,,1000,635,650,76,530,102,484,100,189,1000,17,99,926,999,999,999,999,123,324,0,0,0,0,0
