time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:33:18.529501,1,1748010798,528703212,,1000,183,241,37,184,48,231,0,192,1000,0,0,981,999,999,999,999,482,573,120,19,0,0,0
2025/05/23/16:33:18.539201,2,1748010798,538695335,,1000,178,194,42,133,33,151,0,133,1000,0,0,953,999,999,999,999,637,688,138,0,0,0,0
2025/05/23/16:33:18.549080,3,1748010798,548594474,,1000,178,193,42,133,33,151,0,133,1000,0,0,953,999,999,999,999,636,688,138,0,0,0,0
2025/05/23/16:33:18.559359,4,1748010798,558749437,,1000,178,193,42,132,33,150,0,132,1000,0,0,952,999,999,999,999,636,687,136,0,0,0,0
2025/05/23/16:33:18.569109,5,1748010798,568653821,,1000,177,192,42,131,32,149,0,131,1000,0,0,952,999,999,999,999,636,687,136,0,0,0,0
2025/05/23/16:33:18.579179,6,1748010798,578583717,,1000,177,192,42,130,32,149,0,130,1000,0,0,952,999,999,999,999,636,688,136,0,0,0,0
2025/05/23/16:33:18.589083,7,1748010798,588516950,,1000,177,191,42,130,32,148,0,130,1000,0,0,952,999,999,999,999,636,687,134,0,0,0,0
2025/05/23/16:33:18.599032,8,1748010798,598553657,,1000,177,191,42,130,32,148,0,130,1000,0,0,952,999,999,999,999,635,688,134,0,0,0,0
2025/05/23/16:33:18.608895,9,1748010798,608524799,,1000,177,190,42,130,32,147,0,129,1000,0,0,952,999,999,999,999,635,687,134,0,0,0,0
2025/05/23/16:33:18.618859,10,1748010798,618502616,,1000,177,190,41,129,32,146,0,129,1000,0,0,952,999,999,999,999,635,688,132,0,0,0,0
2025/05/23/16:33:18.628901,11,1748010798,628519535,,1000,177,189,41,128,32,146,0,128,1000,0,0,952,999,999,999,999,634,688,132,0,0,0,0
2025/05/23/16:33:18.639348,12,1748010798,638768434,,1000,177,189,41,128,32,146,0,128,1000,0,0,952,999,999,999,999,634,688,132,0,0,0,0
2025/05/23/16:33:18.648850,13,1748010798,648461341,,1000,177,189,41,127,31,145,0,128,1000,0,0,952,999,999,999,999,634,688,132,0,0,0,0
2025/05/23/16:33:18.658785,14,1748010798,658420085,,1000,177,188,41,127,31,144,0,127,1000,0,0,952,999,999,999,999,633,688,132,0,0,0,0
2025/05/23/16:33:18.668802,15,1748010798,668451309,,1000,177,187,41,127,31,144,0,127,1000,0,0,952,999,999,999,999,633,688,130,0,0,0,0
2025/05/23/16:33:18.678990,16,1748010798,678524017,,1000,177,187,41,126,31,144,0,126,1000,0,0,952,999,999,999,999,633,688,130,0,0,0,0
2025/05/23/16:33:18.688727,17,1748010798,688423633,,1000,177,187,41,126,31,143,0,126,1000,0,0,951,999,999,999,999,633,688,130,0,0,0,0
2025/05/23/16:33:18.698760,18,1748010798,698410749,,1000,177,186,41,125,31,143,0,125,1000,0,0,951,999,999,999,999,632,688,130,0,0,0,0
2025/05/23/16:33:18.708701,19,1748010798,708420753,,1000,177,186,41,125,31,143,0,125,1000,0,0,951,999,999,999,999,632,688,130,0,0,0,0
2025/05/23/16:33:18.718982,20,1748010798,718549013,,1000,177,186,41,125,31,142,0,124,1000,0,0,951,999,999,999,999,632,688,126,0,0,0,0
2025/05/23/16:33:18.729565,21,1748010798,728949308,,1000,177,186,41,124,31,141,0,124,1000,0,0,951,999,999,999,999,633,688,126,0,0,0,0
2025/05/23/16:33:18.739002,22,1748010798,738568782,,1000,177,186,41,124,31,141,0,123,1000,0,0,952,999,999,999,999,632,688,124,0,0,0,0
2025/05/23/16:33:18.748811,23,1748010798,748467683,,1000,177,185,41,123,31,140,0,123,1000,0,0,953,999,999,999,999,632,688,124,0,0,0,0
2025/05/23/16:33:18.758824,24,1748010798,758413791,,1000,177,185,41,123,30,140,0,123,1000,0,0,953,999,999,999,999,632,688,122,0,0,0,0
2025/05/23/16:33:18.768904,25,1748010798,768482446,,1000,177,184,41,122,30,140,0,122,1000,0,0,953,999,999,999,999,631,688,120,0,0,0,0
2025/05/23/16:33:18.779098,26,1748010798,778629541,,1000,177,184,41,122,30,140,0,122,1000,0,0,953,999,999,999,999,631,688,120,0,0,0,0
2025/05/23/16:33:18.788844,27,1748010798,788427352,,1000,177,184,41,122,30,139,0,122,1000,0,0,952,999,999,999,999,631,688,120,0,0,0,0
2025/05/23/16:33:18.798815,28,1748010798,798519611,,1000,176,183,41,122,30,138,0,121,1000,0,0,951,999,999,999,999,631,688,118,0,0,0,0
2025/05/23/16:33:18.808811,29,1748010798,808440685,,1000,176,183,41,121,30,138,0,121,1000,0,0,951,999,999,999,999,630,689,118,0,0,0,0
2025/05/23/16:33:18.818696,30,1748010798,818398952,,1000,177,183,41,121,30,138,0,120,1000,0,0,951,999,999,999,999,630,689,116,0,0,0,0
2025/05/23/16:33:18.829007,31,1748010798,828508138,,1000,176,183,41,120,29,137,0,120,1000,0,0,951,999,999,999,999,630,689,116,0,0,0,0
2025/05/23/16:33:18.839032,32,1748010798,838507413,,1000,176,182,41,120,29,137,0,120,1000,0,0,951,999,999,999,999,630,689,115,0,0,0,0
2025/05/23/16:33:18.849219,33,1748010798,848570585,,1000,176,182,41,120,29,136,0,119,1000,0,0,951,999,999,999,999,629,688,115,0,0,0,0
2025/05/23/16:33:18.859042,34,1748010798,858557462,,1000,176,182,41,119,29,136,0,119,1000,0,0,950,999,999,999,999,629,689,113,0,0,0,0
