time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:04:41.281060,1,1748009081,280263662,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.290527,2,1748009081,290167093,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.300585,3,1748009081,300118923,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.310553,4,1748009081,310147047,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.320740,5,1748009081,320176601,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.330530,6,1748009081,330154180,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.340410,7,1748009081,340106964,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.350454,8,1748009081,350082635,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.360934,9,1748009081,360346078,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.370874,10,1748009081,370260000,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.380486,11,1748009081,380180120,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.390428,12,1748009081,390138149,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.400325,13,1748009081,400075435,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.410439,14,1748009081,410115242,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.420535,15,1748009081,420116901,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.430479,16,1748009081,430158853,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.440405,17,1748009081,440123319,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.450394,18,1748009081,450066328,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
2025/05/23/16:04:41.460539,19,1748009081,460216522,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,0,1,0
