time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/16:34:15.219574,1,1748010855,218917846,,1000,166,194,39,107,87,103,0,71,1000,0,0,915,999,999,999,999,591,641,159,73,0,1
2025/05/23/16:34:15.229184,2,1748010855,228736162,,1000,166,195,39,107,87,103,0,72,1000,0,0,915,999,999,999,999,591,641,159,73,0,1
2025/05/23/16:34:15.239259,3,1748010855,238791465,,1000,165,193,39,104,87,99,0,70,1000,0,0,899,999,999,999,999,578,633,138,60,0,1
2025/05/23/16:34:15.249135,4,1748010855,248739242,,1000,166,193,39,104,87,99,0,70,1000,0,0,899,999,999,999,999,578,633,138,59,0,1
2025/05/23/16:34:15.259410,5,1748010855,258854389,,1000,165,192,39,104,87,99,0,70,1000,0,0,899,999,999,999,999,578,632,138,59,0,1
2025/05/23/16:34:15.269009,6,1748010855,268735408,,1000,165,192,39,104,87,99,0,69,1000,0,0,899,999,999,999,999,578,632,138,59,0,1
2025/05/23/16:34:15.279223,7,1748010855,278725862,,1000,166,192,39,104,87,99,0,70,1000,0,0,899,999,999,999,999,578,632,138,59,0,1
2025/05/23/16:34:15.289559,8,1748010855,289149284,,1000,165,192,39,104,87,99,0,70,1000,0,0,899,999,999,999,999,578,632,138,59,0,1
2025/05/23/16:34:15.299173,9,1748010855,298804521,,1000,165,192,39,104,87,99,0,70,1000,0,0,899,999,999,999,999,578,631,136,59,0,1
2025/05/23/16:34:15.309473,10,1748010855,308915376,,1000,165,192,39,104,87,99,0,70,1000,0,0,899,999,999,999,999,578,631,136,58,0,1
2025/05/23/16:34:15.319057,11,1748010855,318729877,,1000,165,192,39,104,87,98,0,69,1000,0,0,899,999,999,999,999,578,631,136,58,0,1
2025/05/23/16:34:15.329468,12,1748010855,328853845,,1000,165,192,39,104,87,98,0,69,1000,0,0,899,999,999,999,999,578,631,138,58,0,1
