time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:07:24.612205,1,1748005644,611183166,,1000,157,239,76,133,88,200,156,112,1000,53,0,999,999,999,999,999,699,714,230,127,0,1
2025/05/23/15:07:24.621010,2,1748005644,620657444,,1000,154,231,74,129,84,210,170,107,1000,27,0,999,999,999,999,999,697,703,204,114,0,1
2025/05/23/15:07:24.631082,3,1748005644,630665063,,1000,154,231,74,129,84,210,170,107,1000,27,0,999,999,999,999,999,697,702,204,114,0,1
2025/05/23/15:07:24.641090,4,1748005644,640611648,,1000,154,231,74,129,84,211,170,107,1000,26,0,999,999,999,999,999,697,702,204,114,0,1
2025/05/23/15:07:24.650793,5,1748005644,650535583,,1000,154,231,74,129,84,210,170,107,1000,26,0,999,999,999,999,999,697,703,204,114,0,1
2025/05/23/15:07:24.660825,6,1748005644,660543680,,1000,154,231,74,128,84,210,169,107,1000,26,0,999,999,999,999,999,697,703,204,114,0,1
2025/05/23/15:07:24.670765,7,1748005644,670492172,,1000,154,231,74,128,84,209,168,107,1000,26,0,999,999,999,999,999,697,703,202,114,0,1
2025/05/23/15:07:24.680880,8,1748005644,680565834,,1000,154,230,74,128,84,208,168,107,1000,26,0,999,999,999,999,999,696,703,202,114,0,1
2025/05/23/15:07:24.691066,9,1748005644,690605401,,1000,154,230,74,128,83,209,169,107,1000,26,0,999,999,999,999,999,696,702,202,114,0,1
2025/05/23/15:07:24.700887,10,1748005644,700569629,,1000,154,230,74,128,83,209,169,107,1000,26,0,999,999,999,999,999,696,702,202,114,0,1
2025/05/23/15:07:24.710735,11,1748005644,710475444,,1000,154,230,74,128,83,209,169,107,1000,26,0,999,999,999,999,999,696,702,202,114,0,1
2025/05/23/15:07:24.720779,12,1748005644,720484018,,1000,154,230,74,128,83,208,168,107,1000,26,0,999,999,999,999,999,696,702,202,114,0,1
2025/05/23/15:07:24.730756,13,1748005644,730466604,,1000,154,230,73,128,83,207,167,107,1000,25,0,999,999,999,999,999,696,702,200,114,0,1
2025/05/23/15:07:24.740817,14,1748005644,740499973,,1000,154,230,73,128,83,206,166,106,1000,26,0,999,999,999,999,999,696,702,200,114,0,1
2025/05/23/15:07:24.750810,15,1748005644,750505685,,1000,154,230,73,128,83,207,166,106,1000,25,0,999,999,999,999,999,695,702,200,114,0,1
2025/05/23/15:07:24.760845,16,1748005644,760503768,,1000,154,230,73,128,83,206,166,106,1000,25,0,999,999,999,999,999,695,702,200,114,0,1
2025/05/23/15:07:24.771188,17,1748005644,770591735,,1000,154,230,73,128,83,206,166,106,1000,25,0,999,999,999,999,999,695,702,202,114,0,1
2025/05/23/15:07:24.780829,18,1748005644,780499935,,1000,154,230,73,128,83,206,166,106,1000,25,0,999,999,999,999,999,695,702,200,114,0,1
2025/05/23/15:07:24.790922,19,1748005644,790604352,,1000,154,229,73,128,83,206,166,106,1000,25,0,999,999,999,999,999,695,702,200,113,0,1
2025/05/23/15:07:24.801141,20,1748005644,800620317,,1000,154,229,73,128,83,206,166,106,1000,25,0,999,999,999,999,999,695,702,200,113,0,1
2025/05/23/15:07:24.810975,21,1748005644,810588598,,1000,154,229,73,128,83,206,166,106,1000,25,0,999,999,999,999,999,695,702,200,113,0,1
2025/05/23/15:07:24.820792,22,1748005644,820473194,,1000,154,229,73,127,83,206,165,106,1000,25,0,999,999,999,999,999,695,702,200,114,0,1
2025/05/23/15:07:24.831162,23,1748005644,830580949,,1000,154,229,73,127,83,205,165,106,1000,24,0,999,999,999,999,999,695,702,200,114,0,1
2025/05/23/15:07:24.841103,24,1748005644,840648412,,1000,154,229,73,127,83,205,165,106,1000,24,0,999,999,999,999,999,695,702,200,114,0,1
2025/05/23/15:07:24.851160,25,1748005644,850641965,,1000,154,229,73,127,83,206,165,106,1000,24,0,999,999,999,999,999,695,702,200,114,0,1
2025/05/23/15:07:24.861099,26,1748005644,860660076,,1000,154,229,73,127,83,206,165,106,1000,24,0,999,999,999,999,999,696,702,200,114,0,1
2025/05/23/15:07:24.871214,27,1748005644,870672702,,1000,154,229,73,127,82,205,165,106,1000,24,0,999,999,999,999,999,698,702,200,114,0,1
2025/05/23/15:07:24.883421,28,1748005644,880647897,,1000,154,228,73,127,82,205,165,106,1000,24,0,999,999,999,999,999,700,702,200,114,0,1
2025/05/23/15:07:24.892153,29,1748005644,891236066,,1000,154,228,73,127,82,205,165,106,1000,24,0,999,999,999,999,999,700,702,200,114,0,1
2025/05/23/15:07:24.901097,30,1748005644,900763034,,1000,154,228,73,127,82,207,167,106,1000,24,0,999,999,999,999,999,706,702,200,113,0,1
2025/05/23/15:07:24.911273,31,1748005644,910713672,,1000,154,228,73,127,82,208,167,106,1000,24,0,999,999,999,999,999,710,702,200,113,0,1
2025/05/23/15:07:24.921075,32,1748005644,920629501,,1000,154,228,73,127,82,208,167,106,1000,24,0,999,999,999,999,999,715,702,200,113,0,1
2025/05/23/15:07:24.931093,33,1748005644,930611133,,1000,154,228,73,127,82,208,168,106,1000,24,0,999,999,999,999,999,719,702,200,113,0,1
2025/05/23/15:07:24.942089,34,1748005644,941582679,,1000,154,228,73,127,82,208,168,106,1000,24,0,999,999,999,999,999,722,703,200,113,0,1
2025/05/23/15:07:24.950903,35,1748005644,950520992,,1000,154,228,73,127,82,209,169,106,1000,23,0,999,999,999,999,999,728,704,202,113,0,1
2025/05/23/15:07:24.961030,36,1748005644,960641384,,1000,154,227,73,127,83,209,169,106,1000,23,0,999,999,999,999,999,731,704,202,113,0,1
2025/05/23/15:07:24.970788,37,1748005644,970473051,,1000,154,227,73,127,83,208,169,106,1000,23,0,999,999,999,999,999,733,703,202,113,0,1
2025/05/23/15:07:24.980766,38,1748005644,980466365,,1000,154,227,73,127,83,209,169,106,1000,22,0,999,999,999,999,999,737,703,202,112,0,1
2025/05/23/15:07:24.990977,39,1748005644,990557909,,1000,154,227,73,127,83,210,170,106,1000,22,0,999,999,999,999,999,739,702,202,112,0,1
2025/05/23/15:07:25.000752,40,1748005645,487565,,1000,154,227,73,127,83,210,170,105,1000,22,0,999,999,999,999,999,741,702,202,112,0,1
2025/05/23/15:07:25.010773,41,1748005645,10498046,,1000,154,227,73,127,83,210,171,105,1000,22,0,999,999,999,999,999,742,702,200,112,0,1
2025/05/23/15:07:25.020849,42,1748005645,20542383,,1000,154,227,73,127,83,210,170,105,1000,21,0,999,999,999,999,999,742,702,200,112,0,1
2025/05/23/15:07:25.030770,43,1748005645,30471563,,1000,154,226,73,127,83,209,170,105,1000,21,0,999,999,999,999,999,742,701,200,111,0,1
2025/05/23/15:07:25.040984,44,1748005645,40498733,,1000,153,226,72,127,82,208,169,105,1000,21,0,999,999,999,999,999,742,701,200,111,0,1
2025/05/23/15:07:25.050758,45,1748005645,50519704,,1000,153,226,72,127,82,208,168,105,1000,21,0,999,999,999,999,999,741,701,200,111,0,1
2025/05/23/15:07:25.060760,46,1748005645,60491085,,1000,153,226,72,127,82,208,169,105,1000,21,0,999,999,999,999,999,740,700,200,111,0,1
2025/05/23/15:07:25.070774,47,1748005645,70503950,,1000,153,226,72,127,82,208,169,105,1000,20,0,999,999,999,999,999,739,700,200,111,0,1
2025/05/23/15:07:25.080886,48,1748005645,80524206,,1000,153,226,72,127,82,208,168,105,1000,20,0,999,999,999,999,999,738,700,200,111,0,1
2025/05/23/15:07:25.090960,49,1748005645,90549468,,1000,153,225,72,126,82,208,169,105,1000,19,0,999,999,999,999,999,737,700,198,111,0,1
2025/05/23/15:07:25.100823,50,1748005645,100487232,,1000,153,225,72,127,82,208,168,105,1000,19,0,999,999,999,999,999,736,699,198,111,0,1
2025/05/23/15:07:25.110854,51,1748005645,110497951,,1000,153,225,72,127,82,207,167,105,1000,19,0,999,999,999,999,999,736,699,198,111,0,1
2025/05/23/15:07:25.120867,52,1748005645,120520591,,1000,153,225,72,127,82,206,166,105,1000,19,0,999,999,999,999,999,735,698,196,111,0,1
2025/05/23/15:07:25.131029,53,1748005645,130545377,,1000,153,225,72,126,81,206,166,105,1000,18,0,999,999,999,999,999,734,698,196,111,0,1
2025/05/23/15:07:25.141218,54,1748005645,140656709,,1000,153,225,72,126,81,207,167,104,1000,18,0,999,999,999,999,999,734,698,196,111,0,1
2025/05/23/15:07:25.171249,55,1748005645,170609474,,1000,153,225,72,126,81,208,168,104,1000,18,0,999,999,999,999,999,733,698,194,111,0,1
2025/05/23/15:07:25.181187,56,1748005645,180696487,,1000,153,225,72,126,81,207,167,104,1000,17,0,999,999,999,999,999,732,698,194,112,0,1
2025/05/23/15:07:25.191344,57,1748005645,190723180,,1000,153,225,72,126,81,207,167,104,1000,17,0,999,999,999,999,999,731,698,192,111,0,1
2025/05/23/15:07:25.201329,58,1748005645,200684785,,1000,153,225,72,126,81,207,167,104,1000,17,0,999,999,999,999,999,730,698,192,111,0,1
2025/05/23/15:07:25.211053,59,1748005645,210619688,,1000,153,225,72,126,81,207,167,104,1000,17,0,999,999,999,999,999,730,698,191,111,0,1
2025/05/23/15:07:25.840909,60,1748005645,840487003,,1000,150,377,69,115,105,141,95,108,1000,22,0,999,999,999,999,999,732,680,187,542,0,1
2025/05/23/15:07:25.851019,61,1748005645,850608587,,1000,150,373,69,115,105,141,95,108,1000,22,0,999,999,999,999,999,732,680,185,540,0,1
2025/05/23/15:07:25.861722,62,1748005645,861002683,,1000,150,367,69,115,105,139,93,107,1000,22,0,999,999,999,999,999,732,679,183,537,0,1
2025/05/23/15:07:25.870832,63,1748005645,870567798,,1000,150,364,69,115,105,138,91,107,1000,23,0,999,999,999,999,999,731,679,185,534,0,1
2025/05/23/15:07:25.880960,64,1748005645,880576372,,1000,150,360,69,115,105,138,91,107,1000,23,0,999,999,999,999,999,731,680,185,530,0,1
2025/05/23/15:07:25.891023,65,1748005645,890606641,,1000,150,356,69,114,104,138,91,106,1000,24,0,999,999,999,999,999,730,680,185,526,0,1
2025/05/23/15:07:25.900952,66,1748005645,900611400,,1000,150,352,68,114,104,137,91,106,1000,24,0,999,999,999,999,999,729,681,187,522,0,1
2025/05/23/15:07:25.911020,67,1748005645,910578012,,1000,150,348,68,114,103,135,89,105,1000,25,0,999,999,999,999,999,728,680,189,517,0,1
2025/05/23/15:07:25.921146,68,1748005645,920731306,,1000,150,345,68,114,103,133,87,105,1000,25,0,999,999,999,999,999,727,680,191,514,0,1
2025/05/23/15:07:25.930864,69,1748005645,930515289,,1000,150,341,68,114,103,133,86,104,1000,25,0,999,999,999,999,999,726,680,192,512,0,1
2025/05/23/15:07:25.940836,70,1748005645,940557241,,1000,151,338,68,113,103,134,87,103,1000,25,0,999,999,999,999,999,726,681,194,511,0,1
2025/05/23/15:07:25.951039,71,1748005645,950551033,,1000,151,335,68,113,102,134,89,103,1000,25,0,999,999,999,999,999,725,680,196,510,0,1
2025/05/23/15:07:25.960962,72,1748005645,960584878,,1000,151,332,67,113,102,134,89,102,1000,24,0,999,999,999,999,999,724,680,200,510,0,1
2025/05/23/15:07:25.970965,73,1748005645,970530748,,1000,151,329,67,113,102,134,89,102,1000,24,0,999,999,999,999,999,724,679,204,510,0,1
2025/05/23/15:07:25.980882,74,1748005645,980549335,,1000,151,327,67,113,102,133,88,102,1000,24,0,999,999,999,999,999,723,678,208,509,0,1
2025/05/23/15:07:25.990901,75,1748005645,990546464,,1000,151,325,67,113,102,132,87,102,1000,23,0,999,999,999,999,999,722,677,212,508,0,1
2025/05/23/15:07:26.000877,76,1748005646,504255,,1000,151,322,67,113,102,131,86,102,1000,23,0,999,999,999,999,999,721,675,216,507,0,1
2025/05/23/15:07:26.010850,77,1748005646,10496854,,1000,151,322,67,113,102,131,86,102,1000,23,0,999,999,999,999,999,721,675,216,507,0,1
2025/05/23/15:07:26.020853,78,1748005646,20509958,,1000,151,319,66,112,101,132,87,101,1000,22,0,999,999,999,999,999,719,673,222,501,0,1
2025/05/23/15:07:26.030860,79,1748005646,30513525,,1000,152,317,66,112,101,133,88,100,1000,22,0,999,999,999,999,999,717,671,222,496,0,1
2025/05/23/15:07:26.041054,80,1748005646,40582418,,1000,151,316,66,112,100,133,88,100,1000,22,0,999,999,999,999,999,716,670,222,492,0,1
2025/05/23/15:07:26.050969,81,1748005646,50615549,,1000,151,314,66,112,100,132,88,100,1000,22,0,999,999,999,999,999,715,670,224,488,0,1
2025/05/23/15:07:26.060891,82,1748005646,60518980,,1000,151,311,66,111,99,133,88,99,1000,21,0,999,999,999,999,999,713,669,224,483,0,1
2025/05/23/15:07:26.070910,83,1748005646,70570945,,1000,151,310,65,111,98,133,89,99,1000,20,0,999,999,999,999,999,711,669,224,481,0,1
2025/05/23/15:07:26.081457,84,1748005646,80782413,,1000,151,310,65,111,98,133,89,99,1000,20,0,999,999,999,999,999,711,669,224,481,0,1
2025/05/23/15:07:26.091252,85,1748005646,90680122,,1000,151,308,65,111,97,133,89,99,1000,20,0,999,999,999,999,999,709,668,224,477,0,1
2025/05/23/15:07:26.101237,86,1748005646,100623130,,1000,151,307,65,111,97,133,89,99,1000,20,0,999,999,999,999,999,709,667,224,475,0,1
2025/05/23/15:07:26.111271,87,1748005646,110744476,,1000,150,307,65,111,97,133,89,98,1000,20,0,999,999,999,999,999,708,667,226,474,0,1
2025/05/23/15:07:26.121107,88,1748005646,120643377,,1000,150,306,65,111,97,133,89,98,1000,19,0,999,999,999,999,999,706,667,226,472,0,1
2025/05/23/15:07:26.131098,89,1748005646,130645036,,1000,150,305,65,111,97,133,90,98,1000,19,0,999,999,999,999,999,706,667,228,471,0,1
2025/05/23/15:07:26.140927,90,1748005646,140575408,,1000,150,304,65,111,96,133,89,98,1000,19,0,999,999,999,999,999,705,668,228,469,0,1
2025/05/23/15:07:26.150900,91,1748005646,150507211,,1000,149,303,65,110,96,132,89,97,1000,18,0,999,999,999,999,999,705,669,228,466,0,1
2025/05/23/15:07:26.160914,92,1748005646,160510063,,1000,149,302,65,110,96,132,88,98,1000,17,0,999,999,999,999,999,704,670,228,464,0,1
2025/05/23/15:07:26.170742,93,1748005646,170464754,,1000,149,301,65,110,95,131,88,97,1000,17,0,999,999,999,999,999,704,672,228,462,0,1
2025/05/23/15:07:26.180803,94,1748005646,180489063,,1000,149,300,65,110,95,131,88,97,1000,16,0,999,999,999,999,999,705,674,228,461,0,1
2025/05/23/15:07:26.190893,95,1748005646,190534353,,1000,149,299,65,110,94,131,88,97,1000,15,0,999,999,999,999,999,705,677,228,460,0,1
2025/05/23/15:07:26.200895,96,1748005646,200502157,,1000,150,298,65,110,93,131,88,97,1000,13,0,999,999,999,999,999,705,679,226,457,0,1
2025/05/23/15:07:26.210915,97,1748005646,210564374,,1000,150,296,65,110,92,131,87,96,1000,12,0,999,999,999,999,999,705,680,226,455,0,1
2025/05/23/15:07:26.220785,98,1748005646,220472335,,1000,150,295,65,110,91,130,86,96,1000,11,0,999,999,999,999,999,705,680,226,452,0,1
2025/05/23/15:07:26.230774,99,1748005646,230489492,,1000,151,294,65,110,91,129,85,96,1000,11,0,999,999,999,999,999,704,681,226,450,0,1
2025/05/23/15:07:26.240891,100,1748005646,240455627,,1000,151,294,65,110,90,129,85,96,1000,10,0,999,999,999,999,999,703,682,226,448,0,1
2025/05/23/15:07:26.250760,101,1748005646,250467061,,1000,152,293,65,110,90,129,85,96,1000,9,0,999,999,999,999,999,701,683,224,448,0,1
2025/05/23/15:07:26.261001,102,1748005646,260541200,,1000,152,292,65,111,90,129,85,96,1000,9,0,999,999,999,999,999,700,683,222,448,0,1
2025/05/23/15:07:26.270820,103,1748005646,270483970,,1000,152,292,65,112,90,129,86,96,1000,8,0,999,999,999,999,999,699,683,218,450,0,1
2025/05/23/15:07:26.280766,104,1748005646,280457496,,1000,152,292,65,112,90,129,86,96,1000,8,0,999,999,999,999,999,699,683,218,450,0,1
2025/05/23/15:07:26.290913,105,1748005646,290498256,,1000,153,293,66,114,90,133,87,101,1000,7,0,999,999,999,999,999,697,681,208,469,0,1
2025/05/23/15:07:26.300754,106,1748005646,300482273,,1000,153,294,66,114,91,136,87,104,1000,7,0,999,999,999,999,999,695,680,202,484,0,1
2025/05/23/15:07:26.311206,107,1748005646,310598850,,1000,153,294,66,114,91,136,87,104,1000,7,0,999,999,999,999,999,695,680,202,484,0,1
2025/05/23/15:07:26.320933,108,1748005646,320545196,,1000,153,294,65,115,90,142,87,113,1000,6,0,999,999,999,999,999,691,678,192,517,0,1
2025/05/23/15:07:26.330804,109,1748005646,330490112,,1000,153,293,65,115,90,144,87,117,1000,6,0,999,999,999,999,999,689,679,191,529,0,1
2025/05/23/15:07:26.340770,110,1748005646,340510129,,1000,153,293,65,116,89,147,87,121,1000,5,0,999,999,999,999,999,688,679,189,538,0,1
2025/05/23/15:07:26.350757,111,1748005646,350462198,,1000,154,292,65,117,89,150,87,125,1000,5,0,999,999,999,999,999,686,678,189,548,0,1
2025/05/23/15:07:26.360955,112,1748005646,360536098,,1000,154,292,65,119,89,160,85,132,1000,10,0,999,999,999,999,999,682,677,189,560,0,1
2025/05/23/15:07:26.370830,113,1748005646,370504856,,1000,154,291,65,120,89,167,86,136,1000,15,0,999,999,999,999,999,681,677,187,564,0,1
2025/05/23/15:07:26.380843,114,1748005646,380523204,,1000,154,290,65,122,89,178,88,139,1000,22,0,999,999,999,999,999,679,677,187,567,0,1
2025/05/23/15:07:26.390850,115,1748005646,390464544,,1000,154,289,65,123,89,192,89,143,1000,28,0,999,999,999,999,999,678,675,185,569,0,1
2025/05/23/15:07:26.401030,116,1748005646,400618076,,1000,154,289,65,125,89,211,89,147,1000,34,0,999,999,999,999,999,677,674,183,570,0,1
2025/05/23/15:07:26.431242,117,1748005646,430595874,,1000,154,288,65,130,89,279,89,156,1000,50,0,994,999,999,999,999,674,672,181,568,0,1
2025/05/23/15:07:26.440949,118,1748005646,440631866,,1000,154,287,65,132,89,319,89,161,1000,58,0,994,999,999,999,999,673,671,179,566,0,1
2025/05/23/15:07:26.451052,119,1748005646,450646162,,1000,154,287,65,134,89,360,88,166,1000,67,0,997,999,999,999,999,672,671,179,564,0,1
2025/05/23/15:07:26.461268,120,1748005646,460646629,,1000,154,287,65,137,89,392,84,171,1000,78,0,999,999,999,999,999,671,670,177,563,0,1
2025/05/23/15:07:26.471009,121,1748005646,470627069,,1000,154,286,65,139,90,416,81,177,1000,96,0,999,999,999,999,999,669,669,177,565,0,1
2025/05/23/15:07:27.131024,122,1748005647,130631208,,1000,166,936,218,800,467,912,105,855,1000,764,0,898,999,999,737,974,603,745,327,872,0,1
2025/05/23/15:07:27.141083,123,1748005647,140698671,,1000,166,935,231,809,474,912,109,862,1000,770,0,903,999,999,547,962,601,745,327,873,0,1
2025/05/23/15:07:27.150924,124,1748005647,150588750,,1000,166,935,244,816,480,913,112,870,1000,777,0,898,999,999,413,924,599,745,327,873,0,1
2025/05/23/15:07:27.160999,125,1748005647,160596847,,1000,166,933,255,823,486,913,115,876,1000,783,0,904,999,999,323,882,598,745,329,875,0,1
2025/05/23/15:07:27.170918,126,1748005647,170571804,,1000,166,931,266,828,493,913,118,882,1000,790,0,931,999,999,263,873,596,745,329,876,0,1
2025/05/23/15:07:27.180769,127,1748005647,180500507,,1000,166,931,266,828,493,913,118,882,1000,790,0,931,999,999,263,873,596,745,329,876,0,1
2025/05/23/15:07:27.190907,128,1748005647,190563917,,1000,166,928,284,835,506,913,124,894,1000,802,0,936,999,999,204,882,593,744,327,879,0,1
2025/05/23/15:07:27.200984,129,1748005647,200650453,,1000,166,926,293,837,512,912,128,899,1000,807,0,931,999,999,186,884,592,744,329,880,0,1
2025/05/23/15:07:27.211147,130,1748005647,210653543,,1000,166,925,301,839,518,912,131,903,1000,812,0,921,999,999,172,882,591,745,329,880,0,1
2025/05/23/15:07:27.221042,131,1748005647,220613956,,1000,166,924,311,839,526,911,135,906,1000,817,0,909,999,999,161,875,589,744,329,881,0,1
2025/05/23/15:07:27.230841,132,1748005647,230504035,,1000,165,923,319,840,532,911,139,907,1000,820,0,902,999,999,154,868,588,743,329,882,0,1
2025/05/23/15:07:27.241072,133,1748005647,240551710,,1000,165,921,326,840,537,911,142,907,1000,822,0,889,999,999,148,866,587,743,331,884,0,1
2025/05/23/15:07:27.250946,134,1748005647,250518083,,1000,165,921,333,840,543,910,145,906,1000,824,0,867,999,999,143,871,585,742,331,884,0,1
2025/05/23/15:07:27.261063,135,1748005647,260646820,,1000,165,919,344,839,552,909,152,905,1000,827,0,748,999,999,134,885,583,742,331,885,0,1
2025/05/23/15:07:27.270836,136,1748005647,270552158,,1000,165,918,348,837,555,909,155,904,1000,827,0,677,999,999,131,935,582,743,331,886,0,1
2025/05/23/15:07:27.280864,137,1748005647,280481815,,1000,165,917,352,836,559,908,158,903,1000,828,0,610,999,999,128,986,581,742,331,887,0,1
