time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:02:25.853435,1,1748008945,852988481,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.863492,2,1748008945,863021373,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.873505,3,1748008945,873126029,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.883430,4,1748008945,883025646,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.893410,5,1748008945,893075704,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.903721,6,1748008945,903106451,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.913358,7,1748008945,913085699,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.923409,8,1748008945,923011064,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.933975,9,1748008945,933226346,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.943589,10,1748008945,943165540,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.953587,11,1748008945,953115224,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.963370,12,1748008945,962981939,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.973508,13,1748008945,973013401,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.983450,14,1748008945,982969522,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:25.993376,15,1748008945,992973804,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.003626,16,1748008946,3057718,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.013655,17,1748008946,13034343,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.023567,18,1748008946,23198604,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.033503,19,1748008946,33064842,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.043515,20,1748008946,43084383,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.053780,21,1748008946,53132772,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.063817,22,1748008946,63208341,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.073335,23,1748008946,73019504,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.083228,24,1748008946,82971572,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.093318,25,1748008946,93041419,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.103618,26,1748008946,103081464,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.113454,27,1748008946,113043546,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.123333,28,1748008946,123006105,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.133224,29,1748008946,132954359,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.143419,30,1748008946,142931222,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.153688,31,1748008946,153053522,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.163256,32,1748008946,162981748,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.173346,33,1748008946,173013448,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.183234,34,1748008946,182925224,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.193377,35,1748008946,192989110,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.203508,36,1748008946,203060626,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.213393,37,1748008946,212971925,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
2025/05/23/16:02:26.223235,38,1748008946,222961187,,1000,440,624,146,371,288,524,84,242,1000,14,33,935,999,999,999,999,475,443,72,0,1,0,1
