time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object
2025/05/23/15:03:10.752294,1,1748005390,751857042,,1000,114,287,30,147,58,110,0,99,1000,127,0,999,999,999,999,999,591,650,179,0,1,0
2025/05/23/15:03:10.762614,2,1748005390,761933803,,1000,114,192,31,123,62,97,0,91,1000,67,0,999,999,999,999,999,624,686,157,0,1,0
2025/05/23/15:03:10.772335,3,1748005390,771926164,,1000,114,191,31,122,62,97,0,91,1000,67,0,999,999,999,999,999,624,686,157,0,1,0
2025/05/23/15:03:10.782203,4,1748005390,781836271,,1000,114,190,31,122,62,97,0,91,1000,67,0,999,999,999,999,999,624,686,157,0,1,0
2025/05/23/15:03:10.792214,5,1748005390,791794061,,1000,113,189,31,122,63,97,0,91,1000,67,0,999,999,999,999,999,624,686,157,0,1,0
2025/05/23/15:03:10.802136,6,1748005390,801765203,,1000,113,189,31,122,63,97,0,91,1000,67,0,999,999,999,999,999,625,687,157,0,1,0
2025/05/23/15:03:10.812080,7,1748005390,811764240,,1000,113,188,31,122,63,96,0,91,1000,66,0,999,999,999,999,999,625,687,159,0,1,0
2025/05/23/15:03:10.822159,8,1748005390,821801185,,1000,114,187,31,122,63,96,0,91,1000,66,0,999,999,999,999,999,625,687,159,0,1,0
2025/05/23/15:03:10.832257,9,1748005390,831815481,,1000,114,186,31,121,63,96,0,91,1000,66,0,999,999,999,999,999,625,687,159,0,1,0
2025/05/23/15:03:10.842529,10,1748005390,841826200,,1000,114,186,31,121,63,96,0,90,1000,66,0,999,999,999,999,999,625,687,159,0,1,0
2025/05/23/15:03:10.852205,11,1748005390,851825237,,1000,113,186,31,121,63,96,0,91,1000,66,0,999,999,999,999,999,626,687,161,0,1,0
2025/05/23/15:03:10.862039,12,1748005390,861691474,,1000,113,185,31,121,63,96,0,90,1000,66,0,999,999,999,999,999,626,687,161,0,1,0
2025/05/23/15:03:10.872167,13,1748005390,871715784,,1000,113,184,31,120,63,96,0,90,1000,65,0,999,999,999,999,999,626,687,161,0,1,0
2025/05/23/15:03:10.881977,14,1748005390,881653070,,1000,113,184,31,120,63,96,0,90,1000,65,0,999,999,999,999,999,626,688,159,0,1,0
2025/05/23/15:03:10.892000,15,1748005390,891682863,,1000,113,183,31,120,63,95,0,90,1000,65,0,999,999,999,999,999,627,688,159,0,1,0
2025/05/23/15:03:10.902148,16,1748005390,901722431,,1000,113,183,31,120,63,95,0,90,1000,65,0,999,999,999,999,999,627,688,159,0,1,0
2025/05/23/15:03:10.911988,17,1748005390,911666154,,1000,113,183,31,119,64,95,0,90,1000,65,0,999,999,999,999,999,627,687,159,0,1,0
2025/05/23/15:03:10.922199,18,1748005390,921699047,,1000,113,182,31,119,64,95,0,90,1000,65,0,999,999,999,999,999,627,687,157,0,1,0
2025/05/23/15:03:10.932168,19,1748005390,931711912,,1000,113,182,31,119,64,95,0,90,1000,65,0,999,999,999,999,999,628,687,157,0,1,0
2025/05/23/15:03:10.942310,20,1748005390,941740989,,1000,113,181,31,119,64,95,0,90,1000,65,0,999,999,999,999,999,628,688,157,0,1,0
2025/05/23/15:03:10.952213,21,1748005390,951796054,,1000,113,181,31,119,64,95,0,90,1000,65,0,999,999,999,999,999,628,688,157,0,1,0
2025/05/23/15:03:10.962075,22,1748005390,961719036,,1000,113,180,31,119,64,95,0,90,1000,64,0,999,999,999,999,999,628,688,157,0,1,0
2025/05/23/15:03:10.972174,23,1748005390,971796035,,1000,113,180,31,119,64,95,0,90,1000,64,0,999,999,999,999,999,628,688,155,0,1,0
2025/05/23/15:03:10.982101,24,1748005390,981702089,,1000,113,180,31,119,64,95,0,90,1000,64,0,999,999,999,999,999,628,688,155,0,1,0
2025/05/23/15:03:10.992255,25,1748005390,991750240,,1000,113,179,31,119,64,95,0,90,1000,64,0,999,999,999,999,999,628,688,155,0,1,0
2025/05/23/15:03:11.002206,26,1748005391,1745939,,1000,113,179,31,118,64,95,0,90,1000,64,0,999,999,999,999,999,628,688,155,0,1,0
2025/05/23/15:03:11.012220,27,1748005391,11691808,,1000,113,178,31,118,64,95,0,90,1000,64,0,999,999,999,999,999,628,688,155,0,1,0
2025/05/23/15:03:11.022039,28,1748005391,21638393,,1000,113,178,31,118,64,95,0,89,1000,64,0,999,999,999,999,999,629,689,155,0,1,0
2025/05/23/15:03:11.032016,29,1748005391,31644344,,1000,113,178,31,118,64,94,0,89,1000,64,0,999,999,999,999,999,629,688,153,0,1,0
2025/05/23/15:03:11.042103,30,1748005391,41700839,,1000,113,177,31,117,64,94,0,89,1000,63,0,999,999,999,999,999,629,687,155,0,1,0
2025/05/23/15:03:11.052048,31,1748005391,51690340,,1000,113,177,31,117,64,94,0,89,1000,63,0,999,999,999,999,999,629,687,153,0,1,0
