time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:00:53.052375,1,1748005253,51411151,,1000,135,273,37,163,14,131,0,219,1000,30,0,999,999,999,999,999,642,722,366,9,1,0,1
2025/05/23/15:00:53.061733,2,1748005253,61350107,,1000,137,267,43,144,73,154,0,162,1000,16,0,958,999,999,999,999,620,739,327,113,1,0,1
2025/05/23/15:00:53.071481,3,1748005253,71133613,,1000,137,267,43,144,74,154,0,163,1000,16,0,961,999,999,999,999,619,739,325,114,1,0,1
2025/05/23/15:00:53.081388,4,1748005253,81102371,,1000,137,267,43,144,74,155,0,163,1000,16,0,962,999,999,999,999,619,737,325,115,1,0,1
2025/05/23/15:00:53.091517,5,1748005253,91112852,,1000,137,267,43,144,74,155,0,163,1000,16,0,962,999,999,999,999,619,737,325,115,1,0,1
2025/05/23/15:00:53.101387,6,1748005253,101065635,,1000,136,268,43,143,76,156,0,164,1000,16,0,962,999,999,999,999,619,736,323,118,1,0,1
2025/05/23/15:00:53.111547,7,1748005253,111140966,,1000,136,268,43,143,76,156,0,164,1000,16,0,962,999,999,999,999,618,736,323,119,1,0,1
2025/05/23/15:00:53.121536,8,1748005253,121141910,,1000,137,268,43,143,77,157,0,164,1000,16,0,961,999,999,999,999,618,735,321,121,1,0,1
2025/05/23/15:00:53.131591,9,1748005253,131182193,,1000,137,268,43,143,78,157,0,164,1000,16,0,960,999,999,999,999,618,735,321,123,1,0,1
2025/05/23/15:00:53.141807,10,1748005253,141223430,,1000,136,268,43,143,78,157,0,164,1000,16,0,955,999,999,999,999,617,735,321,127,1,0,1
2025/05/23/15:00:53.151384,11,1748005253,151126623,,1000,136,268,43,143,79,158,0,164,1000,16,0,954,999,999,999,999,617,734,321,128,1,0,1
2025/05/23/15:00:53.161505,12,1748005253,161091566,,1000,136,268,43,142,79,158,0,164,1000,16,0,955,999,999,999,999,616,734,321,129,1,0,1
2025/05/23/15:00:53.171512,13,1748005253,171070098,,1000,137,268,43,142,79,158,0,164,1000,15,0,955,999,999,999,999,616,734,319,131,1,0,1
