time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:21:00.642826,1,1748006460,642329692,,1000,122,171,52,135,51,110,15,111,1000,78,0,997,999,999,999,999,599,793,370,21,1,1,1
2025/05/23/15:21:00.653251,2,1748006460,652633905,,1000,121,172,49,127,46,106,13,107,1000,76,0,970,999,999,999,999,602,767,350,13,1,1,1
2025/05/23/15:21:00.662807,3,1748006460,662461042,,1000,121,173,49,127,47,106,13,107,1000,77,0,982,999,999,999,999,602,767,352,12,1,1,1
2025/05/23/15:21:00.672919,4,1748006460,672441244,,1000,121,173,49,127,47,106,13,107,1000,77,0,996,999,999,999,999,603,767,352,12,1,1,1
2025/05/23/15:21:00.682833,5,1748006460,682402610,,1000,121,173,49,127,47,106,13,107,1000,76,0,996,999,999,999,999,602,767,352,12,1,1,1
2025/05/23/15:21:00.693004,6,1748006460,692427873,,1000,121,173,49,127,47,106,13,107,1000,76,0,995,999,999,999,999,602,767,352,12,1,1,1
2025/05/23/15:21:00.703206,7,1748006460,702605009,,1000,121,173,49,127,47,106,13,107,1000,76,0,997,999,999,999,999,602,767,352,11,1,1,1
2025/05/23/15:21:00.712844,8,1748006460,712377071,,1000,121,173,49,127,47,106,13,107,1000,76,0,998,999,999,999,999,602,766,352,11,1,1,1
2025/05/23/15:21:00.723009,9,1748006460,722380876,,1000,121,173,49,127,47,106,13,107,1000,76,0,998,999,999,999,999,602,766,352,11,1,1,1
2025/05/23/15:21:00.732793,10,1748006460,732356071,,1000,121,173,49,127,47,106,13,107,1000,76,0,999,999,999,999,999,602,766,352,11,1,1,1
2025/05/23/15:21:00.743102,11,1748006460,742381811,,1000,121,173,49,127,47,106,13,107,1000,76,0,999,999,999,999,999,602,766,350,11,1,1,1
2025/05/23/15:21:00.752716,12,1748006460,752335309,,1000,121,173,49,127,47,106,13,107,1000,76,0,999,999,999,999,999,602,766,350,11,1,1,1
2025/05/23/15:21:00.762780,13,1748006460,762372016,,1000,121,174,49,127,47,106,13,107,1000,76,0,999,999,999,999,999,602,765,350,11,1,1,1
2025/05/23/15:21:00.772752,14,1748006460,772249460,,1000,121,173,49,127,47,106,13,107,1000,75,0,999,999,999,999,999,602,765,352,11,1,1,1
2025/05/23/15:21:00.782957,15,1748006460,782414913,,1000,121,173,49,127,47,106,13,107,1000,75,0,999,999,999,999,999,602,766,352,11,1,1,1
2025/05/23/15:21:00.793151,16,1748006460,792508363,,1000,121,174,49,127,47,106,13,107,1000,75,0,999,999,999,999,999,602,765,352,11,1,1,1
2025/05/23/15:21:00.802619,17,1748006460,802284240,,1000,120,173,49,127,47,106,13,107,1000,75,0,999,999,999,999,999,602,765,352,11,1,1,1
2025/05/23/15:21:00.812993,18,1748006460,812480688,,1000,121,173,49,127,47,105,13,107,1000,75,0,999,999,999,999,999,601,766,354,11,1,1,1
2025/05/23/15:21:00.822681,19,1748006460,822294235,,1000,121,173,49,127,48,105,13,107,1000,75,0,999,999,999,999,999,602,765,354,10,1,1,1
2025/05/23/15:21:00.832670,20,1748006460,832298517,,1000,120,172,50,127,48,105,13,107,1000,75,0,999,999,999,999,999,602,765,354,9,1,1,1
2025/05/23/15:21:00.842911,21,1748006460,842521190,,1000,120,172,50,127,48,105,13,107,1000,75,0,999,999,999,999,999,601,766,356,9,1,1,1
2025/05/23/15:21:00.852869,22,1748006460,852420568,,1000,120,172,50,126,48,105,13,107,1000,75,0,999,999,999,999,999,601,766,358,8,1,1,1
2025/05/23/15:21:00.862796,23,1748006460,862313032,,1000,120,172,50,126,48,105,13,107,1000,74,0,999,999,999,999,999,601,766,358,8,1,1,1
2025/05/23/15:21:00.872767,24,1748006460,872433900,,1000,120,172,50,126,48,105,13,107,1000,74,0,999,999,999,999,999,601,766,358,7,1,1,1
2025/05/23/15:21:00.882818,25,1748006460,882333755,,1000,120,171,50,126,48,105,13,107,1000,74,0,998,999,999,999,999,600,766,358,7,1,1,1
2025/05/23/15:21:00.892985,26,1748006460,892388820,,1000,120,171,50,126,48,105,13,107,1000,74,0,998,999,999,999,999,600,766,358,6,1,1,1
2025/05/23/15:21:00.903472,27,1748006460,902471780,,1000,120,171,50,126,48,105,13,107,1000,74,0,999,999,999,999,999,600,766,358,6,1,1,1
2025/05/23/15:21:00.913054,28,1748006460,912368535,,1000,120,170,50,125,48,105,13,107,1000,74,0,999,999,999,999,999,600,765,358,5,1,1,1
2025/05/23/15:21:00.922817,29,1748006460,922484636,,1000,120,170,50,125,48,104,13,107,1000,74,0,999,999,999,999,999,600,765,358,5,1,1,1
2025/05/23/15:21:00.932646,30,1748006460,932321310,,1000,120,170,50,125,48,104,13,107,1000,74,0,999,999,999,999,999,600,764,358,5,1,1,1
2025/05/23/15:21:00.943027,31,1748006460,942360162,,1000,120,170,50,125,48,104,13,107,1000,74,0,999,999,999,999,999,600,765,358,4,1,1,1
2025/05/23/15:21:00.952809,32,1748006460,952375650,,1000,120,170,50,125,48,104,13,107,1000,74,0,999,999,999,999,999,600,765,356,4,1,1,1
2025/05/23/15:21:00.962637,33,1748006460,962265968,,1000,120,170,50,125,48,104,13,106,1000,74,0,999,999,999,999,999,600,765,356,4,1,1,1
2025/05/23/15:21:00.972617,34,1748006460,972312211,,1000,120,170,49,125,48,104,13,107,1000,74,0,999,999,999,999,999,600,765,356,4,1,1,1
2025/05/23/15:21:00.982576,35,1748006460,982250690,,1000,120,170,50,125,47,104,13,107,1000,74,0,999,999,999,999,999,600,765,356,4,1,1,1
2025/05/23/15:21:00.992854,36,1748006460,992354154,,1000,120,169,49,125,47,103,13,106,1000,74,0,999,999,999,999,999,600,764,354,4,1,1,1
2025/05/23/15:21:01.002776,37,1748006461,2337455,,1000,120,169,49,125,47,103,13,106,1000,73,0,999,999,999,999,999,600,764,354,4,1,1,1
2025/05/23/15:21:01.012605,38,1748006461,12312173,,1000,120,169,49,125,47,103,13,106,1000,73,0,999,999,999,999,999,600,764,354,4,1,1,1
2025/05/23/15:21:01.022608,39,1748006461,22272586,,1000,120,169,49,124,47,103,13,106,1000,73,0,998,999,999,999,999,600,764,354,3,1,1,1
2025/05/23/15:21:01.032591,40,1748006461,32274007,,1000,120,169,49,124,47,103,13,107,1000,73,0,998,999,999,999,999,600,764,354,3,1,1,1
2025/05/23/15:21:01.042698,41,1748006461,42327880,,1000,120,170,49,124,47,103,12,107,1000,73,0,999,999,999,999,999,600,764,354,3,1,1,1
2025/05/23/15:21:01.052605,42,1748006461,52299737,,1000,120,170,49,124,47,103,12,107,1000,73,0,998,999,999,999,999,600,764,352,3,1,1,1
2025/05/23/15:21:01.062608,43,1748006461,62268257,,1000,120,169,49,124,47,103,13,106,1000,73,0,999,999,999,999,999,600,765,352,2,1,1,1
2025/05/23/15:21:01.072673,44,1748006461,72278499,,1000,120,169,49,124,47,103,12,106,1000,73,0,999,999,999,999,999,600,765,352,2,1,1,1
2025/05/23/15:21:01.082664,45,1748006461,82309484,,1000,120,169,49,124,47,103,12,106,1000,73,0,999,999,999,999,999,600,764,352,2,1,1,1
2025/05/23/15:21:01.093093,46,1748006461,92472553,,1000,120,169,49,124,47,103,12,106,1000,72,0,999,999,999,999,999,600,765,352,2,1,1,1
2025/05/23/15:21:01.102586,47,1748006461,102269411,,1000,120,169,49,123,47,103,12,106,1000,72,0,999,999,999,999,999,600,765,354,2,1,1,1
2025/05/23/15:21:01.112550,48,1748006461,112252235,,1000,120,169,49,123,46,103,12,106,1000,72,0,999,999,999,999,999,600,765,354,2,1,1,1
2025/05/23/15:21:01.122577,49,1748006461,122269868,,1000,120,169,49,123,46,103,12,106,1000,72,0,999,999,999,999,999,601,765,352,1,1,1,1
2025/05/23/15:21:01.132700,50,1748006461,132353305,,1000,120,169,49,123,46,103,12,106,1000,72,0,999,999,999,999,999,601,765,352,1,1,1,1
2025/05/23/15:21:01.142671,51,1748006461,142285585,,1000,120,169,49,123,46,103,12,106,1000,72,0,998,999,999,999,999,601,764,350,1,1,1,1
2025/05/23/15:21:01.152676,52,1748006461,152308225,,1000,120,169,49,123,46,103,12,106,1000,72,0,998,999,999,999,999,601,764,352,1,1,1,1
2025/05/23/15:21:01.162552,53,1748006461,162259101,,1000,120,169,49,123,46,103,12,106,1000,72,0,998,999,999,999,999,602,764,352,1,1,1,1
2025/05/23/15:21:01.172611,54,1748006461,172234296,,1000,120,168,49,123,46,103,12,106,1000,72,0,998,999,999,999,999,602,765,352,0,1,1,1
2025/05/23/15:21:01.203030,55,1748006461,202447891,,1000,120,168,49,123,47,103,12,106,1000,72,0,998,999,999,999,999,603,765,352,0,1,1,1
2025/05/23/15:21:01.212660,56,1748006461,212346315,,1000,120,168,49,123,47,102,12,106,1000,71,0,999,999,999,999,999,603,765,352,0,1,1,1
2025/05/23/15:21:01.222592,57,1748006461,222227096,,1000,120,168,49,123,47,102,12,106,1000,71,0,999,999,999,999,999,603,765,352,0,1,1,1
2025/05/23/15:21:01.232914,58,1748006461,232372045,,1000,120,168,49,123,47,102,12,106,1000,71,0,999,999,999,999,999,604,765,352,0,1,1,1
2025/05/23/15:21:01.242884,59,1748006461,242396354,,1000,120,168,49,123,47,102,12,106,1000,70,0,999,999,999,999,999,604,765,352,0,1,1,1
2025/05/23/15:21:01.872854,60,1748006461,872375726,,1000,120,153,49,115,46,96,10,96,1000,29,0,993,999,999,999,999,582,781,333,27,1,1,1
2025/05/23/15:21:01.882745,61,1748006461,882290601,,1000,120,153,49,115,46,96,10,96,1000,29,0,992,999,999,999,999,582,782,333,28,1,1,1
2025/05/23/15:21:01.892904,62,1748006461,892432928,,1000,120,153,49,114,46,96,10,96,1000,28,0,991,999,999,999,999,582,782,333,29,1,1,1
2025/05/23/15:21:01.902915,63,1748006461,902473449,,1000,120,153,49,114,46,96,10,96,1000,28,0,988,999,999,999,999,581,781,333,30,1,1,1
